CE8	MARKETVIEW_20050215.1858-CE1
CE9	MARKETVIEW_20050215.1858-CE2
CE10	MARKETVIEW_20050215.1858-CE3
CE11	MARKETVIEW_20050215.1858-CE4
CE12	MARKETVIEW_20050215.1858-CE5
CE13	MARKETVIEW_20050215.1858-CE6
CE14	MARKETVIEW_20050215.1858-CE7
CE15	MARKETVIEW_20050215.1858-CE8
CE16	MARKETVIEW_20050215.1858-CE9
CE17	MARKETVIEW_20050215.1858-CE10
CE18	MARKETVIEW_20050215.1858-CE11
CE19	MARKETVIEW_20050215.1858-CE12
CE1	MARKETVIEW_20050215.1858-CE13
CE2	MARKETVIEW_20050215.1858-CE14
CE3	MARKETVIEW_20050215.1858-CE15
CE4	MARKETVIEW_20050215.1858-CE16
CE5	MARKETVIEW_20050215.1858-CE17
CE6	MARKETVIEW_20050215.1858-CE18
CE7	MARKETVIEW_20050215.1858-CE19
E10	MARKETVIEW_20050215.1858-E1
E11	MARKETVIEW_20050215.1858-E2
E12	MARKETVIEW_20050215.1858-E3
E13	MARKETVIEW_20050215.1858-E4
E14	MARKETVIEW_20050215.1858-E5
E15	MARKETVIEW_20050215.1858-E6
E16	MARKETVIEW_20050215.1858-E7
E17	MARKETVIEW_20050215.1858-E8
E18	MARKETVIEW_20050215.1858-E9
E19	MARKETVIEW_20050215.1858-E10
E20	MARKETVIEW_20050215.1858-E11
E21	MARKETVIEW_20050215.1858-E12
E22	MARKETVIEW_20050215.1858-E13
E23	MARKETVIEW_20050215.1858-E14
E1	MARKETVIEW_20050215.1858-E15
E2	MARKETVIEW_20050215.1858-E16
E3	MARKETVIEW_20050215.1858-E17
E4	MARKETVIEW_20050215.1858-E18
E5	MARKETVIEW_20050215.1858-E19
E6	MARKETVIEW_20050215.1858-E20
E7	MARKETVIEW_20050215.1858-E21
E8	MARKETVIEW_20050215.1858-E22
E9	MARKETVIEW_20050215.1858-E23
EM15	MARKETVIEW_20050215.1858-E1-1
EM16	MARKETVIEW_20050215.1858-E1-2
EM17	MARKETVIEW_20050215.1858-E2-3
EM18	MARKETVIEW_20050215.1858-E3-4
EM19	MARKETVIEW_20050215.1858-E3-5
EM20	MARKETVIEW_20050215.1858-E4-6
EM21	MARKETVIEW_20050215.1858-E5-7
EM22	MARKETVIEW_20050215.1858-E16-8
EM23	MARKETVIEW_20050215.1858-E6-9
EM24	MARKETVIEW_20050215.1858-E16-10
EM25	MARKETVIEW_20050215.1858-E7-11
EM26	MARKETVIEW_20050215.1858-E16-12
EM27	MARKETVIEW_20050215.1858-E23-13
EM28	MARKETVIEW_20050215.1858-E8-14
EM29	MARKETVIEW_20050215.1858-E8-15
EM30	MARKETVIEW_20050215.1858-E8-16
EM31	MARKETVIEW_20050215.1858-E9-17
EM32	MARKETVIEW_20050215.1858-E8-18
EM33	MARKETVIEW_20050215.1858-E10-19
EM34	MARKETVIEW_20050215.1858-E8-20
EM35	MARKETVIEW_20050215.1858-E8-21
EM36	MARKETVIEW_20050215.1858-E8-22
EM37	MARKETVIEW_20050215.1858-E11-23
EM38	MARKETVIEW_20050215.1858-E12-24
EM39	MARKETVIEW_20050215.1858-E13-25
EM40	MARKETVIEW_20050215.1858-E14-26
EM41	MARKETVIEW_20050215.1858-E8-27
EM43	MARKETVIEW_20050215.1858-E8-28
EM44	MARKETVIEW_20050215.1858-E23-29
EM45	MARKETVIEW_20050215.1858-E23-30
EM1	MARKETVIEW_20050215.1858-E15-31
EM2	MARKETVIEW_20050215.1858-E16-32
EM3	MARKETVIEW_20050215.1858-E17-33
EM4	MARKETVIEW_20050215.1858-E19-34
EM5	MARKETVIEW_20050215.1858-E20-35
EM6	MARKETVIEW_20050215.1858-E18-36
EM42	MARKETVIEW_20050215.1858-E8-37
EM7	MARKETVIEW_20050215.1858-E18-38
EM8	MARKETVIEW_20050215.1858-E16-39
EM9	MARKETVIEW_20050215.1858-E21-40
EM10	MARKETVIEW_20050215.1858-E21-41
EM11	MARKETVIEW_20050215.1858-E16-42
EM12	MARKETVIEW_20050215.1858-E22-43
EM13	MARKETVIEW_20050215.1858-E22-44
EM14	MARKETVIEW_20050215.1858-E23-45
V1	MARKETVIEW_20050215.1858-EV1
VM1	MARKETVIEW_20050215.1858-EV1-1
Q1	MARKETVIEW_20050215.1858-T1
Q2	MARKETVIEW_20050215.1858-T2
Q3	MARKETVIEW_20050215.1858-T3
Q4	MARKETVIEW_20050215.1858-T4
Q5	MARKETVIEW_20050215.1858-T5
Q6	MARKETVIEW_20050215.1858-T6
Q7	MARKETVIEW_20050215.1858-V1
QM7	MARKETVIEW_20050215.1858-V1-1
