CE9	MARKETVIEW_20050209.1923-CE1
CE10	MARKETVIEW_20050209.1923-CE2
CE11	MARKETVIEW_20050209.1923-CE3
CE12	MARKETVIEW_20050209.1923-CE4
CE13	MARKETVIEW_20050209.1923-CE5
CE14	MARKETVIEW_20050209.1923-CE6
CE1	MARKETVIEW_20050209.1923-CE7
CE2	MARKETVIEW_20050209.1923-CE8
CE3	MARKETVIEW_20050209.1923-CE9
CE4	MARKETVIEW_20050209.1923-CE10
CE5	MARKETVIEW_20050209.1923-CE11
CE6	MARKETVIEW_20050209.1923-CE12
CE7	MARKETVIEW_20050209.1923-CE13
CE8	MARKETVIEW_20050209.1923-CE14
E13	MARKETVIEW_20050209.1923-E1
E14	MARKETVIEW_20050209.1923-E2
E15	MARKETVIEW_20050209.1923-E3
E16	MARKETVIEW_20050209.1923-E4
E17	MARKETVIEW_20050209.1923-E5
E18	MARKETVIEW_20050209.1923-E6
E19	MARKETVIEW_20050209.1923-E7
E20	MARKETVIEW_20050209.1923-E8
E21	MARKETVIEW_20050209.1923-E9
E1	MARKETVIEW_20050209.1923-E10
E2	MARKETVIEW_20050209.1923-E11
E3	MARKETVIEW_20050209.1923-E12
E4	MARKETVIEW_20050209.1923-E13
E5	MARKETVIEW_20050209.1923-E14
E6	MARKETVIEW_20050209.1923-E15
E7	MARKETVIEW_20050209.1923-E16
E8	MARKETVIEW_20050209.1923-E17
E10	MARKETVIEW_20050209.1923-E18
E11	MARKETVIEW_20050209.1923-E19
E12	MARKETVIEW_20050209.1923-E20
EM1	MARKETVIEW_20050209.1923-E10-1
EM21	MARKETVIEW_20050209.1923-E13-2
EM22	MARKETVIEW_20050209.1923-E1-3
EM23	MARKETVIEW_20050209.1923-E2-4
EM24	MARKETVIEW_20050209.1923-E13-5
EM25	MARKETVIEW_20050209.1923-E13-6
EM26	MARKETVIEW_20050209.1923-E3-7
EM27	MARKETVIEW_20050209.1923-E4-8
EM28	MARKETVIEW_20050209.1923-E17-9
EM29	MARKETVIEW_20050209.1923-E17-10
EM30	MARKETVIEW_20050209.1923-E3-11
EM31	MARKETVIEW_20050209.1923-E5-12
EM32	MARKETVIEW_20050209.1923-E6-13
EM38	MARKETVIEW_20050209.1923-E3-14
EM39	MARKETVIEW_20050209.1923-E17-15
EM33	MARKETVIEW_20050209.1923-E10-16
EM34	MARKETVIEW_20050209.1923-E7-17
EM35	MARKETVIEW_20050209.1923-E8-18
EM36	MARKETVIEW_20050209.1923-E11-19
EM40	MARKETVIEW_20050209.1923-E17-20
EM41	MARKETVIEW_20050209.1923-E9-21
EM2	MARKETVIEW_20050209.1923-E12-22
EM37	MARKETVIEW_20050209.1923-E3-23
EM4	MARKETVIEW_20050209.1923-E10-24
EM5	MARKETVIEW_20050209.1923-E13-25
EM6	MARKETVIEW_20050209.1923-E15-26
EM7	MARKETVIEW_20050209.1923-E14-27
EM8	MARKETVIEW_20050209.1923-E16-28
EM9	MARKETVIEW_20050209.1923-E17-29
EM10	MARKETVIEW_20050209.1923-E10-30
EM11	MARKETVIEW_20050209.1923-E10-31
EM12	MARKETVIEW_20050209.1923-E10-32
EM13	MARKETVIEW_20050209.1923-E13-33
EM14	MARKETVIEW_20050209.1923-E13-34
EM15	MARKETVIEW_20050209.1923-E17-35
EM16	MARKETVIEW_20050209.1923-E18-36
EM17	MARKETVIEW_20050209.1923-E13-37
EM18	MARKETVIEW_20050209.1923-E19-38
EM19	MARKETVIEW_20050209.1923-E13-39
EM20	MARKETVIEW_20050209.1923-E20-40
R1	MARKETVIEW_20050209.1923-R1
RM1	MARKETVIEW_20050209.1923-R1-1
V2	MARKETVIEW_20050209.1923-EV1
VM2	MARKETVIEW_20050209.1923-EV1-1
Q1	MARKETVIEW_20050209.1923-T1
Q2	MARKETVIEW_20050209.1923-T2
Q3	MARKETVIEW_20050209.1923-T3
Q4	MARKETVIEW_20050209.1923-T4
Q6	MARKETVIEW_20050209.1923-T5
Q7	MARKETVIEW_20050209.1923-T6
Q10	MARKETVIEW_20050209.1923-T7
Q11	MARKETVIEW_20050209.1923-V1
QM11	MARKETVIEW_20050209.1923-V1-1
