CE9	AGGRESSIVEVOICEDAILY_20050109.1627-CE1
CE10	AGGRESSIVEVOICEDAILY_20050109.1627-CE2
CE11	AGGRESSIVEVOICEDAILY_20050109.1627-CE3
CE12	AGGRESSIVEVOICEDAILY_20050109.1627-CE4
CE13	AGGRESSIVEVOICEDAILY_20050109.1627-CE5
CE14	AGGRESSIVEVOICEDAILY_20050109.1627-CE6
CE15	AGGRESSIVEVOICEDAILY_20050109.1627-CE7
CE1	AGGRESSIVEVOICEDAILY_20050109.1627-CE8
CE2	AGGRESSIVEVOICEDAILY_20050109.1627-CE9
CE3	AGGRESSIVEVOICEDAILY_20050109.1627-CE10
CE4	AGGRESSIVEVOICEDAILY_20050109.1627-CE11
CE16	AGGRESSIVEVOICEDAILY_20050109.1627-CE12
CE5	AGGRESSIVEVOICEDAILY_20050109.1627-CE13
CE6	AGGRESSIVEVOICEDAILY_20050109.1627-CE14
CE7	AGGRESSIVEVOICEDAILY_20050109.1627-CE15
CE8	AGGRESSIVEVOICEDAILY_20050109.1627-CE16
E11	AGGRESSIVEVOICEDAILY_20050109.1627-E1
E12	AGGRESSIVEVOICEDAILY_20050109.1627-E2
E13	AGGRESSIVEVOICEDAILY_20050109.1627-E3
E14	AGGRESSIVEVOICEDAILY_20050109.1627-E4
E15	AGGRESSIVEVOICEDAILY_20050109.1627-E5
E16	AGGRESSIVEVOICEDAILY_20050109.1627-E6
E17	AGGRESSIVEVOICEDAILY_20050109.1627-E7
E18	AGGRESSIVEVOICEDAILY_20050109.1627-E8
E19	AGGRESSIVEVOICEDAILY_20050109.1627-E9
E20	AGGRESSIVEVOICEDAILY_20050109.1627-E10
E1	AGGRESSIVEVOICEDAILY_20050109.1627-E11
E2	AGGRESSIVEVOICEDAILY_20050109.1627-E12
E3	AGGRESSIVEVOICEDAILY_20050109.1627-E13
E4	AGGRESSIVEVOICEDAILY_20050109.1627-E14
E5	AGGRESSIVEVOICEDAILY_20050109.1627-E15
E7	AGGRESSIVEVOICEDAILY_20050109.1627-E16
E8	AGGRESSIVEVOICEDAILY_20050109.1627-E17
E9	AGGRESSIVEVOICEDAILY_20050109.1627-E18
E10	AGGRESSIVEVOICEDAILY_20050109.1627-E19
EM17	AGGRESSIVEVOICEDAILY_20050109.1627-E1-1
EM18	AGGRESSIVEVOICEDAILY_20050109.1627-E2-2
EM19	AGGRESSIVEVOICEDAILY_20050109.1627-E3-3
EM20	AGGRESSIVEVOICEDAILY_20050109.1627-E11-4
EM21	AGGRESSIVEVOICEDAILY_20050109.1627-E4-5
EM22	AGGRESSIVEVOICEDAILY_20050109.1627-E11-6
EM23	AGGRESSIVEVOICEDAILY_20050109.1627-E5-7
EM24	AGGRESSIVEVOICEDAILY_20050109.1627-E6-8
EM25	AGGRESSIVEVOICEDAILY_20050109.1627-E7-9
EM26	AGGRESSIVEVOICEDAILY_20050109.1627-E7-10
EM27	AGGRESSIVEVOICEDAILY_20050109.1627-E8-11
EM28	AGGRESSIVEVOICEDAILY_20050109.1627-E11-12
EM29	AGGRESSIVEVOICEDAILY_20050109.1627-E11-13
EM30	AGGRESSIVEVOICEDAILY_20050109.1627-E18-14
EM31	AGGRESSIVEVOICEDAILY_20050109.1627-E9-15
EM32	AGGRESSIVEVOICEDAILY_20050109.1627-E10-16
EM1	AGGRESSIVEVOICEDAILY_20050109.1627-E11-17
EM2	AGGRESSIVEVOICEDAILY_20050109.1627-E12-18
EM3	AGGRESSIVEVOICEDAILY_20050109.1627-E13-19
EM4	AGGRESSIVEVOICEDAILY_20050109.1627-E14-20
EM5	AGGRESSIVEVOICEDAILY_20050109.1627-E15-21
EM6	AGGRESSIVEVOICEDAILY_20050109.1627-E16-22
EM7	AGGRESSIVEVOICEDAILY_20050109.1627-E17-23
EM8	AGGRESSIVEVOICEDAILY_20050109.1627-E18-24
EM9	AGGRESSIVEVOICEDAILY_20050109.1627-E18-25
EM10	AGGRESSIVEVOICEDAILY_20050109.1627-E18-26
EM11	AGGRESSIVEVOICEDAILY_20050109.1627-E11-27
EM12	AGGRESSIVEVOICEDAILY_20050109.1627-E19-28
EM13	AGGRESSIVEVOICEDAILY_20050109.1627-E11-29
EM14	AGGRESSIVEVOICEDAILY_20050109.1627-E11-30
EM15	AGGRESSIVEVOICEDAILY_20050109.1627-E11-31
EM16	AGGRESSIVEVOICEDAILY_20050109.1627-E11-32
R1	AGGRESSIVEVOICEDAILY_20050109.1627-R1
R2	AGGRESSIVEVOICEDAILY_20050109.1627-R2
R3	AGGRESSIVEVOICEDAILY_20050109.1627-R3
R4	AGGRESSIVEVOICEDAILY_20050109.1627-R4
R5	AGGRESSIVEVOICEDAILY_20050109.1627-R5
R6	AGGRESSIVEVOICEDAILY_20050109.1627-R6
RM1	AGGRESSIVEVOICEDAILY_20050109.1627-R1-1
RM2	AGGRESSIVEVOICEDAILY_20050109.1627-R2-1
RM3	AGGRESSIVEVOICEDAILY_20050109.1627-R3-1
RM4	AGGRESSIVEVOICEDAILY_20050109.1627-R4-1
RM5	AGGRESSIVEVOICEDAILY_20050109.1627-R5-1
RM6	AGGRESSIVEVOICEDAILY_20050109.1627-R6-1
Q1	AGGRESSIVEVOICEDAILY_20050109.1627-T1
Q2	AGGRESSIVEVOICEDAILY_20050109.1627-T2
Q3	AGGRESSIVEVOICEDAILY_20050109.1627-T3
Q4	AGGRESSIVEVOICEDAILY_20050109.1627-T4
Q5	AGGRESSIVEVOICEDAILY_20050109.1627-T5
