CE11	AGGRESSIVEVOICEDAILY_20050208.1142-CE1
CE12	AGGRESSIVEVOICEDAILY_20050208.1142-CE2
CE1	AGGRESSIVEVOICEDAILY_20050208.1142-CE3
CE2	AGGRESSIVEVOICEDAILY_20050208.1142-CE4
CE3	AGGRESSIVEVOICEDAILY_20050208.1142-CE5
CE4	AGGRESSIVEVOICEDAILY_20050208.1142-CE6
CE5	AGGRESSIVEVOICEDAILY_20050208.1142-CE7
CE6	AGGRESSIVEVOICEDAILY_20050208.1142-CE8
CE7	AGGRESSIVEVOICEDAILY_20050208.1142-CE9
CE8	AGGRESSIVEVOICEDAILY_20050208.1142-CE10
CE10	AGGRESSIVEVOICEDAILY_20050208.1142-CE11
E13	AGGRESSIVEVOICEDAILY_20050208.1142-E1
E15	AGGRESSIVEVOICEDAILY_20050208.1142-E2
E1	AGGRESSIVEVOICEDAILY_20050208.1142-E3
E2	AGGRESSIVEVOICEDAILY_20050208.1142-E4
E3	AGGRESSIVEVOICEDAILY_20050208.1142-E5
E4	AGGRESSIVEVOICEDAILY_20050208.1142-E6
E5	AGGRESSIVEVOICEDAILY_20050208.1142-E7
E6	AGGRESSIVEVOICEDAILY_20050208.1142-E8
E7	AGGRESSIVEVOICEDAILY_20050208.1142-E9
E8	AGGRESSIVEVOICEDAILY_20050208.1142-E10
E9	AGGRESSIVEVOICEDAILY_20050208.1142-E11
E10	AGGRESSIVEVOICEDAILY_20050208.1142-E12
E12	AGGRESSIVEVOICEDAILY_20050208.1142-E13
EM1	AGGRESSIVEVOICEDAILY_20050208.1142-E3-1
EM20	AGGRESSIVEVOICEDAILY_20050208.1142-E1-2
EM21	AGGRESSIVEVOICEDAILY_20050208.1142-E11-3
EM22	AGGRESSIVEVOICEDAILY_20050208.1142-E2-4
EM23	AGGRESSIVEVOICEDAILY_20050208.1142-E6-5
EM24	AGGRESSIVEVOICEDAILY_20050208.1142-E6-6
EM26	AGGRESSIVEVOICEDAILY_20050208.1142-E9-7
EM25	AGGRESSIVEVOICEDAILY_20050208.1142-E3-8
EM2	AGGRESSIVEVOICEDAILY_20050208.1142-E4-9
EM3	AGGRESSIVEVOICEDAILY_20050208.1142-E4-10
EM4	AGGRESSIVEVOICEDAILY_20050208.1142-E5-11
EM5	AGGRESSIVEVOICEDAILY_20050208.1142-E6-12
EM6	AGGRESSIVEVOICEDAILY_20050208.1142-E7-13
EM7	AGGRESSIVEVOICEDAILY_20050208.1142-E8-14
EM8	AGGRESSIVEVOICEDAILY_20050208.1142-E9-15
EM9	AGGRESSIVEVOICEDAILY_20050208.1142-E9-16
EM10	AGGRESSIVEVOICEDAILY_20050208.1142-E9-17
EM11	AGGRESSIVEVOICEDAILY_20050208.1142-E4-18
EM12	AGGRESSIVEVOICEDAILY_20050208.1142-E10-19
EM13	AGGRESSIVEVOICEDAILY_20050208.1142-E11-20
EM14	AGGRESSIVEVOICEDAILY_20050208.1142-E12-21
EM27	AGGRESSIVEVOICEDAILY_20050208.1142-E6-22
EM16	AGGRESSIVEVOICEDAILY_20050208.1142-E13-23
EM17	AGGRESSIVEVOICEDAILY_20050208.1142-E8-24
EM18	AGGRESSIVEVOICEDAILY_20050208.1142-E11-25
EM19	AGGRESSIVEVOICEDAILY_20050208.1142-E13-26
V1	AGGRESSIVEVOICEDAILY_20050208.1142-EV1
VM1	AGGRESSIVEVOICEDAILY_20050208.1142-EV1-1
Q1	AGGRESSIVEVOICEDAILY_20050208.1142-T1
Q2	AGGRESSIVEVOICEDAILY_20050208.1142-T2
Q3	AGGRESSIVEVOICEDAILY_20050208.1142-T3
