CE12	BACONSREBELLION_20050127.1017-CE1
CE41	BACONSREBELLION_20050127.1017-CE2
CE14	BACONSREBELLION_20050127.1017-CE3
CE15	BACONSREBELLION_20050127.1017-CE4
CE16	BACONSREBELLION_20050127.1017-CE5
CE17	BACONSREBELLION_20050127.1017-CE6
CE18	BACONSREBELLION_20050127.1017-CE7
CE19	BACONSREBELLION_20050127.1017-CE8
CE20	BACONSREBELLION_20050127.1017-CE9
CE22	BACONSREBELLION_20050127.1017-CE10
CE23	BACONSREBELLION_20050127.1017-CE11
CE24	BACONSREBELLION_20050127.1017-CE12
CE25	BACONSREBELLION_20050127.1017-CE13
CE26	BACONSREBELLION_20050127.1017-CE14
CE27	BACONSREBELLION_20050127.1017-CE15
CE28	BACONSREBELLION_20050127.1017-CE16
CE29	BACONSREBELLION_20050127.1017-CE17
CE31	BACONSREBELLION_20050127.1017-CE18
CE32	BACONSREBELLION_20050127.1017-CE19
CE42	BACONSREBELLION_20050127.1017-CE20
CE33	BACONSREBELLION_20050127.1017-CE21
CE34	BACONSREBELLION_20050127.1017-CE22
CE36	BACONSREBELLION_20050127.1017-CE23
CE37	BACONSREBELLION_20050127.1017-CE24
CE38	BACONSREBELLION_20050127.1017-CE25
CE43	BACONSREBELLION_20050127.1017-CE26
CE44	BACONSREBELLION_20050127.1017-CE27
CE45	BACONSREBELLION_20050127.1017-CE28
CE46	BACONSREBELLION_20050127.1017-CE29
CE47	BACONSREBELLION_20050127.1017-CE30
CE48	BACONSREBELLION_20050127.1017-CE31
CE49	BACONSREBELLION_20050127.1017-CE32
CE50	BACONSREBELLION_20050127.1017-CE33
CE51	BACONSREBELLION_20050127.1017-CE34
CE52	BACONSREBELLION_20050127.1017-CE35
CE53	BACONSREBELLION_20050127.1017-CE36
CE54	BACONSREBELLION_20050127.1017-CE37
CE55	BACONSREBELLION_20050127.1017-CE38
CE56	BACONSREBELLION_20050127.1017-CE39
CE2	BACONSREBELLION_20050127.1017-CE40
CE3	BACONSREBELLION_20050127.1017-CE41
CE39	BACONSREBELLION_20050127.1017-CE42
CE4	BACONSREBELLION_20050127.1017-CE43
CE5	BACONSREBELLION_20050127.1017-CE44
CE6	BACONSREBELLION_20050127.1017-CE45
CE7	BACONSREBELLION_20050127.1017-CE46
CE8	BACONSREBELLION_20050127.1017-CE47
CE9	BACONSREBELLION_20050127.1017-CE48
CE10	BACONSREBELLION_20050127.1017-CE49
E16	BACONSREBELLION_20050127.1017-E1
E63	BACONSREBELLION_20050127.1017-E2
E19	BACONSREBELLION_20050127.1017-E3
E21	BACONSREBELLION_20050127.1017-E4
E22	BACONSREBELLION_20050127.1017-E5
E23	BACONSREBELLION_20050127.1017-E6
E24	BACONSREBELLION_20050127.1017-E7
E25	BACONSREBELLION_20050127.1017-E8
E26	BACONSREBELLION_20050127.1017-E9
E27	BACONSREBELLION_20050127.1017-E10
E28	BACONSREBELLION_20050127.1017-E11
E29	BACONSREBELLION_20050127.1017-E12
E31	BACONSREBELLION_20050127.1017-E13
E33	BACONSREBELLION_20050127.1017-E14
E34	BACONSREBELLION_20050127.1017-E15
E35	BACONSREBELLION_20050127.1017-E16
E36	BACONSREBELLION_20050127.1017-E17
E37	BACONSREBELLION_20050127.1017-E18
E38	BACONSREBELLION_20050127.1017-E19
E39	BACONSREBELLION_20050127.1017-E20
E40	BACONSREBELLION_20050127.1017-E21
E41	BACONSREBELLION_20050127.1017-E22
E42	BACONSREBELLION_20050127.1017-E23
E43	BACONSREBELLION_20050127.1017-E24
E64	BACONSREBELLION_20050127.1017-E25
E45	BACONSREBELLION_20050127.1017-E26
E46	BACONSREBELLION_20050127.1017-E27
E47	BACONSREBELLION_20050127.1017-E28
E65	BACONSREBELLION_20050127.1017-E29
E48	BACONSREBELLION_20050127.1017-E30
E49	BACONSREBELLION_20050127.1017-E31
E52	BACONSREBELLION_20050127.1017-E32
E53	BACONSREBELLION_20050127.1017-E33
E54	BACONSREBELLION_20050127.1017-E34
E55	BACONSREBELLION_20050127.1017-E35
E56	BACONSREBELLION_20050127.1017-E36
E57	BACONSREBELLION_20050127.1017-E37
E66	BACONSREBELLION_20050127.1017-E38
E67	BACONSREBELLION_20050127.1017-E39
E68	BACONSREBELLION_20050127.1017-E40
E69	BACONSREBELLION_20050127.1017-E41
E70	BACONSREBELLION_20050127.1017-E42
E71	BACONSREBELLION_20050127.1017-E43
E72	BACONSREBELLION_20050127.1017-E44
E73	BACONSREBELLION_20050127.1017-E45
E74	BACONSREBELLION_20050127.1017-E46
E75	BACONSREBELLION_20050127.1017-E47
E76	BACONSREBELLION_20050127.1017-E48
E77	BACONSREBELLION_20050127.1017-E49
E78	BACONSREBELLION_20050127.1017-E50
E79	BACONSREBELLION_20050127.1017-E51
E80	BACONSREBELLION_20050127.1017-E52
E81	BACONSREBELLION_20050127.1017-E53
E82	BACONSREBELLION_20050127.1017-E54
