CE10	MARKBACKER_20041220.0919-CE1
CE11	MARKBACKER_20041220.0919-CE2
CE12	MARKBACKER_20041220.0919-CE3
CE13	MARKBACKER_20041220.0919-CE4
CE14	MARKBACKER_20041220.0919-CE5
CE15	MARKBACKER_20041220.0919-CE6
CE16	MARKBACKER_20041220.0919-CE7
CE17	MARKBACKER_20041220.0919-CE8
CE18	MARKBACKER_20041220.0919-CE9
CE19	MARKBACKER_20041220.0919-CE10
CE20	MARKBACKER_20041220.0919-CE11
CE21	MARKBACKER_20041220.0919-CE12
CE22	MARKBACKER_20041220.0919-CE13
CE23	MARKBACKER_20041220.0919-CE14
CE1	MARKBACKER_20041220.0919-CE15
CE2	MARKBACKER_20041220.0919-CE16
CE3	MARKBACKER_20041220.0919-CE17
CE4	MARKBACKER_20041220.0919-CE18
CE5	MARKBACKER_20041220.0919-CE19
CE6	MARKBACKER_20041220.0919-CE20
CE7	MARKBACKER_20041220.0919-CE21
CE8	MARKBACKER_20041220.0919-CE22
CE9	MARKBACKER_20041220.0919-CE23
E11	MARKBACKER_20041220.0919-E1
E12	MARKBACKER_20041220.0919-E2
E13	MARKBACKER_20041220.0919-E3
E14	MARKBACKER_20041220.0919-E4
E15	MARKBACKER_20041220.0919-E5
E17	MARKBACKER_20041220.0919-E6
E18	MARKBACKER_20041220.0919-E7
E19	MARKBACKER_20041220.0919-E8
E20	MARKBACKER_20041220.0919-E9
E21	MARKBACKER_20041220.0919-E10
E22	MARKBACKER_20041220.0919-E11
E23	MARKBACKER_20041220.0919-E12
E25	MARKBACKER_20041220.0919-E13
E26	MARKBACKER_20041220.0919-E14
E1	MARKBACKER_20041220.0919-E15
E27	MARKBACKER_20041220.0919-E16
E28	MARKBACKER_20041220.0919-E17
E2	MARKBACKER_20041220.0919-E18
E3	MARKBACKER_20041220.0919-E19
E4	MARKBACKER_20041220.0919-E20
E5	MARKBACKER_20041220.0919-E21
E6	MARKBACKER_20041220.0919-E22
E7	MARKBACKER_20041220.0919-E23
E8	MARKBACKER_20041220.0919-E24
E9	MARKBACKER_20041220.0919-E25
E10	MARKBACKER_20041220.0919-E26
EM1	MARKBACKER_20041220.0919-E15-1
EM21	MARKBACKER_20041220.0919-E26-2
EM22	MARKBACKER_20041220.0919-E26-3
EM23	MARKBACKER_20041220.0919-E21-4
EM24	MARKBACKER_20041220.0919-E21-5
EM25	MARKBACKER_20041220.0919-E24-6
EM26	MARKBACKER_20041220.0919-E21-7
EM27	MARKBACKER_20041220.0919-E21-8
EM28	MARKBACKER_20041220.0919-E26-9
EM29	MARKBACKER_20041220.0919-E1-10
EM63	MARKBACKER_20041220.0919-E18-11
EM30	MARKBACKER_20041220.0919-E2-12
EM31	MARKBACKER_20041220.0919-E26-13
EM32	MARKBACKER_20041220.0919-E26-14
EM33	MARKBACKER_20041220.0919-E26-15
EM34	MARKBACKER_20041220.0919-E3-16
EM35	MARKBACKER_20041220.0919-E15-17
EM36	MARKBACKER_20041220.0919-E4-18
EM37	MARKBACKER_20041220.0919-E4-19
EM38	MARKBACKER_20041220.0919-E5-20
EM39	MARKBACKER_20041220.0919-E6-21
EM40	MARKBACKER_20041220.0919-E7-22
EM41	MARKBACKER_20041220.0919-E8-23
EM42	MARKBACKER_20041220.0919-E21-24
EM43	MARKBACKER_20041220.0919-E15-25
EM44	MARKBACKER_20041220.0919-E9-26
EM45	MARKBACKER_20041220.0919-E9-27
EM46	MARKBACKER_20041220.0919-E21-28
EM47	MARKBACKER_20041220.0919-E20-29
EM48	MARKBACKER_20041220.0919-E15-30
EM49	MARKBACKER_20041220.0919-E15-31
EM50	MARKBACKER_20041220.0919-E15-32
EM51	MARKBACKER_20041220.0919-E15-33
EM52	MARKBACKER_20041220.0919-E3-34
EM53	MARKBACKER_20041220.0919-E10-35
EM54	MARKBACKER_20041220.0919-E20-36
EM55	MARKBACKER_20041220.0919-E11-37
EM56	MARKBACKER_20041220.0919-E12-38
EM57	MARKBACKER_20041220.0919-E11-39
EM58	MARKBACKER_20041220.0919-E22-40
EM59	MARKBACKER_20041220.0919-E21-41
EM60	MARKBACKER_20041220.0919-E13-42
EM66	MARKBACKER_20041220.0919-E14-43
EM61	MARKBACKER_20041220.0919-E21-44
EM62	MARKBACKER_20041220.0919-E3-45
EM67	MARKBACKER_20041220.0919-E24-46
EM68	MARKBACKER_20041220.0919-E21-47
EM69	MARKBACKER_20041220.0919-E16-48
EM70	MARKBACKER_20041220.0919-E17-49
EM71	MARKBACKER_20041220.0919-E21-50
EM72	MARKBACKER_20041220.0919-E15-51
EM2	MARKBACKER_20041220.0919-E15-52
EM3	MARKBACKER_20041220.0919-E15-53
EM4	MARKBACKER_20041220.0919-E15-54
EM5	MARKBACKER_20041220.0919-E18-55
EM6	MARKBACKER_20041220.0919-E19-56
EM7	MARKBACKER_20041220.0919-E20-57
EM8	MARKBACKER_20041220.0919-E21-58
EM9	MARKBACKER_20041220.0919-E23-59
EM10	MARKBACKER_20041220.0919-E20-60
EM11	MARKBACKER_20041220.0919-E20-61
EM12	MARKBACKER_20041220.0919-E20-62
EM13	MARKBACKER_20041220.0919-E24-63
EM14	MARKBACKER_20041220.0919-E20-64
EM15	MARKBACKER_20041220.0919-E25-65
EM16	MARKBACKER_20041220.0919-E26-66
EM17	MARKBACKER_20041220.0919-E18-67
EM18	MARKBACKER_20041220.0919-E20-68
EM19	MARKBACKER_20041220.0919-E20-69
EM20	MARKBACKER_20041220.0919-E21-70
R1	MARKBACKER_20041220.0919-R1
R2	MARKBACKER_20041220.0919-R2
R3	MARKBACKER_20041220.0919-R3
R4	MARKBACKER_20041220.0919-R4
R5	MARKBACKER_20041220.0919-R5
R6	MARKBACKER_20041220.0919-R6
RM1	MARKBACKER_20041220.0919-R1-1
RM2	MARKBACKER_20041220.0919-R2-1
RM3	MARKBACKER_20041220.0919-R3-1
RM4	MARKBACKER_20041220.0919-R4-1
RM5	MARKBACKER_20041220.0919-R5-1
RM6	MARKBACKER_20041220.0919-R6-1
V1	MARKBACKER_20041220.0919-EV1
VM1	MARKBACKER_20041220.0919-EV1-1
Q1	MARKBACKER_20041220.0919-T1
Q2	MARKBACKER_20041220.0919-T2
Q3	MARKBACKER_20041220.0919-T3
Q4	MARKBACKER_20041220.0919-T4
Q5	MARKBACKER_20041220.0919-T5
Q6	MARKBACKER_20041220.0919-T6
Q7	MARKBACKER_20041220.0919-T7
Q8	MARKBACKER_20041220.0919-T8
