CE7	AGGRESSIVEVOICEDAILY_20050105.1344-CE1
CE8	AGGRESSIVEVOICEDAILY_20050105.1344-CE2
CE1	AGGRESSIVEVOICEDAILY_20050105.1344-CE3
CE2	AGGRESSIVEVOICEDAILY_20050105.1344-CE4
CE3	AGGRESSIVEVOICEDAILY_20050105.1344-CE5
CE4	AGGRESSIVEVOICEDAILY_20050105.1344-CE6
CE5	AGGRESSIVEVOICEDAILY_20050105.1344-CE7
CE6	AGGRESSIVEVOICEDAILY_20050105.1344-CE8
E9	AGGRESSIVEVOICEDAILY_20050105.1344-E1
E10	AGGRESSIVEVOICEDAILY_20050105.1344-E2
E11	AGGRESSIVEVOICEDAILY_20050105.1344-E3
E13	AGGRESSIVEVOICEDAILY_20050105.1344-E4
E14	AGGRESSIVEVOICEDAILY_20050105.1344-E5
E1	AGGRESSIVEVOICEDAILY_20050105.1344-E6
E2	AGGRESSIVEVOICEDAILY_20050105.1344-E7
E3	AGGRESSIVEVOICEDAILY_20050105.1344-E8
E4	AGGRESSIVEVOICEDAILY_20050105.1344-E9
E5	AGGRESSIVEVOICEDAILY_20050105.1344-E10
E6	AGGRESSIVEVOICEDAILY_20050105.1344-E11
E7	AGGRESSIVEVOICEDAILY_20050105.1344-E12
E8	AGGRESSIVEVOICEDAILY_20050105.1344-E13
EM21	AGGRESSIVEVOICEDAILY_20050105.1344-E11-1
EM22	AGGRESSIVEVOICEDAILY_20050105.1344-E11-2
EM23	AGGRESSIVEVOICEDAILY_20050105.1344-E1-3
EM24	AGGRESSIVEVOICEDAILY_20050105.1344-E1-4
EM25	AGGRESSIVEVOICEDAILY_20050105.1344-E11-5
EM26	AGGRESSIVEVOICEDAILY_20050105.1344-E11-6
EM27	AGGRESSIVEVOICEDAILY_20050105.1344-E11-7
EM28	AGGRESSIVEVOICEDAILY_20050105.1344-E2-8
EM29	AGGRESSIVEVOICEDAILY_20050105.1344-E11-9
EM30	AGGRESSIVEVOICEDAILY_20050105.1344-E11-10
EM31	AGGRESSIVEVOICEDAILY_20050105.1344-E11-11
EM32	AGGRESSIVEVOICEDAILY_20050105.1344-E11-12
EM33	AGGRESSIVEVOICEDAILY_20050105.1344-E3-13
EM34	AGGRESSIVEVOICEDAILY_20050105.1344-E4-14
EM1	AGGRESSIVEVOICEDAILY_20050105.1344-E6-15
EM2	AGGRESSIVEVOICEDAILY_20050105.1344-E7-16
EM3	AGGRESSIVEVOICEDAILY_20050105.1344-E8-17
EM4	AGGRESSIVEVOICEDAILY_20050105.1344-E6-18
EM5	AGGRESSIVEVOICEDAILY_20050105.1344-E6-19
EM6	AGGRESSIVEVOICEDAILY_20050105.1344-E9-20
EM8	AGGRESSIVEVOICEDAILY_20050105.1344-E10-21
EM7	AGGRESSIVEVOICEDAILY_20050105.1344-E9-22
EM9	AGGRESSIVEVOICEDAILY_20050105.1344-E6-23
EM10	AGGRESSIVEVOICEDAILY_20050105.1344-E11-24
EM12	AGGRESSIVEVOICEDAILY_20050105.1344-E12-25
EM11	AGGRESSIVEVOICEDAILY_20050105.1344-E11-26
EM35	AGGRESSIVEVOICEDAILY_20050105.1344-E13-27
EM13	AGGRESSIVEVOICEDAILY_20050105.1344-E5-28
EM14	AGGRESSIVEVOICEDAILY_20050105.1344-E11-29
EM15	AGGRESSIVEVOICEDAILY_20050105.1344-E13-30
EM16	AGGRESSIVEVOICEDAILY_20050105.1344-E11-31
EM17	AGGRESSIVEVOICEDAILY_20050105.1344-E11-32
EM18	AGGRESSIVEVOICEDAILY_20050105.1344-E11-33
EM19	AGGRESSIVEVOICEDAILY_20050105.1344-E11-34
EM20	AGGRESSIVEVOICEDAILY_20050105.1344-E11-35
R1	AGGRESSIVEVOICEDAILY_20050105.1344-R1
R2	AGGRESSIVEVOICEDAILY_20050105.1344-R2
R3	AGGRESSIVEVOICEDAILY_20050105.1344-R3
RM1	AGGRESSIVEVOICEDAILY_20050105.1344-R1-1
RM2	AGGRESSIVEVOICEDAILY_20050105.1344-R2-1
RM3	AGGRESSIVEVOICEDAILY_20050105.1344-R3-1
Q3	AGGRESSIVEVOICEDAILY_20050105.1344-T1
Q1	AGGRESSIVEVOICEDAILY_20050105.1344-T2
Q2	AGGRESSIVEVOICEDAILY_20050105.1344-T3
Q4	AGGRESSIVEVOICEDAILY_20050105.1344-T4
