CE9	AGGRESSIVEVOICEDAILY_20041203.1959-CE1
CE10	AGGRESSIVEVOICEDAILY_20041203.1959-CE2
CE11	AGGRESSIVEVOICEDAILY_20041203.1959-CE3
CE19	AGGRESSIVEVOICEDAILY_20041203.1959-CE4
CE1	AGGRESSIVEVOICEDAILY_20041203.1959-CE5
CE14	AGGRESSIVEVOICEDAILY_20041203.1959-CE6
CE15	AGGRESSIVEVOICEDAILY_20041203.1959-CE7
CE16	AGGRESSIVEVOICEDAILY_20041203.1959-CE8
CE17	AGGRESSIVEVOICEDAILY_20041203.1959-CE9
CE18	AGGRESSIVEVOICEDAILY_20041203.1959-CE10
CE2	AGGRESSIVEVOICEDAILY_20041203.1959-CE11
CE3	AGGRESSIVEVOICEDAILY_20041203.1959-CE12
CE4	AGGRESSIVEVOICEDAILY_20041203.1959-CE13
CE13	AGGRESSIVEVOICEDAILY_20041203.1959-CE14
CE5	AGGRESSIVEVOICEDAILY_20041203.1959-CE15
CE12	AGGRESSIVEVOICEDAILY_20041203.1959-CE16
CE6	AGGRESSIVEVOICEDAILY_20041203.1959-CE17
CE7	AGGRESSIVEVOICEDAILY_20041203.1959-CE18
CE8	AGGRESSIVEVOICEDAILY_20041203.1959-CE19
E12	AGGRESSIVEVOICEDAILY_20041203.1959-E1
E13	AGGRESSIVEVOICEDAILY_20041203.1959-E2
E33	AGGRESSIVEVOICEDAILY_20041203.1959-E3
E15	AGGRESSIVEVOICEDAILY_20041203.1959-E4
E34	AGGRESSIVEVOICEDAILY_20041203.1959-E5
E36	AGGRESSIVEVOICEDAILY_20041203.1959-E6
E20	AGGRESSIVEVOICEDAILY_20041203.1959-E7
E21	AGGRESSIVEVOICEDAILY_20041203.1959-E8
E35	AGGRESSIVEVOICEDAILY_20041203.1959-E9
E23	AGGRESSIVEVOICEDAILY_20041203.1959-E10
E24	AGGRESSIVEVOICEDAILY_20041203.1959-E11
E25	AGGRESSIVEVOICEDAILY_20041203.1959-E12
E26	AGGRESSIVEVOICEDAILY_20041203.1959-E13
E28	AGGRESSIVEVOICEDAILY_20041203.1959-E14
E1	AGGRESSIVEVOICEDAILY_20041203.1959-E15
E2	AGGRESSIVEVOICEDAILY_20041203.1959-E16
E30	AGGRESSIVEVOICEDAILY_20041203.1959-E17
E31	AGGRESSIVEVOICEDAILY_20041203.1959-E18
E5	AGGRESSIVEVOICEDAILY_20041203.1959-E19
E32	AGGRESSIVEVOICEDAILY_20041203.1959-E20
E7	AGGRESSIVEVOICEDAILY_20041203.1959-E21
E9	AGGRESSIVEVOICEDAILY_20041203.1959-E22
E10	AGGRESSIVEVOICEDAILY_20041203.1959-E23
E11	AGGRESSIVEVOICEDAILY_20041203.1959-E24
EM1	AGGRESSIVEVOICEDAILY_20041203.1959-E15-1
EM19	AGGRESSIVEVOICEDAILY_20041203.1959-E1-2
EM20	AGGRESSIVEVOICEDAILY_20041203.1959-E2-3
EM36	AGGRESSIVEVOICEDAILY_20041203.1959-E3-4
EM37	AGGRESSIVEVOICEDAILY_20041203.1959-E5-5
EM22	AGGRESSIVEVOICEDAILY_20041203.1959-E1-6
EM23	AGGRESSIVEVOICEDAILY_20041203.1959-E4-7
EM24	AGGRESSIVEVOICEDAILY_20041203.1959-E1-8
EM34	AGGRESSIVEVOICEDAILY_20041203.1959-E15-9
EM26	AGGRESSIVEVOICEDAILY_20041203.1959-E15-10
EM27	AGGRESSIVEVOICEDAILY_20041203.1959-E4-11
EM48	AGGRESSIVEVOICEDAILY_20041203.1959-E6-12
EM12	AGGRESSIVEVOICEDAILY_20041203.1959-E15-13
EM30	AGGRESSIVEVOICEDAILY_20041203.1959-E7-14
EM31	AGGRESSIVEVOICEDAILY_20041203.1959-E19-15
EM32	AGGRESSIVEVOICEDAILY_20041203.1959-E19-16
EM33	AGGRESSIVEVOICEDAILY_20041203.1959-E8-17
EM28	AGGRESSIVEVOICEDAILY_20041203.1959-E17-18
EM35	AGGRESSIVEVOICEDAILY_20041203.1959-E8-19
EM29	AGGRESSIVEVOICEDAILY_20041203.1959-E9-20
EM38	AGGRESSIVEVOICEDAILY_20041203.1959-E19-21
EM39	AGGRESSIVEVOICEDAILY_20041203.1959-E2-22
EM40	AGGRESSIVEVOICEDAILY_20041203.1959-E10-23
EM41	AGGRESSIVEVOICEDAILY_20041203.1959-E11-24
EM42	AGGRESSIVEVOICEDAILY_20041203.1959-E12-25
EM43	AGGRESSIVEVOICEDAILY_20041203.1959-E13-26
EM44	AGGRESSIVEVOICEDAILY_20041203.1959-E13-27
EM45	AGGRESSIVEVOICEDAILY_20041203.1959-E19-28
EM46	AGGRESSIVEVOICEDAILY_20041203.1959-E19-29
EM47	AGGRESSIVEVOICEDAILY_20041203.1959-E19-30
EM4	AGGRESSIVEVOICEDAILY_20041203.1959-E14-31
EM2	AGGRESSIVEVOICEDAILY_20041203.1959-E16-32
EM21	AGGRESSIVEVOICEDAILY_20041203.1959-E18-33
EM5	AGGRESSIVEVOICEDAILY_20041203.1959-E15-34
EM3	AGGRESSIVEVOICEDAILY_20041203.1959-E15-35
EM6	AGGRESSIVEVOICEDAILY_20041203.1959-E19-36
EM25	AGGRESSIVEVOICEDAILY_20041203.1959-E20-37
EM8	AGGRESSIVEVOICEDAILY_20041203.1959-E19-38
EM9	AGGRESSIVEVOICEDAILY_20041203.1959-E21-39
EM11	AGGRESSIVEVOICEDAILY_20041203.1959-E15-40
EM13	AGGRESSIVEVOICEDAILY_20041203.1959-E22-41
EM10	AGGRESSIVEVOICEDAILY_20041203.1959-E23-42
EM14	AGGRESSIVEVOICEDAILY_20041203.1959-E15-43
EM15	AGGRESSIVEVOICEDAILY_20041203.1959-E21-44
EM16	AGGRESSIVEVOICEDAILY_20041203.1959-E24-45
EM7	AGGRESSIVEVOICEDAILY_20041203.1959-E21-46
EM17	AGGRESSIVEVOICEDAILY_20041203.1959-E15-47
EM18	AGGRESSIVEVOICEDAILY_20041203.1959-E1-48
R1	AGGRESSIVEVOICEDAILY_20041203.1959-R1
R2	AGGRESSIVEVOICEDAILY_20041203.1959-R2
R3	AGGRESSIVEVOICEDAILY_20041203.1959-R3
R4	AGGRESSIVEVOICEDAILY_20041203.1959-R4
R5	AGGRESSIVEVOICEDAILY_20041203.1959-R5
R6	AGGRESSIVEVOICEDAILY_20041203.1959-R6
RM1	AGGRESSIVEVOICEDAILY_20041203.1959-R1-1
RM2	AGGRESSIVEVOICEDAILY_20041203.1959-R2-1
RM3	AGGRESSIVEVOICEDAILY_20041203.1959-R3-1
RM4	AGGRESSIVEVOICEDAILY_20041203.1959-R4-1
RM5	AGGRESSIVEVOICEDAILY_20041203.1959-R5-1
RM6	AGGRESSIVEVOICEDAILY_20041203.1959-R6-1
V1	AGGRESSIVEVOICEDAILY_20041203.1959-EV1
VM1	AGGRESSIVEVOICEDAILY_20041203.1959-EV1-1
Q2	AGGRESSIVEVOICEDAILY_20041203.1959-T1
Q4	AGGRESSIVEVOICEDAILY_20041203.1959-T2
Q1	AGGRESSIVEVOICEDAILY_20041203.1959-T3
Q3	AGGRESSIVEVOICEDAILY_20041203.1959-T4
Q5	AGGRESSIVEVOICEDAILY_20041203.1959-T5
