CE13	CNN_ENG_20030507_170539.0-CE1
CE14	CNN_ENG_20030507_170539.0-CE2
CE15	CNN_ENG_20030507_170539.0-CE3
CE16	CNN_ENG_20030507_170539.0-CE4
CE18	CNN_ENG_20030507_170539.0-CE5
CE21	CNN_ENG_20030507_170539.0-CE6
CE22	CNN_ENG_20030507_170539.0-CE7
CE24	CNN_ENG_20030507_170539.0-CE8
CE23	CNN_ENG_20030507_170539.0-CE9
CE25	CNN_ENG_20030507_170539.0-CE10
CE26	CNN_ENG_20030507_170539.0-CE11
CE27	CNN_ENG_20030507_170539.0-CE12
CE29	CNN_ENG_20030507_170539.0-CE13
CE30	CNN_ENG_20030507_170539.0-CE14
CE1	CNN_ENG_20030507_170539.0-CE15
CE31	CNN_ENG_20030507_170539.0-CE16
CE2	CNN_ENG_20030507_170539.0-CE17
CE32	CNN_ENG_20030507_170539.0-CE18
CE36	CNN_ENG_20030507_170539.0-CE19
CE38	CNN_ENG_20030507_170539.0-CE20
CE40	CNN_ENG_20030507_170539.0-CE21
CE41	CNN_ENG_20030507_170539.0-CE22
CE42	CNN_ENG_20030507_170539.0-CE23
CE43	CNN_ENG_20030507_170539.0-CE24
CE44	CNN_ENG_20030507_170539.0-CE25
CE35	CNN_ENG_20030507_170539.0-CE26
CE19	CNN_ENG_20030507_170539.0-CE27
CE28	CNN_ENG_20030507_170539.0-CE28
CE34	CNN_ENG_20030507_170539.0-CE29
CE37	CNN_ENG_20030507_170539.0-CE30
CE39	CNN_ENG_20030507_170539.0-CE31
CE4	CNN_ENG_20030507_170539.0-CE32
CE20	CNN_ENG_20030507_170539.0-CE33
CE5	CNN_ENG_20030507_170539.0-CE34
CE6	CNN_ENG_20030507_170539.0-CE35
CE8	CNN_ENG_20030507_170539.0-CE36
CE9	CNN_ENG_20030507_170539.0-CE37
CE10	CNN_ENG_20030507_170539.0-CE38
CE11	CNN_ENG_20030507_170539.0-CE39
CE12	CNN_ENG_20030507_170539.0-CE40
E14	CNN_ENG_20030507_170539.0-E1
E15	CNN_ENG_20030507_170539.0-E2
E16	CNN_ENG_20030507_170539.0-E3
E17	CNN_ENG_20030507_170539.0-E4
E18	CNN_ENG_20030507_170539.0-E5
E20	CNN_ENG_20030507_170539.0-E6
E22	CNN_ENG_20030507_170539.0-E7
E24	CNN_ENG_20030507_170539.0-E8
E25	CNN_ENG_20030507_170539.0-E9
E26	CNN_ENG_20030507_170539.0-E10
E27	CNN_ENG_20030507_170539.0-E11
E28	CNN_ENG_20030507_170539.0-E12
E29	CNN_ENG_20030507_170539.0-E13
E30	CNN_ENG_20030507_170539.0-E14
E1	CNN_ENG_20030507_170539.0-E15
E49	CNN_ENG_20030507_170539.0-E16
E33	CNN_ENG_20030507_170539.0-E17
E34	CNN_ENG_20030507_170539.0-E18
E35	CNN_ENG_20030507_170539.0-E19
E36	CNN_ENG_20030507_170539.0-E20
E38	CNN_ENG_20030507_170539.0-E21
E39	CNN_ENG_20030507_170539.0-E22
E40	CNN_ENG_20030507_170539.0-E23
E42	CNN_ENG_20030507_170539.0-E24
E43	CNN_ENG_20030507_170539.0-E25
E44	CNN_ENG_20030507_170539.0-E26
E45	CNN_ENG_20030507_170539.0-E27
E46	CNN_ENG_20030507_170539.0-E28
E47	CNN_ENG_20030507_170539.0-E29
E48	CNN_ENG_20030507_170539.0-E30
E50	CNN_ENG_20030507_170539.0-E31
E52	CNN_ENG_20030507_170539.0-E32
E53	CNN_ENG_20030507_170539.0-E33
E54	CNN_ENG_20030507_170539.0-E34
E55	CNN_ENG_20030507_170539.0-E35
E3	CNN_ENG_20030507_170539.0-E36
E4	CNN_ENG_20030507_170539.0-E37
E5	CNN_ENG_20030507_170539.0-E38
E6	CNN_ENG_20030507_170539.0-E39
E8	CNN_ENG_20030507_170539.0-E40
E9	CNN_ENG_20030507_170539.0-E41
E10	CNN_ENG_20030507_170539.0-E42
E11	CNN_ENG_20030507_170539.0-E43
E12	CNN_ENG_20030507_170539.0-E44
E13	CNN_ENG_20030507_170539.0-E45
EM1	CNN_ENG_20030507_170539.0-E15-1
EM16	CNN_ENG_20030507_170539.0-E40-2
EM17	CNN_ENG_20030507_170539.0-E40-3
EM18	CNN_ENG_20030507_170539.0-E1-4
EM19	CNN_ENG_20030507_170539.0-E2-5
EM20	CNN_ENG_20030507_170539.0-E3-6
EM21	CNN_ENG_20030507_170539.0-E4-7
EM22	CNN_ENG_20030507_170539.0-E5-8
EM24	CNN_ENG_20030507_170539.0-E3-9
EM25	CNN_ENG_20030507_170539.0-E3-10
EM26	CNN_ENG_20030507_170539.0-E38-11
EM28	CNN_ENG_20030507_170539.0-E6-12
EM29	CNN_ENG_20030507_170539.0-E36-13
EM30	CNN_ENG_20030507_170539.0-E36-14
EM31	CNN_ENG_20030507_170539.0-E38-15
EM32	CNN_ENG_20030507_170539.0-E42-16
EM34	CNN_ENG_20030507_170539.0-E36-17
EM35	CNN_ENG_20030507_170539.0-E36-18
EM36	CNN_ENG_20030507_170539.0-E38-19
EM37	CNN_ENG_20030507_170539.0-E40-20
EM38	CNN_ENG_20030507_170539.0-E42-21
EM39	CNN_ENG_20030507_170539.0-E38-22
EM40	CNN_ENG_20030507_170539.0-E40-23
EM41	CNN_ENG_20030507_170539.0-E6-24
EM42	CNN_ENG_20030507_170539.0-E37-25
EM43	CNN_ENG_20030507_170539.0-E36-26
EM44	CNN_ENG_20030507_170539.0-E38-27
EM45	CNN_ENG_20030507_170539.0-E40-28
EM46	CNN_ENG_20030507_170539.0-E7-29
EM47	CNN_ENG_20030507_170539.0-E40-30
EM50	CNN_ENG_20030507_170539.0-E38-31
EM51	CNN_ENG_20030507_170539.0-E8-32
