CE13	CNN_ENG_20030408_153616.9-CE1
CE14	CNN_ENG_20030408_153616.9-CE2
CE15	CNN_ENG_20030408_153616.9-CE3
CE16	CNN_ENG_20030408_153616.9-CE4
CE17	CNN_ENG_20030408_153616.9-CE5
CE18	CNN_ENG_20030408_153616.9-CE6
CE19	CNN_ENG_20030408_153616.9-CE7
CE20	CNN_ENG_20030408_153616.9-CE8
CE23	CNN_ENG_20030408_153616.9-CE9
CE1	CNN_ENG_20030408_153616.9-CE10
CE24	CNN_ENG_20030408_153616.9-CE11
CE25	CNN_ENG_20030408_153616.9-CE12
CE26	CNN_ENG_20030408_153616.9-CE13
CE27	CNN_ENG_20030408_153616.9-CE14
CE28	CNN_ENG_20030408_153616.9-CE15
CE29	CNN_ENG_20030408_153616.9-CE16
CE30	CNN_ENG_20030408_153616.9-CE17
CE31	CNN_ENG_20030408_153616.9-CE18
CE32	CNN_ENG_20030408_153616.9-CE19
CE33	CNN_ENG_20030408_153616.9-CE20
CE34	CNN_ENG_20030408_153616.9-CE21
CE35	CNN_ENG_20030408_153616.9-CE22
CE11	CNN_ENG_20030408_153616.9-CE23
CE22	CNN_ENG_20030408_153616.9-CE24
CE21	CNN_ENG_20030408_153616.9-CE25
CE2	CNN_ENG_20030408_153616.9-CE26
CE4	CNN_ENG_20030408_153616.9-CE27
CE6	CNN_ENG_20030408_153616.9-CE28
CE7	CNN_ENG_20030408_153616.9-CE29
CE5	CNN_ENG_20030408_153616.9-CE30
CE8	CNN_ENG_20030408_153616.9-CE31
CE3	CNN_ENG_20030408_153616.9-CE32
CE9	CNN_ENG_20030408_153616.9-CE33
CE10	CNN_ENG_20030408_153616.9-CE34
CE12	CNN_ENG_20030408_153616.9-CE35
E13	CNN_ENG_20030408_153616.9-E1
E14	CNN_ENG_20030408_153616.9-E2
E16	CNN_ENG_20030408_153616.9-E3
E17	CNN_ENG_20030408_153616.9-E4
E18	CNN_ENG_20030408_153616.9-E5
E19	CNN_ENG_20030408_153616.9-E6
E20	CNN_ENG_20030408_153616.9-E7
E21	CNN_ENG_20030408_153616.9-E8
E25	CNN_ENG_20030408_153616.9-E9
E27	CNN_ENG_20030408_153616.9-E10
E28	CNN_ENG_20030408_153616.9-E11
E29	CNN_ENG_20030408_153616.9-E12
E30	CNN_ENG_20030408_153616.9-E13
E31	CNN_ENG_20030408_153616.9-E14
E32	CNN_ENG_20030408_153616.9-E15
