CE11	CNN_ENG_20030617_105836.4-CE1
CE12	CNN_ENG_20030617_105836.4-CE2
CE13	CNN_ENG_20030617_105836.4-CE3
CE14	CNN_ENG_20030617_105836.4-CE4
CE15	CNN_ENG_20030617_105836.4-CE5
CE16	CNN_ENG_20030617_105836.4-CE6
CE17	CNN_ENG_20030617_105836.4-CE7
CE18	CNN_ENG_20030617_105836.4-CE8
CE3	CNN_ENG_20030617_105836.4-CE9
CE4	CNN_ENG_20030617_105836.4-CE10
CE2	CNN_ENG_20030617_105836.4-CE11
CE5	CNN_ENG_20030617_105836.4-CE12
CE1	CNN_ENG_20030617_105836.4-CE13
CE6	CNN_ENG_20030617_105836.4-CE14
CE7	CNN_ENG_20030617_105836.4-CE15
CE8	CNN_ENG_20030617_105836.4-CE16
CE9	CNN_ENG_20030617_105836.4-CE17
CE10	CNN_ENG_20030617_105836.4-CE18
E13	CNN_ENG_20030617_105836.4-E1
E14	CNN_ENG_20030617_105836.4-E2
E15	CNN_ENG_20030617_105836.4-E3
E16	CNN_ENG_20030617_105836.4-E4
E17	CNN_ENG_20030617_105836.4-E5
E18	CNN_ENG_20030617_105836.4-E6
E19	CNN_ENG_20030617_105836.4-E7
E20	CNN_ENG_20030617_105836.4-E8
E21	CNN_ENG_20030617_105836.4-E9
E22	CNN_ENG_20030617_105836.4-E10
E1	CNN_ENG_20030617_105836.4-E11
E3	CNN_ENG_20030617_105836.4-E12
E4	CNN_ENG_20030617_105836.4-E13
E5	CNN_ENG_20030617_105836.4-E14
E7	CNN_ENG_20030617_105836.4-E15
E8	CNN_ENG_20030617_105836.4-E16
E9	CNN_ENG_20030617_105836.4-E17
E10	CNN_ENG_20030617_105836.4-E18
E11	CNN_ENG_20030617_105836.4-E19
E12	CNN_ENG_20030617_105836.4-E20
EM2	CNN_ENG_20030617_105836.4-E11-1
EM21	CNN_ENG_20030617_105836.4-E1-2
EM22	CNN_ENG_20030617_105836.4-E13-3
EM23	CNN_ENG_20030617_105836.4-E2-4
EM24	CNN_ENG_20030617_105836.4-E13-5
EM26	CNN_ENG_20030617_105836.4-E3-6
EM27	CNN_ENG_20030617_105836.4-E16-7
EM28	CNN_ENG_20030617_105836.4-E4-8
EM29	CNN_ENG_20030617_105836.4-E5-9
EM30	CNN_ENG_20030617_105836.4-E6-10
EM31	CNN_ENG_20030617_105836.4-E7-11
EM32	CNN_ENG_20030617_105836.4-E8-12
EM33	CNN_ENG_20030617_105836.4-E9-13
EM34	CNN_ENG_20030617_105836.4-E9-14
EM35	CNN_ENG_20030617_105836.4-E9-15
EM36	CNN_ENG_20030617_105836.4-E9-16
EM37	CNN_ENG_20030617_105836.4-E9-17
EM38	CNN_ENG_20030617_105836.4-E16-18
EM25	CNN_ENG_20030617_105836.4-E16-19
EM1	CNN_ENG_20030617_105836.4-E10-20
EM3	CNN_ENG_20030617_105836.4-E12-21
EM4	CNN_ENG_20030617_105836.4-E13-22
EM5	CNN_ENG_20030617_105836.4-E13-23
EM6	CNN_ENG_20030617_105836.4-E14-24
EM7	CNN_ENG_20030617_105836.4-E15-25
EM8	CNN_ENG_20030617_105836.4-E16-26
EM9	CNN_ENG_20030617_105836.4-E17-27
EM10	CNN_ENG_20030617_105836.4-E13-28
EM11	CNN_ENG_20030617_105836.4-E17-29
EM12	CNN_ENG_20030617_105836.4-E13-30
EM13	CNN_ENG_20030617_105836.4-E18-31
EM14	CNN_ENG_20030617_105836.4-E18-32
EM15	CNN_ENG_20030617_105836.4-E19-33
EM16	CNN_ENG_20030617_105836.4-E20-34
EM17	CNN_ENG_20030617_105836.4-E20-35
EM18	CNN_ENG_20030617_105836.4-E13-36
EM19	CNN_ENG_20030617_105836.4-E13-37
EM20	CNN_ENG_20030617_105836.4-E1-38
R1	CNN_ENG_20030617_105836.4-R1
R2	CNN_ENG_20030617_105836.4-R2
R3	CNN_ENG_20030617_105836.4-R3
RM1	CNN_ENG_20030617_105836.4-R1-1
RM2	CNN_ENG_20030617_105836.4-R2-1
RM3	CNN_ENG_20030617_105836.4-R3-1
V1	CNN_ENG_20030617_105836.4-EV1
V2	CNN_ENG_20030617_105836.4-EV2
V3	CNN_ENG_20030617_105836.4-EV3
VM1	CNN_ENG_20030617_105836.4-EV1-1
VM2	CNN_ENG_20030617_105836.4-EV2-1
VM3	CNN_ENG_20030617_105836.4-EV3-1
Q1	CNN_ENG_20030617_105836.4-T1
Q2	CNN_ENG_20030617_105836.4-T2
Q4	CNN_ENG_20030617_105836.4-T3
Q5	CNN_ENG_20030617_105836.4-T4
Q3	CNN_ENG_20030617_105836.4-V1
Q6	CNN_ENG_20030617_105836.4-V2
QM3	CNN_ENG_20030617_105836.4-V1-1
QM6	CNN_ENG_20030617_105836.4-V2-1
