CE11	CNN_ENG_20030605_065831.18-CE1
CE29	CNN_ENG_20030605_065831.18-CE2
CE9	CNN_ENG_20030605_065831.18-CE3
CE13	CNN_ENG_20030605_065831.18-CE4
CE14	CNN_ENG_20030605_065831.18-CE5
CE15	CNN_ENG_20030605_065831.18-CE6
CE16	CNN_ENG_20030605_065831.18-CE7
CE17	CNN_ENG_20030605_065831.18-CE8
CE30	CNN_ENG_20030605_065831.18-CE9
CE19	CNN_ENG_20030605_065831.18-CE10
CE21	CNN_ENG_20030605_065831.18-CE11
CE22	CNN_ENG_20030605_065831.18-CE12
CE23	CNN_ENG_20030605_065831.18-CE13
CE24	CNN_ENG_20030605_065831.18-CE14
CE8	CNN_ENG_20030605_065831.18-CE15
CE25	CNN_ENG_20030605_065831.18-CE16
CE26	CNN_ENG_20030605_065831.18-CE17
CE2	CNN_ENG_20030605_065831.18-CE18
CE3	CNN_ENG_20030605_065831.18-CE19
CE12	CNN_ENG_20030605_065831.18-CE20
CE20	CNN_ENG_20030605_065831.18-CE21
CE28	CNN_ENG_20030605_065831.18-CE22
CE27	CNN_ENG_20030605_065831.18-CE23
CE18	CNN_ENG_20030605_065831.18-CE24
CE4	CNN_ENG_20030605_065831.18-CE25
CE5	CNN_ENG_20030605_065831.18-CE26
CE6	CNN_ENG_20030605_065831.18-CE27
CE1	CNN_ENG_20030605_065831.18-CE28
CE7	CNN_ENG_20030605_065831.18-CE29
CE10	CNN_ENG_20030605_065831.18-CE30
E46	CNN_ENG_20030605_065831.18-E1
E16	CNN_ENG_20030605_065831.18-E2
E17	CNN_ENG_20030605_065831.18-E3
E18	CNN_ENG_20030605_065831.18-E4
E19	CNN_ENG_20030605_065831.18-E5
E20	CNN_ENG_20030605_065831.18-E6
E21	CNN_ENG_20030605_065831.18-E7
E22	CNN_ENG_20030605_065831.18-E8
E47	CNN_ENG_20030605_065831.18-E9
E24	CNN_ENG_20030605_065831.18-E10
E27	CNN_ENG_20030605_065831.18-E11
E28	CNN_ENG_20030605_065831.18-E12
E29	CNN_ENG_20030605_065831.18-E13
E30	CNN_ENG_20030605_065831.18-E14
E31	CNN_ENG_20030605_065831.18-E15
E32	CNN_ENG_20030605_065831.18-E16
E33	CNN_ENG_20030605_065831.18-E17
E34	CNN_ENG_20030605_065831.18-E18
E1	CNN_ENG_20030605_065831.18-E19
E36	CNN_ENG_20030605_065831.18-E20
E37	CNN_ENG_20030605_065831.18-E21
E38	CNN_ENG_20030605_065831.18-E22
E39	CNN_ENG_20030605_065831.18-E23
E40	CNN_ENG_20030605_065831.18-E24
E41	CNN_ENG_20030605_065831.18-E25
E42	CNN_ENG_20030605_065831.18-E26
E43	CNN_ENG_20030605_065831.18-E27
E44	CNN_ENG_20030605_065831.18-E28
E45	CNN_ENG_20030605_065831.18-E29
E2	CNN_ENG_20030605_065831.18-E30
E3	CNN_ENG_20030605_065831.18-E31
E4	CNN_ENG_20030605_065831.18-E32
E5	CNN_ENG_20030605_065831.18-E33
E6	CNN_ENG_20030605_065831.18-E34
E7	CNN_ENG_20030605_065831.18-E35
E9	CNN_ENG_20030605_065831.18-E36
E10	CNN_ENG_20030605_065831.18-E37
E12	CNN_ENG_20030605_065831.18-E38
E13	CNN_ENG_20030605_065831.18-E39
EM1	CNN_ENG_20030605_065831.18-E19-1
EM23	CNN_ENG_20030605_065831.18-E1-2
EM26	CNN_ENG_20030605_065831.18-E2-3
EM17	CNN_ENG_20030605_065831.18-E2-4
EM27	CNN_ENG_20030605_065831.18-E3-5
EM28	CNN_ENG_20030605_065831.18-E4-6
EM29	CNN_ENG_20030605_065831.18-E2-7
EM30	CNN_ENG_20030605_065831.18-E5-8
EM31	CNN_ENG_20030605_065831.18-E6-9
EM32	CNN_ENG_20030605_065831.18-E7-10
EM33	CNN_ENG_20030605_065831.18-E8-11
EM34	CNN_ENG_20030605_065831.18-E8-12
EM24	CNN_ENG_20030605_065831.18-E9-13
EM36	CNN_ENG_20030605_065831.18-E5-14
EM37	CNN_ENG_20030605_065831.18-E10-15
EM42	CNN_ENG_20030605_065831.18-E11-16
EM44	CNN_ENG_20030605_065831.18-E12-17
EM45	CNN_ENG_20030605_065831.18-E13-18
EM47	CNN_ENG_20030605_065831.18-E19-19
EM48	CNN_ENG_20030605_065831.18-E14-20
EM49	CNN_ENG_20030605_065831.18-E19-21
EM50	CNN_ENG_20030605_065831.18-E19-22
EM51	CNN_ENG_20030605_065831.18-E11-23
EM52	CNN_ENG_20030605_065831.18-E15-24
EM53	CNN_ENG_20030605_065831.18-E16-25
EM54	CNN_ENG_20030605_065831.18-E17-26
EM55	CNN_ENG_20030605_065831.18-E15-27
EM58	CNN_ENG_20030605_065831.18-E18-28
EM2	CNN_ENG_20030605_065831.18-E20-29
EM22	CNN_ENG_20030605_065831.18-E21-30
EM38	CNN_ENG_20030605_065831.18-E22-31
EM57	CNN_ENG_20030605_065831.18-E23-32
EM56	CNN_ENG_20030605_065831.18-E24-33
EM15	CNN_ENG_20030605_065831.18-E15-34
EM41	CNN_ENG_20030605_065831.18-E25-35
EM43	CNN_ENG_20030605_065831.18-E22-36
EM46	CNN_ENG_20030605_065831.18-E22-37
EM39	CNN_ENG_20030605_065831.18-E22-38
EM40	CNN_ENG_20030605_065831.18-E22-39
EM25	CNN_ENG_20030605_065831.18-E26-40
EM3	CNN_ENG_20030605_065831.18-E19-41
EM59	CNN_ENG_20030605_065831.18-E27-42
EM9	CNN_ENG_20030605_065831.18-E28-43
EM35	CNN_ENG_20030605_065831.18-E29-44
EM4	CNN_ENG_20030605_065831.18-E30-45
EM5	CNN_ENG_20030605_065831.18-E31-46
EM6	CNN_ENG_20030605_065831.18-E32-47
EM7	CNN_ENG_20030605_065831.18-E32-48
EM8	CNN_ENG_20030605_065831.18-E33-49
EM10	CNN_ENG_20030605_065831.18-E19-50
EM11	CNN_ENG_20030605_065831.18-E34-51
EM12	CNN_ENG_20030605_065831.18-E35-52
EM13	CNN_ENG_20030605_065831.18-E36-53
EM14	CNN_ENG_20030605_065831.18-E37-54
EM16	CNN_ENG_20030605_065831.18-E19-55
EM18	CNN_ENG_20030605_065831.18-E38-56
EM19	CNN_ENG_20030605_065831.18-E38-57
EM20	CNN_ENG_20030605_065831.18-E38-58
EM21	CNN_ENG_20030605_065831.18-E39-59
R2	CNN_ENG_20030605_065831.18-R1
R3	CNN_ENG_20030605_065831.18-R2
R4	CNN_ENG_20030605_065831.18-R3
R6	CNN_ENG_20030605_065831.18-R4
R7	CNN_ENG_20030605_065831.18-R5
R1	CNN_ENG_20030605_065831.18-R6
R8	CNN_ENG_20030605_065831.18-R7
R9	CNN_ENG_20030605_065831.18-R8
R5	CNN_ENG_20030605_065831.18-R9
RM2	CNN_ENG_20030605_065831.18-R1-1
RM3	CNN_ENG_20030605_065831.18-R2-1
RM4	CNN_ENG_20030605_065831.18-R3-1
RM6	CNN_ENG_20030605_065831.18-R4-1
RM7	CNN_ENG_20030605_065831.18-R5-1
RM1	CNN_ENG_20030605_065831.18-R6-1
RM8	CNN_ENG_20030605_065831.18-R7-1
RM9	CNN_ENG_20030605_065831.18-R8-1
RM5	CNN_ENG_20030605_065831.18-R9-1
V1	CNN_ENG_20030605_065831.18-EV1
V3	CNN_ENG_20030605_065831.18-EV2
V4	CNN_ENG_20030605_065831.18-EV3
V5	CNN_ENG_20030605_065831.18-EV4
V6	CNN_ENG_20030605_065831.18-EV5
V7	CNN_ENG_20030605_065831.18-EV6
V8	CNN_ENG_20030605_065831.18-EV7
V2	CNN_ENG_20030605_065831.18-EV8
V9	CNN_ENG_20030605_065831.18-EV9
V10	CNN_ENG_20030605_065831.18-EV10
VM1	CNN_ENG_20030605_065831.18-EV1-1
VM3	CNN_ENG_20030605_065831.18-EV2-1
VM4	CNN_ENG_20030605_065831.18-EV3-1
VM5	CNN_ENG_20030605_065831.18-EV4-1
VM6	CNN_ENG_20030605_065831.18-EV5-1
