CE1	CNN_ENG_20030617_173115.22-CE1
CE12	CNN_ENG_20030617_173115.22-CE2
CE13	CNN_ENG_20030617_173115.22-CE3
CE14	CNN_ENG_20030617_173115.22-CE4
CE11	CNN_ENG_20030617_173115.22-CE5
CE15	CNN_ENG_20030617_173115.22-CE6
CE16	CNN_ENG_20030617_173115.22-CE7
CE17	CNN_ENG_20030617_173115.22-CE8
CE2	CNN_ENG_20030617_173115.22-CE9
CE3	CNN_ENG_20030617_173115.22-CE10
CE4	CNN_ENG_20030617_173115.22-CE11
CE5	CNN_ENG_20030617_173115.22-CE12
CE6	CNN_ENG_20030617_173115.22-CE13
CE7	CNN_ENG_20030617_173115.22-CE14
CE8	CNN_ENG_20030617_173115.22-CE15
CE9	CNN_ENG_20030617_173115.22-CE16
CE10	CNN_ENG_20030617_173115.22-CE17
E11	CNN_ENG_20030617_173115.22-E1
E13	CNN_ENG_20030617_173115.22-E2
E14	CNN_ENG_20030617_173115.22-E3
E15	CNN_ENG_20030617_173115.22-E4
E16	CNN_ENG_20030617_173115.22-E5
E17	CNN_ENG_20030617_173115.22-E6
E18	CNN_ENG_20030617_173115.22-E7
E19	CNN_ENG_20030617_173115.22-E8
E23	CNN_ENG_20030617_173115.22-E9
E1	CNN_ENG_20030617_173115.22-E10
E2	CNN_ENG_20030617_173115.22-E11
E3	CNN_ENG_20030617_173115.22-E12
E4	CNN_ENG_20030617_173115.22-E13
E5	CNN_ENG_20030617_173115.22-E14
E6	CNN_ENG_20030617_173115.22-E15
E7	CNN_ENG_20030617_173115.22-E16
E8	CNN_ENG_20030617_173115.22-E17
E9	CNN_ENG_20030617_173115.22-E18
EM1	CNN_ENG_20030617_173115.22-E10-1
EM23	CNN_ENG_20030617_173115.22-E1-2
EM21	CNN_ENG_20030617_173115.22-E11-3
EM25	CNN_ENG_20030617_173115.22-E2-4
EM26	CNN_ENG_20030617_173115.22-E3-5
EM27	CNN_ENG_20030617_173115.22-E13-6
EM28	CNN_ENG_20030617_173115.22-E13-7
EM30	CNN_ENG_20030617_173115.22-E13-8
EM29	CNN_ENG_20030617_173115.22-E4-9
EM31	CNN_ENG_20030617_173115.22-E4-10
EM35	CNN_ENG_20030617_173115.22-E4-11
EM32	CNN_ENG_20030617_173115.22-E13-12
EM36	CNN_ENG_20030617_173115.22-E13-13
EM34	CNN_ENG_20030617_173115.22-E13-14
EM33	CNN_ENG_20030617_173115.22-E5-15
EM37	CNN_ENG_20030617_173115.22-E3-16
EM38	CNN_ENG_20030617_173115.22-E6-17
EM39	CNN_ENG_20030617_173115.22-E7-18
EM40	CNN_ENG_20030617_173115.22-E6-19
EM41	CNN_ENG_20030617_173115.22-E8-20
EM42	CNN_ENG_20030617_173115.22-E8-21
EM22	CNN_ENG_20030617_173115.22-E9-22
EM19	CNN_ENG_20030617_173115.22-E14-23
EM24	CNN_ENG_20030617_173115.22-E5-24
EM2	CNN_ENG_20030617_173115.22-E11-25
EM3	CNN_ENG_20030617_173115.22-E12-26
EM4	CNN_ENG_20030617_173115.22-E13-27
EM5	CNN_ENG_20030617_173115.22-E13-28
EM6	CNN_ENG_20030617_173115.22-E14-29
EM7	CNN_ENG_20030617_173115.22-E13-30
EM8	CNN_ENG_20030617_173115.22-E14-31
EM9	CNN_ENG_20030617_173115.22-E13-32
EM10	CNN_ENG_20030617_173115.22-E15-33
EM11	CNN_ENG_20030617_173115.22-E16-34
EM12	CNN_ENG_20030617_173115.22-E16-35
EM13	CNN_ENG_20030617_173115.22-E14-36
EM14	CNN_ENG_20030617_173115.22-E13-37
EM15	CNN_ENG_20030617_173115.22-E13-38
EM16	CNN_ENG_20030617_173115.22-E13-39
EM17	CNN_ENG_20030617_173115.22-E17-40
EM18	CNN_ENG_20030617_173115.22-E18-41
EM20	CNN_ENG_20030617_173115.22-E18-42
R2	CNN_ENG_20030617_173115.22-R1
R1	CNN_ENG_20030617_173115.22-R2
R3	CNN_ENG_20030617_173115.22-R3
R4	CNN_ENG_20030617_173115.22-R4
R5	CNN_ENG_20030617_173115.22-R5
RM2	CNN_ENG_20030617_173115.22-R1-1
RM1	CNN_ENG_20030617_173115.22-R1-2
RM3	CNN_ENG_20030617_173115.22-R3-1
RM4	CNN_ENG_20030617_173115.22-R4-1
RM5	CNN_ENG_20030617_173115.22-R5-1
V1	CNN_ENG_20030617_173115.22-EV1
VM1	CNN_ENG_20030617_173115.22-EV1-1
Q1	CNN_ENG_20030617_173115.22-T1
Q3	CNN_ENG_20030617_173115.22-T2
Q4	CNN_ENG_20030617_173115.22-T3
Q2	CNN_ENG_20030617_173115.22-T4
