CE13	CNN_ENG_20030528_082823.9-CE1
CE14	CNN_ENG_20030528_082823.9-CE2
CE15	CNN_ENG_20030528_082823.9-CE3
CE16	CNN_ENG_20030528_082823.9-CE4
CE17	CNN_ENG_20030528_082823.9-CE5
CE18	CNN_ENG_20030528_082823.9-CE6
CE19	CNN_ENG_20030528_082823.9-CE7
CE20	CNN_ENG_20030528_082823.9-CE8
CE21	CNN_ENG_20030528_082823.9-CE9
CE10	CNN_ENG_20030528_082823.9-CE10
CE1	CNN_ENG_20030528_082823.9-CE11
CE2	CNN_ENG_20030528_082823.9-CE12
CE3	CNN_ENG_20030528_082823.9-CE13
CE4	CNN_ENG_20030528_082823.9-CE14
CE5	CNN_ENG_20030528_082823.9-CE15
CE6	CNN_ENG_20030528_082823.9-CE16
CE7	CNN_ENG_20030528_082823.9-CE17
CE8	CNN_ENG_20030528_082823.9-CE18
CE9	CNN_ENG_20030528_082823.9-CE19
CE11	CNN_ENG_20030528_082823.9-CE20
CE12	CNN_ENG_20030528_082823.9-CE21
E15	CNN_ENG_20030528_082823.9-E1
E16	CNN_ENG_20030528_082823.9-E2
E17	CNN_ENG_20030528_082823.9-E3
E18	CNN_ENG_20030528_082823.9-E4
E19	CNN_ENG_20030528_082823.9-E5
E30	CNN_ENG_20030528_082823.9-E6
E20	CNN_ENG_20030528_082823.9-E7
E21	CNN_ENG_20030528_082823.9-E8
E23	CNN_ENG_20030528_082823.9-E9
E24	CNN_ENG_20030528_082823.9-E10
E26	CNN_ENG_20030528_082823.9-E11
E27	CNN_ENG_20030528_082823.9-E12
E1	CNN_ENG_20030528_082823.9-E13
E29	CNN_ENG_20030528_082823.9-E14
E2	CNN_ENG_20030528_082823.9-E15
E3	CNN_ENG_20030528_082823.9-E16
E4	CNN_ENG_20030528_082823.9-E17
E5	CNN_ENG_20030528_082823.9-E18
E6	CNN_ENG_20030528_082823.9-E19
E7	CNN_ENG_20030528_082823.9-E20
E8	CNN_ENG_20030528_082823.9-E21
E9	CNN_ENG_20030528_082823.9-E22
E10	CNN_ENG_20030528_082823.9-E23
E11	CNN_ENG_20030528_082823.9-E24
E12	CNN_ENG_20030528_082823.9-E25
E13	CNN_ENG_20030528_082823.9-E26
E14	CNN_ENG_20030528_082823.9-E27
EM1	CNN_ENG_20030528_082823.9-E13-1
EM19	CNN_ENG_20030528_082823.9-E1-2
EM20	CNN_ENG_20030528_082823.9-E24-3
EM21	CNN_ENG_20030528_082823.9-E2-4
EM22	CNN_ENG_20030528_082823.9-E3-5
EM23	CNN_ENG_20030528_082823.9-E4-6
EM24	CNN_ENG_20030528_082823.9-E24-7
EM25	CNN_ENG_20030528_082823.9-E3-8
EM26	CNN_ENG_20030528_082823.9-E5-9
EM27	CNN_ENG_20030528_082823.9-E2-10
EM28	CNN_ENG_20030528_082823.9-E22-11
EM29	CNN_ENG_20030528_082823.9-E22-12
EM30	CNN_ENG_20030528_082823.9-E7-13
EM31	CNN_ENG_20030528_082823.9-E8-14
EM33	CNN_ENG_20030528_082823.9-E9-15
EM34	CNN_ENG_20030528_082823.9-E22-16
EM35	CNN_ENG_20030528_082823.9-E10-17
EM36	CNN_ENG_20030528_082823.9-E11-18
EM37	CNN_ENG_20030528_082823.9-E12-19
EM38	CNN_ENG_20030528_082823.9-E2-20
EM39	CNN_ENG_20030528_082823.9-E22-21
EM40	CNN_ENG_20030528_082823.9-E22-22
EM41	CNN_ENG_20030528_082823.9-E23-23
EM42	CNN_ENG_20030528_082823.9-E23-24
EM43	CNN_ENG_20030528_082823.9-E15-25
EM44	CNN_ENG_20030528_082823.9-E22-26
EM45	CNN_ENG_20030528_082823.9-E22-27
EM12	CNN_ENG_20030528_082823.9-E14-28
EM32	CNN_ENG_20030528_082823.9-E13-29
EM46	CNN_ENG_20030528_082823.9-E4-30
EM2	CNN_ENG_20030528_082823.9-E16-31
EM3	CNN_ENG_20030528_082823.9-E6-32
EM4	CNN_ENG_20030528_082823.9-E18-33
EM5	CNN_ENG_20030528_082823.9-E19-34
EM6	CNN_ENG_20030528_082823.9-E20-35
EM7	CNN_ENG_20030528_082823.9-E21-36
EM8	CNN_ENG_20030528_082823.9-E22-37
EM9	CNN_ENG_20030528_082823.9-E17-38
EM10	CNN_ENG_20030528_082823.9-E15-39
EM11	CNN_ENG_20030528_082823.9-E23-40
EM13	CNN_ENG_20030528_082823.9-E24-41
EM14	CNN_ENG_20030528_082823.9-E24-42
EM15	CNN_ENG_20030528_082823.9-E25-43
EM16	CNN_ENG_20030528_082823.9-E26-44
EM17	CNN_ENG_20030528_082823.9-E27-45
EM18	CNN_ENG_20030528_082823.9-E1-46
R1	CNN_ENG_20030528_082823.9-R1
R2	CNN_ENG_20030528_082823.9-R2
R5	CNN_ENG_20030528_082823.9-R3
R4	CNN_ENG_20030528_082823.9-R4
R6	CNN_ENG_20030528_082823.9-R5
R8	CNN_ENG_20030528_082823.9-R6
R9	CNN_ENG_20030528_082823.9-R7
R3	CNN_ENG_20030528_082823.9-R8
R7	CNN_ENG_20030528_082823.9-R9
RM1	CNN_ENG_20030528_082823.9-R1-1
RM2	CNN_ENG_20030528_082823.9-R2-1
RM5	CNN_ENG_20030528_082823.9-R3-1
RM4	CNN_ENG_20030528_082823.9-R4-1
RM6	CNN_ENG_20030528_082823.9-R5-1
RM8	CNN_ENG_20030528_082823.9-R6-1
RM9	CNN_ENG_20030528_082823.9-R7-1
RM3	CNN_ENG_20030528_082823.9-R8-1
RM7	CNN_ENG_20030528_082823.9-R9-1
Q1	CNN_ENG_20030528_082823.9-T1
Q2	CNN_ENG_20030528_082823.9-T2
Q3	CNN_ENG_20030528_082823.9-T3
Q4	CNN_ENG_20030528_082823.9-T4
Q5	CNN_ENG_20030528_082823.9-T5
Q6	CNN_ENG_20030528_082823.9-T6
Q7	CNN_ENG_20030528_082823.9-T7
Q8	CNN_ENG_20030528_082823.9-T8
Q9	CNN_ENG_20030528_082823.9-T9
Q10	CNN_ENG_20030528_082823.9-T10
