CE14	CNN_ENG_20030429_170710.4-CE1
CE15	CNN_ENG_20030429_170710.4-CE2
CE16	CNN_ENG_20030429_170710.4-CE3
CE1	CNN_ENG_20030429_170710.4-CE4
CE17	CNN_ENG_20030429_170710.4-CE5
CE18	CNN_ENG_20030429_170710.4-CE6
CE21	CNN_ENG_20030429_170710.4-CE7
CE20	CNN_ENG_20030429_170710.4-CE8
CE22	CNN_ENG_20030429_170710.4-CE9
CE3	CNN_ENG_20030429_170710.4-CE10
CE23	CNN_ENG_20030429_170710.4-CE11
CE24	CNN_ENG_20030429_170710.4-CE12
CE25	CNN_ENG_20030429_170710.4-CE13
CE26	CNN_ENG_20030429_170710.4-CE14
CE27	CNN_ENG_20030429_170710.4-CE15
CE28	CNN_ENG_20030429_170710.4-CE16
CE29	CNN_ENG_20030429_170710.4-CE17
CE19	CNN_ENG_20030429_170710.4-CE18
CE5	CNN_ENG_20030429_170710.4-CE19
CE30	CNN_ENG_20030429_170710.4-CE20
CE4	CNN_ENG_20030429_170710.4-CE21
CE6	CNN_ENG_20030429_170710.4-CE22
CE7	CNN_ENG_20030429_170710.4-CE23
CE8	CNN_ENG_20030429_170710.4-CE24
CE2	CNN_ENG_20030429_170710.4-CE25
CE9	CNN_ENG_20030429_170710.4-CE26
CE10	CNN_ENG_20030429_170710.4-CE27
CE12	CNN_ENG_20030429_170710.4-CE28
CE11	CNN_ENG_20030429_170710.4-CE29
CE13	CNN_ENG_20030429_170710.4-CE30
E16	CNN_ENG_20030429_170710.4-E1
E17	CNN_ENG_20030429_170710.4-E2
E18	CNN_ENG_20030429_170710.4-E3
E20	CNN_ENG_20030429_170710.4-E4
E21	CNN_ENG_20030429_170710.4-E5
E22	CNN_ENG_20030429_170710.4-E6
E23	CNN_ENG_20030429_170710.4-E7
E24	CNN_ENG_20030429_170710.4-E8
E25	CNN_ENG_20030429_170710.4-E9
E26	CNN_ENG_20030429_170710.4-E10
E27	CNN_ENG_20030429_170710.4-E11
E28	CNN_ENG_20030429_170710.4-E12
E29	CNN_ENG_20030429_170710.4-E13
E31	CNN_ENG_20030429_170710.4-E14
E32	CNN_ENG_20030429_170710.4-E15
E33	CNN_ENG_20030429_170710.4-E16
E34	CNN_ENG_20030429_170710.4-E17
E35	CNN_ENG_20030429_170710.4-E18
E36	CNN_ENG_20030429_170710.4-E19
E37	CNN_ENG_20030429_170710.4-E20
E38	CNN_ENG_20030429_170710.4-E21
E39	CNN_ENG_20030429_170710.4-E22
E40	CNN_ENG_20030429_170710.4-E23
E41	CNN_ENG_20030429_170710.4-E24
E42	CNN_ENG_20030429_170710.4-E25
E43	CNN_ENG_20030429_170710.4-E26
E1	CNN_ENG_20030429_170710.4-E27
E44	CNN_ENG_20030429_170710.4-E28
E45	CNN_ENG_20030429_170710.4-E29
E46	CNN_ENG_20030429_170710.4-E30
E47	CNN_ENG_20030429_170710.4-E31
E3	CNN_ENG_20030429_170710.4-E32
E4	CNN_ENG_20030429_170710.4-E33
E5	CNN_ENG_20030429_170710.4-E34
E6	CNN_ENG_20030429_170710.4-E35
E8	CNN_ENG_20030429_170710.4-E36
E9	CNN_ENG_20030429_170710.4-E37
E10	CNN_ENG_20030429_170710.4-E38
E11	CNN_ENG_20030429_170710.4-E39
E12	CNN_ENG_20030429_170710.4-E40
E13	CNN_ENG_20030429_170710.4-E41
E14	CNN_ENG_20030429_170710.4-E42
E15	CNN_ENG_20030429_170710.4-E43
EM1	CNN_ENG_20030429_170710.4-E27-1
EM18	CNN_ENG_20030429_170710.4-E35-2
EM19	CNN_ENG_20030429_170710.4-E2-3
EM20	CNN_ENG_20030429_170710.4-E3-4
EM21	CNN_ENG_20030429_170710.4-E4-5
EM22	CNN_ENG_20030429_170710.4-E2-6
EM23	CNN_ENG_20030429_170710.4-E5-7
EM24	CNN_ENG_20030429_170710.4-E6-8
EM25	CNN_ENG_20030429_170710.4-E7-9
EM26	CNN_ENG_20030429_170710.4-E8-10
EM27	CNN_ENG_20030429_170710.4-E30-11
EM28	CNN_ENG_20030429_170710.4-E9-12
EM29	CNN_ENG_20030429_170710.4-E10-13
EM30	CNN_ENG_20030429_170710.4-E11-14
EM31	CNN_ENG_20030429_170710.4-E10-15
EM32	CNN_ENG_20030429_170710.4-E12-16
EM33	CNN_ENG_20030429_170710.4-E13-17
EM35	CNN_ENG_20030429_170710.4-E14-18
EM34	CNN_ENG_20030429_170710.4-E33-19
EM36	CNN_ENG_20030429_170710.4-E10-20
EM37	CNN_ENG_20030429_170710.4-E10-21
EM38	CNN_ENG_20030429_170710.4-E15-22
EM39	CNN_ENG_20030429_170710.4-E16-23
EM40	CNN_ENG_20030429_170710.4-E17-24
EM41	CNN_ENG_20030429_170710.4-E18-25
EM42	CNN_ENG_20030429_170710.4-E10-26
EM43	CNN_ENG_20030429_170710.4-E19-27
EM44	CNN_ENG_20030429_170710.4-E20-28
EM45	CNN_ENG_20030429_170710.4-E21-29
EM46	CNN_ENG_20030429_170710.4-E19-30
EM47	CNN_ENG_20030429_170710.4-E22-31
EM48	CNN_ENG_20030429_170710.4-E23-32
EM49	CNN_ENG_20030429_170710.4-E22-33
EM50	CNN_ENG_20030429_170710.4-E24-34
EM51	CNN_ENG_20030429_170710.4-E25-35
EM52	CNN_ENG_20030429_170710.4-E26-36
EM54	CNN_ENG_20030429_170710.4-E28-37
EM55	CNN_ENG_20030429_170710.4-E25-38
EM56	CNN_ENG_20030429_170710.4-E29-39
EM53	CNN_ENG_20030429_170710.4-E31-40
EM2	CNN_ENG_20030429_170710.4-E32-41
EM3	CNN_ENG_20030429_170710.4-E33-42
EM4	CNN_ENG_20030429_170710.4-E34-43
EM5	CNN_ENG_20030429_170710.4-E35-44
EM6	CNN_ENG_20030429_170710.4-E36-45
EM7	CNN_ENG_20030429_170710.4-E37-46
EM8	CNN_ENG_20030429_170710.4-E38-47
EM9	CNN_ENG_20030429_170710.4-E39-48
EM10	CNN_ENG_20030429_170710.4-E39-49
EM11	CNN_ENG_20030429_170710.4-E40-50
EM12	CNN_ENG_20030429_170710.4-E41-51
EM13	CNN_ENG_20030429_170710.4-E34-52
EM14	CNN_ENG_20030429_170710.4-E42-53
EM15	CNN_ENG_20030429_170710.4-E35-54
EM16	CNN_ENG_20030429_170710.4-E43-55
EM17	CNN_ENG_20030429_170710.4-E1-56
R1	CNN_ENG_20030429_170710.4-R1
R1	CNN_ENG_20030429_170710.4-R2
R3	CNN_ENG_20030429_170710.4-R3
R1	CNN_ENG_20030429_170710.4-R4
R2	CNN_ENG_20030429_170710.4-R5
R3	CNN_ENG_20030429_170710.4-R6
R5	CNN_ENG_20030429_170710.4-R7
R7	CNN_ENG_20030429_170710.4-R8
R6	CNN_ENG_20030429_170710.4-R9
R9	CNN_ENG_20030429_170710.4-R10
R11	CNN_ENG_20030429_170710.4-R11
