CE18	CNNHL_ENG_20030624_230338.34-CE1
CE11	CNNHL_ENG_20030624_230338.34-CE2
CE12	CNNHL_ENG_20030624_230338.34-CE3
CE14	CNNHL_ENG_20030624_230338.34-CE4
CE13	CNNHL_ENG_20030624_230338.34-CE5
CE20	CNNHL_ENG_20030624_230338.34-CE6
CE16	CNNHL_ENG_20030624_230338.34-CE7
CE17	CNNHL_ENG_20030624_230338.34-CE8
CE19	CNNHL_ENG_20030624_230338.34-CE9
CE5	CNNHL_ENG_20030624_230338.34-CE10
CE2	CNNHL_ENG_20030624_230338.34-CE11
CE15	CNNHL_ENG_20030624_230338.34-CE12
CE3	CNNHL_ENG_20030624_230338.34-CE13
CE4	CNNHL_ENG_20030624_230338.34-CE14
CE6	CNNHL_ENG_20030624_230338.34-CE15
CE7	CNNHL_ENG_20030624_230338.34-CE16
CE8	CNNHL_ENG_20030624_230338.34-CE17
CE9	CNNHL_ENG_20030624_230338.34-CE18
CE10	CNNHL_ENG_20030624_230338.34-CE19
CE1	CNNHL_ENG_20030624_230338.34-CE20
E25	CNNHL_ENG_20030624_230338.34-E1
E14	CNNHL_ENG_20030624_230338.34-E2
E15	CNNHL_ENG_20030624_230338.34-E3
E16	CNNHL_ENG_20030624_230338.34-E4
E17	CNNHL_ENG_20030624_230338.34-E5
E18	CNNHL_ENG_20030624_230338.34-E6
E19	CNNHL_ENG_20030624_230338.34-E7
E26	CNNHL_ENG_20030624_230338.34-E8
E1	CNNHL_ENG_20030624_230338.34-E9
E20	CNNHL_ENG_20030624_230338.34-E10
E21	CNNHL_ENG_20030624_230338.34-E11
E22	CNNHL_ENG_20030624_230338.34-E12
E23	CNNHL_ENG_20030624_230338.34-E13
E27	CNNHL_ENG_20030624_230338.34-E14
E2	CNNHL_ENG_20030624_230338.34-E15
E3	CNNHL_ENG_20030624_230338.34-E16
E4	CNNHL_ENG_20030624_230338.34-E17
E6	CNNHL_ENG_20030624_230338.34-E18
E7	CNNHL_ENG_20030624_230338.34-E19
E9	CNNHL_ENG_20030624_230338.34-E20
E10	CNNHL_ENG_20030624_230338.34-E21
E11	CNNHL_ENG_20030624_230338.34-E22
E13	CNNHL_ENG_20030624_230338.34-E23
EM1	CNNHL_ENG_20030624_230338.34-E9-1
EM17	CNNHL_ENG_20030624_230338.34-E2-2
EM21	CNNHL_ENG_20030624_230338.34-E2-3
EM22	CNNHL_ENG_20030624_230338.34-E2-4
EM23	CNNHL_ENG_20030624_230338.34-E16-5
EM24	CNNHL_ENG_20030624_230338.34-E16-6
EM25	CNNHL_ENG_20030624_230338.34-E9-7
EM26	CNNHL_ENG_20030624_230338.34-E9-8
EM27	CNNHL_ENG_20030624_230338.34-E3-9
EM28	CNNHL_ENG_20030624_230338.34-E16-10
EM75	CNNHL_ENG_20030624_230338.34-E8-11
EM29	CNNHL_ENG_20030624_230338.34-E9-12
EM30	CNNHL_ENG_20030624_230338.34-E16-13
EM31	CNNHL_ENG_20030624_230338.34-E4-14
EM32	CNNHL_ENG_20030624_230338.34-E4-15
EM33	CNNHL_ENG_20030624_230338.34-E5-16
EM34	CNNHL_ENG_20030624_230338.34-E9-17
EM35	CNNHL_ENG_20030624_230338.34-E4-18
EM36	CNNHL_ENG_20030624_230338.34-E4-19
EM39	CNNHL_ENG_20030624_230338.34-E4-20
EM42	CNNHL_ENG_20030624_230338.34-E4-21
EM43	CNNHL_ENG_20030624_230338.34-E4-22
EM44	CNNHL_ENG_20030624_230338.34-E4-23
EM48	CNNHL_ENG_20030624_230338.34-E4-24
EM38	CNNHL_ENG_20030624_230338.34-E9-25
EM47	CNNHL_ENG_20030624_230338.34-E9-26
EM49	CNNHL_ENG_20030624_230338.34-E16-27
EM40	CNNHL_ENG_20030624_230338.34-E9-28
EM41	CNNHL_ENG_20030624_230338.34-E6-29
EM45	CNNHL_ENG_20030624_230338.34-E22-30
EM46	CNNHL_ENG_20030624_230338.34-E7-31
EM50	CNNHL_ENG_20030624_230338.34-E9-32
EM51	CNNHL_ENG_20030624_230338.34-E16-33
EM52	CNNHL_ENG_20030624_230338.34-E16-34
EM54	CNNHL_ENG_20030624_230338.34-E16-35
EM53	CNNHL_ENG_20030624_230338.34-E20-36
EM55	CNNHL_ENG_20030624_230338.34-E16-37
EM61	CNNHL_ENG_20030624_230338.34-E16-38
EM62	CNNHL_ENG_20030624_230338.34-E16-39
EM64	CNNHL_ENG_20030624_230338.34-E16-40
EM70	CNNHL_ENG_20030624_230338.34-E9-41
EM60	CNNHL_ENG_20030624_230338.34-E9-42
EM68	CNNHL_ENG_20030624_230338.34-E9-43
EM69	CNNHL_ENG_20030624_230338.34-E9-44
EM72	CNNHL_ENG_20030624_230338.34-E16-45
EM73	CNNHL_ENG_20030624_230338.34-E16-46
EM76	CNNHL_ENG_20030624_230338.34-E9-47
EM77	CNNHL_ENG_20030624_230338.34-E9-48
EM78	CNNHL_ENG_20030624_230338.34-E16-49
EM63	CNNHL_ENG_20030624_230338.34-E7-50
EM65	CNNHL_ENG_20030624_230338.34-E4-51
EM59	CNNHL_ENG_20030624_230338.34-E7-52
EM56	CNNHL_ENG_20030624_230338.34-E4-53
EM58	CNNHL_ENG_20030624_230338.34-E4-54
EM37	CNNHL_ENG_20030624_230338.34-E7-55
EM66	CNNHL_ENG_20030624_230338.34-E10-56
EM67	CNNHL_ENG_20030624_230338.34-E11-57
EM79	CNNHL_ENG_20030624_230338.34-E12-58
EM5	CNNHL_ENG_20030624_230338.34-E13-59
EM57	CNNHL_ENG_20030624_230338.34-E14-60
EM20	CNNHL_ENG_20030624_230338.34-E18-61
EM80	CNNHL_ENG_20030624_230338.34-E12-62
EM74	CNNHL_ENG_20030624_230338.34-E12-63
EM19	CNNHL_ENG_20030624_230338.34-E2-64
EM2	CNNHL_ENG_20030624_230338.34-E15-65
EM3	CNNHL_ENG_20030624_230338.34-E9-66
EM4	CNNHL_ENG_20030624_230338.34-E16-67
EM6	CNNHL_ENG_20030624_230338.34-E17-68
EM7	CNNHL_ENG_20030624_230338.34-E18-69
EM8	CNNHL_ENG_20030624_230338.34-E19-70
EM71	CNNHL_ENG_20030624_230338.34-E1-71
EM9	CNNHL_ENG_20030624_230338.34-E16-72
EM10	CNNHL_ENG_20030624_230338.34-E16-73
EM11	CNNHL_ENG_20030624_230338.34-E21-74
EM12	CNNHL_ENG_20030624_230338.34-E22-75
EM13	CNNHL_ENG_20030624_230338.34-E23-76
EM14	CNNHL_ENG_20030624_230338.34-E16-77
EM15	CNNHL_ENG_20030624_230338.34-E16-78
EM16	CNNHL_ENG_20030624_230338.34-E16-79
EM18	CNNHL_ENG_20030624_230338.34-E16-80
R1	CNNHL_ENG_20030624_230338.34-R1
R2	CNNHL_ENG_20030624_230338.34-R2
R3	CNNHL_ENG_20030624_230338.34-R3
R4	CNNHL_ENG_20030624_230338.34-R4
R5	CNNHL_ENG_20030624_230338.34-R5
R6	CNNHL_ENG_20030624_230338.34-R6
R7	CNNHL_ENG_20030624_230338.34-R7
R8	CNNHL_ENG_20030624_230338.34-R8
R9	CNNHL_ENG_20030624_230338.34-R9
R10	CNNHL_ENG_20030624_230338.34-R10
R12	CNNHL_ENG_20030624_230338.34-R11
R13	CNNHL_ENG_20030624_230338.34-R12
R2	CNNHL_ENG_20030624_230338.34-R13
R6	CNNHL_ENG_20030624_230338.34-R14
R6	CNNHL_ENG_20030624_230338.34-R15
R6	CNNHL_ENG_20030624_230338.34-R16
R12	CNNHL_ENG_20030624_230338.34-R17
R13	CNNHL_ENG_20030624_230338.34-R18
R14	CNNHL_ENG_20030624_230338.34-R19
R11	CNNHL_ENG_20030624_230338.34-R20
RM1	CNNHL_ENG_20030624_230338.34-R1-1
RM2	CNNHL_ENG_20030624_230338.34-R2-1
RM3	CNNHL_ENG_20030624_230338.34-R3-1
RM4	CNNHL_ENG_20030624_230338.34-R4-1
RM5	CNNHL_ENG_20030624_230338.34-R5-1
RM7	CNNHL_ENG_20030624_230338.34-R6-1
RM6	CNNHL_ENG_20030624_230338.34-R13-1
RM8	CNNHL_ENG_20030624_230338.34-R7-1
RM9	CNNHL_ENG_20030624_230338.34-R8-1
RM10	CNNHL_ENG_20030624_230338.34-R6-2
RM13	CNNHL_ENG_20030624_230338.34-R6-3
RM11	CNNHL_ENG_20030624_230338.34-R9-1
RM12	CNNHL_ENG_20030624_230338.34-R10-1
RM15	CNNHL_ENG_20030624_230338.34-R6-4
RM16	CNNHL_ENG_20030624_230338.34-R11-1
RM17	CNNHL_ENG_20030624_230338.34-R12-1
RM19	CNNHL_ENG_20030624_230338.34-R11-2
RM20	CNNHL_ENG_20030624_230338.34-R12-2
RM18	CNNHL_ENG_20030624_230338.34-R19-1
RM14	CNNHL_ENG_20030624_230338.34-R20-1
V1	CNNHL_ENG_20030624_230338.34-EV1
V3	CNNHL_ENG_20030624_230338.34-EV2
V4	CNNHL_ENG_20030624_230338.34-EV3
V5	CNNHL_ENG_20030624_230338.34-EV4
V6	CNNHL_ENG_20030624_230338.34-EV5
V7	CNNHL_ENG_20030624_230338.34-EV6
V2	CNNHL_ENG_20030624_230338.34-EV7
V8	CNNHL_ENG_20030624_230338.34-EV8
V9	CNNHL_ENG_20030624_230338.34-EV9
VM1	CNNHL_ENG_20030624_230338.34-EV1-1
VM3	CNNHL_ENG_20030624_230338.34-EV2-1
VM4	CNNHL_ENG_20030624_230338.34-EV1-2
VM5	CNNHL_ENG_20030624_230338.34-EV3-1
VM6	CNNHL_ENG_20030624_230338.34-EV4-1
VM8	CNNHL_ENG_20030624_230338.34-EV5-1
VM9	CNNHL_ENG_20030624_230338.34-EV6-1
VM2	CNNHL_ENG_20030624_230338.34-EV7-1
VM10	CNNHL_ENG_20030624_230338.34-EV8-1
VM11	CNNHL_ENG_20030624_230338.34-EV9-1
VM7	CNNHL_ENG_20030624_230338.34-EV7-2
Q1	CNNHL_ENG_20030624_230338.34-T1
Q2	CNNHL_ENG_20030624_230338.34-V1
Q4	CNNHL_ENG_20030624_230338.34-V2
Q5	CNNHL_ENG_20030624_230338.34-T2
Q3	CNNHL_ENG_20030624_230338.34-T3
QM2	CNNHL_ENG_20030624_230338.34-V1-1
QM4	CNNHL_ENG_20030624_230338.34-V2-1
