CE14	CNN_ENG_20030403_183513.1-CE1
CE15	CNN_ENG_20030403_183513.1-CE2
CE16	CNN_ENG_20030403_183513.1-CE3
CE17	CNN_ENG_20030403_183513.1-CE4
CE20	CNN_ENG_20030403_183513.1-CE5
CE10	CNN_ENG_20030403_183513.1-CE6
CE23	CNN_ENG_20030403_183513.1-CE7
CE1	CNN_ENG_20030403_183513.1-CE8
CE19	CNN_ENG_20030403_183513.1-CE9
CE21	CNN_ENG_20030403_183513.1-CE10
CE25	CNN_ENG_20030403_183513.1-CE11
CE26	CNN_ENG_20030403_183513.1-CE12
CE4	CNN_ENG_20030403_183513.1-CE13
CE28	CNN_ENG_20030403_183513.1-CE14
CE29	CNN_ENG_20030403_183513.1-CE15
CE22	CNN_ENG_20030403_183513.1-CE16
CE18	CNN_ENG_20030403_183513.1-CE17
CE2	CNN_ENG_20030403_183513.1-CE18
CE24	CNN_ENG_20030403_183513.1-CE19
CE27	CNN_ENG_20030403_183513.1-CE20
CE5	CNN_ENG_20030403_183513.1-CE21
CE6	CNN_ENG_20030403_183513.1-CE22
CE7	CNN_ENG_20030403_183513.1-CE23
CE3	CNN_ENG_20030403_183513.1-CE24
CE8	CNN_ENG_20030403_183513.1-CE25
CE9	CNN_ENG_20030403_183513.1-CE26
CE11	CNN_ENG_20030403_183513.1-CE27
CE12	CNN_ENG_20030403_183513.1-CE28
CE13	CNN_ENG_20030403_183513.1-CE29
E14	CNN_ENG_20030403_183513.1-E1
E15	CNN_ENG_20030403_183513.1-E2
E16	CNN_ENG_20030403_183513.1-E3
E17	CNN_ENG_20030403_183513.1-E4
E18	CNN_ENG_20030403_183513.1-E5
E19	CNN_ENG_20030403_183513.1-E6
E41	CNN_ENG_20030403_183513.1-E7
E21	CNN_ENG_20030403_183513.1-E8
E23	CNN_ENG_20030403_183513.1-E9
E24	CNN_ENG_20030403_183513.1-E10
E25	CNN_ENG_20030403_183513.1-E11
E28	CNN_ENG_20030403_183513.1-E12
E29	CNN_ENG_20030403_183513.1-E13
E30	CNN_ENG_20030403_183513.1-E14
E31	CNN_ENG_20030403_183513.1-E15
E42	CNN_ENG_20030403_183513.1-E16
E34	CNN_ENG_20030403_183513.1-E17
E35	CNN_ENG_20030403_183513.1-E18
E36	CNN_ENG_20030403_183513.1-E19
E37	CNN_ENG_20030403_183513.1-E20
E44	CNN_ENG_20030403_183513.1-E21
E39	CNN_ENG_20030403_183513.1-E22
E46	CNN_ENG_20030403_183513.1-E23
E47	CNN_ENG_20030403_183513.1-E24
E1	CNN_ENG_20030403_183513.1-E25
E2	CNN_ENG_20030403_183513.1-E26
E3	CNN_ENG_20030403_183513.1-E27
E5	CNN_ENG_20030403_183513.1-E28
E6	CNN_ENG_20030403_183513.1-E29
E40	CNN_ENG_20030403_183513.1-E30
E9	CNN_ENG_20030403_183513.1-E31
E10	CNN_ENG_20030403_183513.1-E32
E11	CNN_ENG_20030403_183513.1-E33
E12	CNN_ENG_20030403_183513.1-E34
E13	CNN_ENG_20030403_183513.1-E35
EM16	CNN_ENG_20030403_183513.1-E2-1
EM17	CNN_ENG_20030403_183513.1-E3-2
EM18	CNN_ENG_20030403_183513.1-E4-3
EM19	CNN_ENG_20030403_183513.1-E5-4
EM22	CNN_ENG_20030403_183513.1-E29-5
EM23	CNN_ENG_20030403_183513.1-E1-6
EM24	CNN_ENG_20030403_183513.1-E6-7
EM29	CNN_ENG_20030403_183513.1-E32-8
EM30	CNN_ENG_20030403_183513.1-E8-9
EM26	CNN_ENG_20030403_183513.1-E9-10
EM25	CNN_ENG_20030403_183513.1-E10-11
EM27	CNN_ENG_20030403_183513.1-E11-12
EM31	CNN_ENG_20030403_183513.1-E11-13
EM33	CNN_ENG_20030403_183513.1-E12-14
EM34	CNN_ENG_20030403_183513.1-E13-15
EM35	CNN_ENG_20030403_183513.1-E14-16
EM38	CNN_ENG_20030403_183513.1-E32-17
EM39	CNN_ENG_20030403_183513.1-E15-18
EM20	CNN_ENG_20030403_183513.1-E16-19
EM41	CNN_ENG_20030403_183513.1-E17-20
EM42	CNN_ENG_20030403_183513.1-E18-21
