CE12	CNN_ENG_20030526_133535.4-CE1
CE10	CNN_ENG_20030526_133535.4-CE2
CE11	CNN_ENG_20030526_133535.4-CE3
CE13	CNN_ENG_20030526_133535.4-CE4
CE14	CNN_ENG_20030526_133535.4-CE5
CE15	CNN_ENG_20030526_133535.4-CE6
CE2	CNN_ENG_20030526_133535.4-CE7
CE1	CNN_ENG_20030526_133535.4-CE8
CE17	CNN_ENG_20030526_133535.4-CE9
CE18	CNN_ENG_20030526_133535.4-CE10
CE19	CNN_ENG_20030526_133535.4-CE11
CE20	CNN_ENG_20030526_133535.4-CE12
CE21	CNN_ENG_20030526_133535.4-CE13
CE22	CNN_ENG_20030526_133535.4-CE14
CE23	CNN_ENG_20030526_133535.4-CE15
CE24	CNN_ENG_20030526_133535.4-CE16
CE25	CNN_ENG_20030526_133535.4-CE17
CE26	CNN_ENG_20030526_133535.4-CE18
CE4	CNN_ENG_20030526_133535.4-CE19
CE3	CNN_ENG_20030526_133535.4-CE20
CE5	CNN_ENG_20030526_133535.4-CE21
CE6	CNN_ENG_20030526_133535.4-CE22
CE7	CNN_ENG_20030526_133535.4-CE23
CE8	CNN_ENG_20030526_133535.4-CE24
CE9	CNN_ENG_20030526_133535.4-CE25
CE16	CNN_ENG_20030526_133535.4-CE26
E9	CNN_ENG_20030526_133535.4-E1
E12	CNN_ENG_20030526_133535.4-E2
E13	CNN_ENG_20030526_133535.4-E3
E15	CNN_ENG_20030526_133535.4-E4
E16	CNN_ENG_20030526_133535.4-E5
E17	CNN_ENG_20030526_133535.4-E6
E18	CNN_ENG_20030526_133535.4-E7
E40	CNN_ENG_20030526_133535.4-E8
E41	CNN_ENG_20030526_133535.4-E9
E42	CNN_ENG_20030526_133535.4-E10
E43	CNN_ENG_20030526_133535.4-E11
E26	CNN_ENG_20030526_133535.4-E12
E27	CNN_ENG_20030526_133535.4-E13
E28	CNN_ENG_20030526_133535.4-E14
E1	CNN_ENG_20030526_133535.4-E15
E29	CNN_ENG_20030526_133535.4-E16
E30	CNN_ENG_20030526_133535.4-E17
E31	CNN_ENG_20030526_133535.4-E18
E32	CNN_ENG_20030526_133535.4-E19
E33	CNN_ENG_20030526_133535.4-E20
E34	CNN_ENG_20030526_133535.4-E21
E35	CNN_ENG_20030526_133535.4-E22
E36	CNN_ENG_20030526_133535.4-E23
E2	CNN_ENG_20030526_133535.4-E24
E37	CNN_ENG_20030526_133535.4-E25
E3	CNN_ENG_20030526_133535.4-E26
E4	CNN_ENG_20030526_133535.4-E27
E5	CNN_ENG_20030526_133535.4-E28
E44	CNN_ENG_20030526_133535.4-E29
E7	CNN_ENG_20030526_133535.4-E30
E8	CNN_ENG_20030526_133535.4-E31
EM42	CNN_ENG_20030526_133535.4-E25-1
EM49	CNN_ENG_20030526_133535.4-E26-2
EM24	CNN_ENG_20030526_133535.4-E30-3
EM25	CNN_ENG_20030526_133535.4-E30-4
EM26	CNN_ENG_20030526_133535.4-E26-5
EM27	CNN_ENG_20030526_133535.4-E26-6
EM28	CNN_ENG_20030526_133535.4-E2-7
EM29	CNN_ENG_20030526_133535.4-E30-8
EM30	CNN_ENG_20030526_133535.4-E30-9
EM31	CNN_ENG_20030526_133535.4-E30-10
EM32	CNN_ENG_20030526_133535.4-E30-11
EM33	CNN_ENG_20030526_133535.4-E30-12
EM34	CNN_ENG_20030526_133535.4-E3-13
EM35	CNN_ENG_20030526_133535.4-E30-14
EM66	CNN_ENG_20030526_133535.4-E12-15
EM45	CNN_ENG_20030526_133535.4-E25-16
EM37	CNN_ENG_20030526_133535.4-E4-17
EM48	CNN_ENG_20030526_133535.4-E8-18
EM39	CNN_ENG_20030526_133535.4-E5-19
EM40	CNN_ENG_20030526_133535.4-E6-20
EM41	CNN_ENG_20030526_133535.4-E6-21
EM43	CNN_ENG_20030526_133535.4-E6-22
EM44	CNN_ENG_20030526_133535.4-E6-23
EM46	CNN_ENG_20030526_133535.4-E7-24
EM1	CNN_ENG_20030526_133535.4-E7-25
EM47	CNN_ENG_20030526_133535.4-E9-26
EM23	CNN_ENG_20030526_133535.4-E10-27
EM22	CNN_ENG_20030526_133535.4-E11-28
