CE13	CNN_ENG_20030424_113549.11-CE1
CE1	CNN_ENG_20030424_113549.11-CE2
CE15	CNN_ENG_20030424_113549.11-CE3
CE17	CNN_ENG_20030424_113549.11-CE4
CE20	CNN_ENG_20030424_113549.11-CE5
CE19	CNN_ENG_20030424_113549.11-CE6
CE22	CNN_ENG_20030424_113549.11-CE7
CE23	CNN_ENG_20030424_113549.11-CE8
CE24	CNN_ENG_20030424_113549.11-CE9
CE21	CNN_ENG_20030424_113549.11-CE10
CE27	CNN_ENG_20030424_113549.11-CE11
CE28	CNN_ENG_20030424_113549.11-CE12
CE29	CNN_ENG_20030424_113549.11-CE13
CE31	CNN_ENG_20030424_113549.11-CE14
CE32	CNN_ENG_20030424_113549.11-CE15
CE12	CNN_ENG_20030424_113549.11-CE16
CE14	CNN_ENG_20030424_113549.11-CE17
CE4	CNN_ENG_20030424_113549.11-CE18
CE30	CNN_ENG_20030424_113549.11-CE19
CE26	CNN_ENG_20030424_113549.11-CE20
CE16	CNN_ENG_20030424_113549.11-CE21
CE18	CNN_ENG_20030424_113549.11-CE22
CE3	CNN_ENG_20030424_113549.11-CE23
CE2	CNN_ENG_20030424_113549.11-CE24
CE25	CNN_ENG_20030424_113549.11-CE25
CE5	CNN_ENG_20030424_113549.11-CE26
CE6	CNN_ENG_20030424_113549.11-CE27
CE7	CNN_ENG_20030424_113549.11-CE28
CE8	CNN_ENG_20030424_113549.11-CE29
CE9	CNN_ENG_20030424_113549.11-CE30
CE10	CNN_ENG_20030424_113549.11-CE31
CE11	CNN_ENG_20030424_113549.11-CE32
E12	CNN_ENG_20030424_113549.11-E1
E14	CNN_ENG_20030424_113549.11-E2
E15	CNN_ENG_20030424_113549.11-E3
E16	CNN_ENG_20030424_113549.11-E4
E17	CNN_ENG_20030424_113549.11-E5
E18	CNN_ENG_20030424_113549.11-E6
E21	CNN_ENG_20030424_113549.11-E7
E22	CNN_ENG_20030424_113549.11-E8
E23	CNN_ENG_20030424_113549.11-E9
E24	CNN_ENG_20030424_113549.11-E10
E27	CNN_ENG_20030424_113549.11-E11
E28	CNN_ENG_20030424_113549.11-E12
E1	CNN_ENG_20030424_113549.11-E13
E30	CNN_ENG_20030424_113549.11-E14
E31	CNN_ENG_20030424_113549.11-E15
E32	CNN_ENG_20030424_113549.11-E16
E33	CNN_ENG_20030424_113549.11-E17
E40	CNN_ENG_20030424_113549.11-E18
E41	CNN_ENG_20030424_113549.11-E19
E43	CNN_ENG_20030424_113549.11-E20
E44	CNN_ENG_20030424_113549.11-E21
E34	CNN_ENG_20030424_113549.11-E22
E45	CNN_ENG_20030424_113549.11-E23
E35	CNN_ENG_20030424_113549.11-E24
E46	CNN_ENG_20030424_113549.11-E25
E38	CNN_ENG_20030424_113549.11-E26
E48	CNN_ENG_20030424_113549.11-E27
E49	CNN_ENG_20030424_113549.11-E28
E2	CNN_ENG_20030424_113549.11-E29
E3	CNN_ENG_20030424_113549.11-E30
E4	CNN_ENG_20030424_113549.11-E31
