CE17	CNN_ENG_20030618_150128.6-CE1
CE18	CNN_ENG_20030618_150128.6-CE2
CE19	CNN_ENG_20030618_150128.6-CE3
CE2	CNN_ENG_20030618_150128.6-CE4
CE20	CNN_ENG_20030618_150128.6-CE5
CE21	CNN_ENG_20030618_150128.6-CE6
CE22	CNN_ENG_20030618_150128.6-CE7
CE23	CNN_ENG_20030618_150128.6-CE8
CE24	CNN_ENG_20030618_150128.6-CE9
CE25	CNN_ENG_20030618_150128.6-CE10
CE4	CNN_ENG_20030618_150128.6-CE11
CE1	CNN_ENG_20030618_150128.6-CE12
CE5	CNN_ENG_20030618_150128.6-CE13
CE6	CNN_ENG_20030618_150128.6-CE14
CE7	CNN_ENG_20030618_150128.6-CE15
CE8	CNN_ENG_20030618_150128.6-CE16
CE9	CNN_ENG_20030618_150128.6-CE17
CE10	CNN_ENG_20030618_150128.6-CE18
CE11	CNN_ENG_20030618_150128.6-CE19
CE3	CNN_ENG_20030618_150128.6-CE20
CE12	CNN_ENG_20030618_150128.6-CE21
CE13	CNN_ENG_20030618_150128.6-CE22
CE14	CNN_ENG_20030618_150128.6-CE23
CE16	CNN_ENG_20030618_150128.6-CE24
CE15	CNN_ENG_20030618_150128.6-CE25
E15	CNN_ENG_20030618_150128.6-E1
E16	CNN_ENG_20030618_150128.6-E2
E17	CNN_ENG_20030618_150128.6-E3
E19	CNN_ENG_20030618_150128.6-E4
E20	CNN_ENG_20030618_150128.6-E5
E21	CNN_ENG_20030618_150128.6-E6
E22	CNN_ENG_20030618_150128.6-E7
E23	CNN_ENG_20030618_150128.6-E8
E24	CNN_ENG_20030618_150128.6-E9
E25	CNN_ENG_20030618_150128.6-E10
E26	CNN_ENG_20030618_150128.6-E11
E27	CNN_ENG_20030618_150128.6-E12
E29	CNN_ENG_20030618_150128.6-E13
E1	CNN_ENG_20030618_150128.6-E14
E32	CNN_ENG_20030618_150128.6-E15
E2	CNN_ENG_20030618_150128.6-E16
E3	CNN_ENG_20030618_150128.6-E17
E4	CNN_ENG_20030618_150128.6-E18
E5	CNN_ENG_20030618_150128.6-E19
E6	CNN_ENG_20030618_150128.6-E20
E7	CNN_ENG_20030618_150128.6-E21
E9	CNN_ENG_20030618_150128.6-E22
E10	CNN_ENG_20030618_150128.6-E23
E11	CNN_ENG_20030618_150128.6-E24
E12	CNN_ENG_20030618_150128.6-E25
E13	CNN_ENG_20030618_150128.6-E26
E14	CNN_ENG_20030618_150128.6-E27
EM1	CNN_ENG_20030618_150128.6-E14-1
EM17	CNN_ENG_20030618_150128.6-E23-2
EM18	CNN_ENG_20030618_150128.6-E2-3
EM19	CNN_ENG_20030618_150128.6-E3-4
EM20	CNN_ENG_20030618_150128.6-E4-5
EM21	CNN_ENG_20030618_150128.6-E16-6
EM22	CNN_ENG_20030618_150128.6-E5-7
EM23	CNN_ENG_20030618_150128.6-E5-8
EM24	CNN_ENG_20030618_150128.6-E6-9
EM25	CNN_ENG_20030618_150128.6-E7-10
EM27	CNN_ENG_20030618_150128.6-E19-11
EM28	CNN_ENG_20030618_150128.6-E8-12
EM29	CNN_ENG_20030618_150128.6-E9-13
EM30	CNN_ENG_20030618_150128.6-E10-14
EM32	CNN_ENG_20030618_150128.6-E11-15
EM33	CNN_ENG_20030618_150128.6-E12-16
EM34	CNN_ENG_20030618_150128.6-E13-17
EM31	CNN_ENG_20030618_150128.6-E10-18
EM35	CNN_ENG_20030618_150128.6-E5-19
EM36	CNN_ENG_20030618_150128.6-E5-20
