CE15	CNN_ENG_20030624_153103.17-CE1
CE11	CNN_ENG_20030624_153103.17-CE2
CE12	CNN_ENG_20030624_153103.17-CE3
CE13	CNN_ENG_20030624_153103.17-CE4
CE14	CNN_ENG_20030624_153103.17-CE5
CE16	CNN_ENG_20030624_153103.17-CE6
CE17	CNN_ENG_20030624_153103.17-CE7
CE18	CNN_ENG_20030624_153103.17-CE8
CE19	CNN_ENG_20030624_153103.17-CE9
CE20	CNN_ENG_20030624_153103.17-CE10
CE2	CNN_ENG_20030624_153103.17-CE11
CE1	CNN_ENG_20030624_153103.17-CE12
CE3	CNN_ENG_20030624_153103.17-CE13
CE4	CNN_ENG_20030624_153103.17-CE14
CE5	CNN_ENG_20030624_153103.17-CE15
CE6	CNN_ENG_20030624_153103.17-CE16
CE7	CNN_ENG_20030624_153103.17-CE17
CE8	CNN_ENG_20030624_153103.17-CE18
CE9	CNN_ENG_20030624_153103.17-CE19
CE10	CNN_ENG_20030624_153103.17-CE20
E10	CNN_ENG_20030624_153103.17-E1
E22	CNN_ENG_20030624_153103.17-E2
E13	CNN_ENG_20030624_153103.17-E3
E14	CNN_ENG_20030624_153103.17-E4
E15	CNN_ENG_20030624_153103.17-E5
E17	CNN_ENG_20030624_153103.17-E6
E18	CNN_ENG_20030624_153103.17-E7
E19	CNN_ENG_20030624_153103.17-E8
E20	CNN_ENG_20030624_153103.17-E9
E21	CNN_ENG_20030624_153103.17-E10
E23	CNN_ENG_20030624_153103.17-E11
E35	CNN_ENG_20030624_153103.17-E12
E24	CNN_ENG_20030624_153103.17-E13
E1	CNN_ENG_20030624_153103.17-E14
E25	CNN_ENG_20030624_153103.17-E15
E26	CNN_ENG_20030624_153103.17-E16
E27	CNN_ENG_20030624_153103.17-E17
E28	CNN_ENG_20030624_153103.17-E18
E29	CNN_ENG_20030624_153103.17-E19
E31	CNN_ENG_20030624_153103.17-E20
E33	CNN_ENG_20030624_153103.17-E21
E34	CNN_ENG_20030624_153103.17-E22
E2	CNN_ENG_20030624_153103.17-E23
E3	CNN_ENG_20030624_153103.17-E24
E4	CNN_ENG_20030624_153103.17-E25
E5	CNN_ENG_20030624_153103.17-E26
E6	CNN_ENG_20030624_153103.17-E27
E7	CNN_ENG_20030624_153103.17-E28
E8	CNN_ENG_20030624_153103.17-E29
E9	CNN_ENG_20030624_153103.17-E30
EM1	CNN_ENG_20030624_153103.17-E14-1
EM22	CNN_ENG_20030624_153103.17-E30-2
EM23	CNN_ENG_20030624_153103.17-E23-3
EM25	CNN_ENG_20030624_153103.17-E23-4
EM26	CNN_ENG_20030624_153103.17-E30-5
EM27	CNN_ENG_20030624_153103.17-E23-6
EM28	CNN_ENG_20030624_153103.17-E23-7
EM29	CNN_ENG_20030624_153103.17-E29-8
EM31	CNN_ENG_20030624_153103.17-E29-9
EM30	CNN_ENG_20030624_153103.17-E25-10
EM68	CNN_ENG_20030624_153103.17-E2-11
EM32	CNN_ENG_20030624_153103.17-E26-12
EM33	CNN_ENG_20030624_153103.17-E23-13
EM34	CNN_ENG_20030624_153103.17-E26-14
EM35	CNN_ENG_20030624_153103.17-E26-15
EM36	CNN_ENG_20030624_153103.17-E26-16
EM37	CNN_ENG_20030624_153103.17-E25-17
EM39	CNN_ENG_20030624_153103.17-E3-18
EM38	CNN_ENG_20030624_153103.17-E4-19
EM40	CNN_ENG_20030624_153103.17-E25-20
EM41	CNN_ENG_20030624_153103.17-E14-21
EM42	CNN_ENG_20030624_153103.17-E14-22
EM43	CNN_ENG_20030624_153103.17-E23-23
EM44	CNN_ENG_20030624_153103.17-E29-24
EM45	CNN_ENG_20030624_153103.17-E29-25
EM46	CNN_ENG_20030624_153103.17-E29-26
EM47	CNN_ENG_20030624_153103.17-E5-27
EM48	CNN_ENG_20030624_153103.17-E23-28
EM49	CNN_ENG_20030624_153103.17-E14-29
EM69	CNN_ENG_20030624_153103.17-E11-30
EM50	CNN_ENG_20030624_153103.17-E6-31
EM51	CNN_ENG_20030624_153103.17-E14-32
EM52	CNN_ENG_20030624_153103.17-E14-33
EM53	CNN_ENG_20030624_153103.17-E7-34
EM54	CNN_ENG_20030624_153103.17-E14-35
EM55	CNN_ENG_20030624_153103.17-E14-36
EM56	CNN_ENG_20030624_153103.17-E8-37
EM57	CNN_ENG_20030624_153103.17-E9-38
EM58	CNN_ENG_20030624_153103.17-E10-39
EM59	CNN_ENG_20030624_153103.17-E14-40
EM24	CNN_ENG_20030624_153103.17-E14-41
EM60	CNN_ENG_20030624_153103.17-E14-42
EM61	CNN_ENG_20030624_153103.17-E14-43
EM62	CNN_ENG_20030624_153103.17-E14-44
EM64	CNN_ENG_20030624_153103.17-E14-45
EM65	CNN_ENG_20030624_153103.17-E14-46
EM66	CNN_ENG_20030624_153103.17-E14-47
EM67	CNN_ENG_20030624_153103.17-E26-48
EM70	CNN_ENG_20030624_153103.17-E14-49
EM71	CNN_ENG_20030624_153103.17-E13-50
EM72	CNN_ENG_20030624_153103.17-E15-51
EM73	CNN_ENG_20030624_153103.17-E16-52
EM74	CNN_ENG_20030624_153103.17-E17-53
EM75	CNN_ENG_20030624_153103.17-E25-54
EM76	CNN_ENG_20030624_153103.17-E26-55
EM77	CNN_ENG_20030624_153103.17-E18-56
EM78	CNN_ENG_20030624_153103.17-E18-57
EM79	CNN_ENG_20030624_153103.17-E19-58
EM80	CNN_ENG_20030624_153103.17-E14-59
EM81	CNN_ENG_20030624_153103.17-E14-60
EM82	CNN_ENG_20030624_153103.17-E20-61
EM83	CNN_ENG_20030624_153103.17-E21-62
EM84	CNN_ENG_20030624_153103.17-E14-63
EM85	CNN_ENG_20030624_153103.17-E14-64
EM86	CNN_ENG_20030624_153103.17-E29-65
EM87	CNN_ENG_20030624_153103.17-E22-66
EM88	CNN_ENG_20030624_153103.17-E29-67
EM89	CNN_ENG_20030624_153103.17-E26-68
EM11	CNN_ENG_20030624_153103.17-E25-69
EM2	CNN_ENG_20030624_153103.17-E14-70
EM3	CNN_ENG_20030624_153103.17-E14-71
EM63	CNN_ENG_20030624_153103.17-E12-72
EM4	CNN_ENG_20030624_153103.17-E23-73
EM5	CNN_ENG_20030624_153103.17-E24-74
EM6	CNN_ENG_20030624_153103.17-E25-75
EM7	CNN_ENG_20030624_153103.17-E26-76
EM8	CNN_ENG_20030624_153103.17-E27-77
EM9	CNN_ENG_20030624_153103.17-E14-78
EM10	CNN_ENG_20030624_153103.17-E14-79
EM12	CNN_ENG_20030624_153103.17-E26-80
EM13	CNN_ENG_20030624_153103.17-E14-81
EM14	CNN_ENG_20030624_153103.17-E14-82
EM15	CNN_ENG_20030624_153103.17-E28-83
EM16	CNN_ENG_20030624_153103.17-E23-84
EM17	CNN_ENG_20030624_153103.17-E29-85
EM18	CNN_ENG_20030624_153103.17-E26-86
EM19	CNN_ENG_20030624_153103.17-E23-87
EM20	CNN_ENG_20030624_153103.17-E30-88
EM21	CNN_ENG_20030624_153103.17-E1-89
R1	CNN_ENG_20030624_153103.17-R1
R2	CNN_ENG_20030624_153103.17-R2
R2	CNN_ENG_20030624_153103.17-R3
R3	CNN_ENG_20030624_153103.17-R4
R2	CNN_ENG_20030624_153103.17-R5
R4	CNN_ENG_20030624_153103.17-R6
R6	CNN_ENG_20030624_153103.17-R7
R5	CNN_ENG_20030624_153103.17-R8
R8	CNN_ENG_20030624_153103.17-R9
R9	CNN_ENG_20030624_153103.17-R10
R1	CNN_ENG_20030624_153103.17-R11
R7	CNN_ENG_20030624_153103.17-R12
RM2	CNN_ENG_20030624_153103.17-R3-1
RM3	CNN_ENG_20030624_153103.17-R4-1
RM6	CNN_ENG_20030624_153103.17-R6-1
RM8	CNN_ENG_20030624_153103.17-R7-1
RM7	CNN_ENG_20030624_153103.17-R8-1
RM10	CNN_ENG_20030624_153103.17-R9-1
RM11	CNN_ENG_20030624_153103.17-R10-1
RM1	CNN_ENG_20030624_153103.17-R11-1
RM9	CNN_ENG_20030624_153103.17-R12-1
RM4	CNN_ENG_20030624_153103.17-R11-2
RM5	CNN_ENG_20030624_153103.17-R3-2
RM12	CNN_ENG_20030624_153103.17-R3-3
V1	CNN_ENG_20030624_153103.17-EV1
V2	CNN_ENG_20030624_153103.17-EV2
V3	CNN_ENG_20030624_153103.17-EV3
VM1	CNN_ENG_20030624_153103.17-EV1-1
VM2	CNN_ENG_20030624_153103.17-EV1-2
VM3	CNN_ENG_20030624_153103.17-EV2-1
VM4	CNN_ENG_20030624_153103.17-EV3-1
Q5	CNN_ENG_20030624_153103.17-T1
Q1	CNN_ENG_20030624_153103.17-T2
Q2	CNN_ENG_20030624_153103.17-T3
Q3	CNN_ENG_20030624_153103.17-T4
Q4	CNN_ENG_20030624_153103.17-T5
Q6	CNN_ENG_20030624_153103.17-T6
Q7	CNN_ENG_20030624_153103.17-T7
Q8	CNN_ENG_20030624_153103.17-T8
Q9	CNN_ENG_20030624_153103.17-T9
