CE10	CNN_ENG_20030610_133041.17-CE1
CE11	CNN_ENG_20030610_133041.17-CE2
CE12	CNN_ENG_20030610_133041.17-CE3
CE1	CNN_ENG_20030610_133041.17-CE4
CE2	CNN_ENG_20030610_133041.17-CE5
CE3	CNN_ENG_20030610_133041.17-CE6
CE4	CNN_ENG_20030610_133041.17-CE7
CE5	CNN_ENG_20030610_133041.17-CE8
CE6	CNN_ENG_20030610_133041.17-CE9
CE7	CNN_ENG_20030610_133041.17-CE10
CE8	CNN_ENG_20030610_133041.17-CE11
CE9	CNN_ENG_20030610_133041.17-CE12
E12	CNN_ENG_20030610_133041.17-E1
E17	CNN_ENG_20030610_133041.17-E2
E14	CNN_ENG_20030610_133041.17-E3
E15	CNN_ENG_20030610_133041.17-E4
E16	CNN_ENG_20030610_133041.17-E5
E1	CNN_ENG_20030610_133041.17-E6
E2	CNN_ENG_20030610_133041.17-E7
E3	CNN_ENG_20030610_133041.17-E8
E4	CNN_ENG_20030610_133041.17-E9
E5	CNN_ENG_20030610_133041.17-E10
E6	CNN_ENG_20030610_133041.17-E11
E7	CNN_ENG_20030610_133041.17-E12
E8	CNN_ENG_20030610_133041.17-E13
E9	CNN_ENG_20030610_133041.17-E14
E10	CNN_ENG_20030610_133041.17-E15
EM1	CNN_ENG_20030610_133041.17-E6-1
EM21	CNN_ENG_20030610_133041.17-E11-2
EM22	CNN_ENG_20030610_133041.17-E11-3
EM23	CNN_ENG_20030610_133041.17-E11-4
EM24	CNN_ENG_20030610_133041.17-E7-5
EM25	CNN_ENG_20030610_133041.17-E1-6
EM26	CNN_ENG_20030610_133041.17-E15-7
EM28	CNN_ENG_20030610_133041.17-E3-8
EM27	CNN_ENG_20030610_133041.17-E13-9
EM29	CNN_ENG_20030610_133041.17-E13-10
EM30	CNN_ENG_20030610_133041.17-E14-11
EM31	CNN_ENG_20030610_133041.17-E13-12
EM32	CNN_ENG_20030610_133041.17-E7-13
EM33	CNN_ENG_20030610_133041.17-E13-14
EM36	CNN_ENG_20030610_133041.17-E4-15
EM35	CNN_ENG_20030610_133041.17-E5-16
EM13	CNN_ENG_20030610_133041.17-E7-17
EM2	CNN_ENG_20030610_133041.17-E7-18
EM3	CNN_ENG_20030610_133041.17-E8-19
EM5	CNN_ENG_20030610_133041.17-E9-20
EM34	CNN_ENG_20030610_133041.17-E2-21
EM4	CNN_ENG_20030610_133041.17-E10-22
EM6	CNN_ENG_20030610_133041.17-E10-23
EM7	CNN_ENG_20030610_133041.17-E11-24
EM8	CNN_ENG_20030610_133041.17-E7-25
EM9	CNN_ENG_20030610_133041.17-E11-26
EM10	CNN_ENG_20030610_133041.17-E11-27
EM11	CNN_ENG_20030610_133041.17-E12-28
EM12	CNN_ENG_20030610_133041.17-E13-29
EM14	CNN_ENG_20030610_133041.17-E13-30
EM15	CNN_ENG_20030610_133041.17-E14-31
EM16	CNN_ENG_20030610_133041.17-E13-32
EM17	CNN_ENG_20030610_133041.17-E7-33
EM18	CNN_ENG_20030610_133041.17-E15-34
EM19	CNN_ENG_20030610_133041.17-E7-35
EM20	CNN_ENG_20030610_133041.17-E7-36
R1	CNN_ENG_20030610_133041.17-R1
R2	CNN_ENG_20030610_133041.17-R2
RM1	CNN_ENG_20030610_133041.17-R1-1
RM2	CNN_ENG_20030610_133041.17-R2-1
V1	CNN_ENG_20030610_133041.17-EV1
V2	CNN_ENG_20030610_133041.17-EV2
V3	CNN_ENG_20030610_133041.17-EV3
V4	CNN_ENG_20030610_133041.17-EV4
V5	CNN_ENG_20030610_133041.17-EV5
VM2	CNN_ENG_20030610_133041.17-EV2-1
VM1	CNN_ENG_20030610_133041.17-EV1-1
VM3	CNN_ENG_20030610_133041.17-EV3-1
VM4	CNN_ENG_20030610_133041.17-EV3-2
VM5	CNN_ENG_20030610_133041.17-EV4-1
VM6	CNN_ENG_20030610_133041.17-EV3-3
VM7	CNN_ENG_20030610_133041.17-EV3-4
VM8	CNN_ENG_20030610_133041.17-EV5-1
Q1	CNN_ENG_20030610_133041.17-T1
Q2	CNN_ENG_20030610_133041.17-T2
Q3	CNN_ENG_20030610_133041.17-T3
Q4	CNN_ENG_20030610_133041.17-T4
Q5	CNN_ENG_20030610_133041.17-T5
Q6	CNN_ENG_20030610_133041.17-T6
Q7	CNN_ENG_20030610_133041.17-T7
Q8	CNN_ENG_20030610_133041.17-T8
Q9	CNN_ENG_20030610_133041.17-T9
