CE14	CNN_ENG_20030610_130042.17-CE1
CE15	CNN_ENG_20030610_130042.17-CE2
CE16	CNN_ENG_20030610_130042.17-CE3
CE17	CNN_ENG_20030610_130042.17-CE4
CE18	CNN_ENG_20030610_130042.17-CE5
CE19	CNN_ENG_20030610_130042.17-CE6
CE20	CNN_ENG_20030610_130042.17-CE7
CE2	CNN_ENG_20030610_130042.17-CE8
CE21	CNN_ENG_20030610_130042.17-CE9
CE3	CNN_ENG_20030610_130042.17-CE10
CE4	CNN_ENG_20030610_130042.17-CE11
CE22	CNN_ENG_20030610_130042.17-CE12
CE1	CNN_ENG_20030610_130042.17-CE13
CE8	CNN_ENG_20030610_130042.17-CE14
CE9	CNN_ENG_20030610_130042.17-CE15
CE10	CNN_ENG_20030610_130042.17-CE16
CE7	CNN_ENG_20030610_130042.17-CE17
CE6	CNN_ENG_20030610_130042.17-CE18
CE5	CNN_ENG_20030610_130042.17-CE19
CE11	CNN_ENG_20030610_130042.17-CE20
CE12	CNN_ENG_20030610_130042.17-CE21
CE13	CNN_ENG_20030610_130042.17-CE22
E16	CNN_ENG_20030610_130042.17-E1
E17	CNN_ENG_20030610_130042.17-E2
E19	CNN_ENG_20030610_130042.17-E3
E20	CNN_ENG_20030610_130042.17-E4
E21	CNN_ENG_20030610_130042.17-E5
E22	CNN_ENG_20030610_130042.17-E6
E23	CNN_ENG_20030610_130042.17-E7
E40	CNN_ENG_20030610_130042.17-E8
E28	CNN_ENG_20030610_130042.17-E9
E30	CNN_ENG_20030610_130042.17-E10
E32	CNN_ENG_20030610_130042.17-E11
E33	CNN_ENG_20030610_130042.17-E12
E1	CNN_ENG_20030610_130042.17-E13
E35	CNN_ENG_20030610_130042.17-E14
E36	CNN_ENG_20030610_130042.17-E15
E2	CNN_ENG_20030610_130042.17-E16
E3	CNN_ENG_20030610_130042.17-E17
E6	CNN_ENG_20030610_130042.17-E18
E8	CNN_ENG_20030610_130042.17-E19
E9	CNN_ENG_20030610_130042.17-E20
E10	CNN_ENG_20030610_130042.17-E21
E42	CNN_ENG_20030610_130042.17-E22
E11	CNN_ENG_20030610_130042.17-E23
E14	CNN_ENG_20030610_130042.17-E24
E15	CNN_ENG_20030610_130042.17-E25
EM1	CNN_ENG_20030610_130042.17-E13-1
EM16	CNN_ENG_20030610_130042.17-E2-2
EM18	CNN_ENG_20030610_130042.17-E3-3
EM19	CNN_ENG_20030610_130042.17-E4-4
EM20	CNN_ENG_20030610_130042.17-E4-5
EM21	CNN_ENG_20030610_130042.17-E5-6
EM22	CNN_ENG_20030610_130042.17-E6-7
EM23	CNN_ENG_20030610_130042.17-E6-8
EM25	CNN_ENG_20030610_130042.17-E7-9
EM29	CNN_ENG_20030610_130042.17-E6-10
EM17	CNN_ENG_20030610_130042.17-E8-11
EM24	CNN_ENG_20030610_130042.17-E6-12
EM30	CNN_ENG_20030610_130042.17-E9-13
EM31	CNN_ENG_20030610_130042.17-E10-14
