CE20	APW_ENG_20030406.0191-CE1
CE13	APW_ENG_20030406.0191-CE2
CE15	APW_ENG_20030406.0191-CE3
CE16	APW_ENG_20030406.0191-CE4
CE17	APW_ENG_20030406.0191-CE5
CE18	APW_ENG_20030406.0191-CE6
CE19	APW_ENG_20030406.0191-CE7
CE21	APW_ENG_20030406.0191-CE8
CE22	APW_ENG_20030406.0191-CE9
CE23	APW_ENG_20030406.0191-CE10
CE24	APW_ENG_20030406.0191-CE11
CE25	APW_ENG_20030406.0191-CE12
CE1	APW_ENG_20030406.0191-CE13
CE26	APW_ENG_20030406.0191-CE14
CE27	APW_ENG_20030406.0191-CE15
CE28	APW_ENG_20030406.0191-CE16
CE29	APW_ENG_20030406.0191-CE17
CE30	APW_ENG_20030406.0191-CE18
CE31	APW_ENG_20030406.0191-CE19
CE32	APW_ENG_20030406.0191-CE20
CE2	APW_ENG_20030406.0191-CE21
CE3	APW_ENG_20030406.0191-CE22
CE4	APW_ENG_20030406.0191-CE23
CE6	APW_ENG_20030406.0191-CE24
CE8	APW_ENG_20030406.0191-CE25
CE9	APW_ENG_20030406.0191-CE26
CE10	APW_ENG_20030406.0191-CE27
CE11	APW_ENG_20030406.0191-CE28
E30	APW_ENG_20030406.0191-E1
E52	APW_ENG_20030406.0191-E2
E20	APW_ENG_20030406.0191-E3
E22	APW_ENG_20030406.0191-E4
E23	APW_ENG_20030406.0191-E5
E24	APW_ENG_20030406.0191-E6
E25	APW_ENG_20030406.0191-E7
E26	APW_ENG_20030406.0191-E8
E27	APW_ENG_20030406.0191-E9
E28	APW_ENG_20030406.0191-E10
E29	APW_ENG_20030406.0191-E11
E31	APW_ENG_20030406.0191-E12
E32	APW_ENG_20030406.0191-E13
E33	APW_ENG_20030406.0191-E14
E1	APW_ENG_20030406.0191-E15
E34	APW_ENG_20030406.0191-E16
E35	APW_ENG_20030406.0191-E17
E36	APW_ENG_20030406.0191-E18
E37	APW_ENG_20030406.0191-E19
E38	APW_ENG_20030406.0191-E20
E39	APW_ENG_20030406.0191-E21
E40	APW_ENG_20030406.0191-E22
E41	APW_ENG_20030406.0191-E23
E42	APW_ENG_20030406.0191-E24
E43	APW_ENG_20030406.0191-E25
E44	APW_ENG_20030406.0191-E26
E45	APW_ENG_20030406.0191-E27
E46	APW_ENG_20030406.0191-E28
E47	APW_ENG_20030406.0191-E29
E48	APW_ENG_20030406.0191-E30
