CE14	APW_ENG_20030419.0358-CE1
CE15	APW_ENG_20030419.0358-CE2
CE16	APW_ENG_20030419.0358-CE3
CE17	APW_ENG_20030419.0358-CE4
CE18	APW_ENG_20030419.0358-CE5
CE19	APW_ENG_20030419.0358-CE6
CE20	APW_ENG_20030419.0358-CE7
CE21	APW_ENG_20030419.0358-CE8
CE22	APW_ENG_20030419.0358-CE9
CE23	APW_ENG_20030419.0358-CE10
CE24	APW_ENG_20030419.0358-CE11
CE1	APW_ENG_20030419.0358-CE12
CE2	APW_ENG_20030419.0358-CE13
CE4	APW_ENG_20030419.0358-CE14
CE5	APW_ENG_20030419.0358-CE15
CE6	APW_ENG_20030419.0358-CE16
CE7	APW_ENG_20030419.0358-CE17
CE9	APW_ENG_20030419.0358-CE18
CE10	APW_ENG_20030419.0358-CE19
CE11	APW_ENG_20030419.0358-CE20
CE12	APW_ENG_20030419.0358-CE21
CE13	APW_ENG_20030419.0358-CE22
E17	APW_ENG_20030419.0358-E1
E18	APW_ENG_20030419.0358-E2
E19	APW_ENG_20030419.0358-E3
E20	APW_ENG_20030419.0358-E4
E21	APW_ENG_20030419.0358-E5
E22	APW_ENG_20030419.0358-E6
E23	APW_ENG_20030419.0358-E7
E24	APW_ENG_20030419.0358-E8
E25	APW_ENG_20030419.0358-E9
E26	APW_ENG_20030419.0358-E10
E27	APW_ENG_20030419.0358-E11
E28	APW_ENG_20030419.0358-E12
E29	APW_ENG_20030419.0358-E13
E30	APW_ENG_20030419.0358-E14
E31	APW_ENG_20030419.0358-E15
E32	APW_ENG_20030419.0358-E16
E1	APW_ENG_20030419.0358-E17
E2	APW_ENG_20030419.0358-E18
E4	APW_ENG_20030419.0358-E19
E5	APW_ENG_20030419.0358-E20
E6	APW_ENG_20030419.0358-E21
E7	APW_ENG_20030419.0358-E22
E9	APW_ENG_20030419.0358-E23
E10	APW_ENG_20030419.0358-E24
E11	APW_ENG_20030419.0358-E25
E12	APW_ENG_20030419.0358-E26
E14	APW_ENG_20030419.0358-E27
E16	APW_ENG_20030419.0358-E28
EM1	APW_ENG_20030419.0358-E17-1
EM16	APW_ENG_20030419.0358-E1-2
EM17	APW_ENG_20030419.0358-E2-3
EM18	APW_ENG_20030419.0358-E3-4
EM19	APW_ENG_20030419.0358-E1-5
EM20	APW_ENG_20030419.0358-E22-6
EM21	APW_ENG_20030419.0358-E20-7
EM22	APW_ENG_20030419.0358-E20-8
EM23	APW_ENG_20030419.0358-E20-9
EM24	APW_ENG_20030419.0358-E4-10
EM25	APW_ENG_20030419.0358-E5-11
EM26	APW_ENG_20030419.0358-E6-12
EM27	APW_ENG_20030419.0358-E22-13
EM28	APW_ENG_20030419.0358-E6-14
EM29	APW_ENG_20030419.0358-E7-15
EM30	APW_ENG_20030419.0358-E8-16
EM31	APW_ENG_20030419.0358-E20-17
EM32	APW_ENG_20030419.0358-E4-18
EM33	APW_ENG_20030419.0358-E9-19
EM34	APW_ENG_20030419.0358-E20-20
EM35	APW_ENG_20030419.0358-E20-21
EM36	APW_ENG_20030419.0358-E5-22
EM37	APW_ENG_20030419.0358-E23-23
EM38	APW_ENG_20030419.0358-E10-24
EM39	APW_ENG_20030419.0358-E11-25
EM40	APW_ENG_20030419.0358-E10-26
EM41	APW_ENG_20030419.0358-E20-27
EM42	APW_ENG_20030419.0358-E20-28
EM43	APW_ENG_20030419.0358-E4-29
EM44	APW_ENG_20030419.0358-E10-30
EM45	APW_ENG_20030419.0358-E10-31
EM46	APW_ENG_20030419.0358-E12-32
EM47	APW_ENG_20030419.0358-E13-33
EM48	APW_ENG_20030419.0358-E23-34
EM49	APW_ENG_20030419.0358-E20-35
EM50	APW_ENG_20030419.0358-E14-36
EM51	APW_ENG_20030419.0358-E14-37
EM52	APW_ENG_20030419.0358-E15-38
EM53	APW_ENG_20030419.0358-E16-39
EM54	APW_ENG_20030419.0358-E1-40
EM55	APW_ENG_20030419.0358-E20-41
EM2	APW_ENG_20030419.0358-E18-42
EM4	APW_ENG_20030419.0358-E19-43
EM5	APW_ENG_20030419.0358-E20-44
EM6	APW_ENG_20030419.0358-E21-45
EM7	APW_ENG_20030419.0358-E22-46
EM8	APW_ENG_20030419.0358-E20-47
EM9	APW_ENG_20030419.0358-E24-48
EM10	APW_ENG_20030419.0358-E21-49
EM11	APW_ENG_20030419.0358-E22-50
EM12	APW_ENG_20030419.0358-E25-51
EM13	APW_ENG_20030419.0358-E26-52
EM14	APW_ENG_20030419.0358-E27-53
EM15	APW_ENG_20030419.0358-E28-54
R1	APW_ENG_20030419.0358-R1
R2	APW_ENG_20030419.0358-R2
R3	APW_ENG_20030419.0358-R3
R4	APW_ENG_20030419.0358-R4
R5	APW_ENG_20030419.0358-R5
R6	APW_ENG_20030419.0358-R6
R7	APW_ENG_20030419.0358-R7
R8	APW_ENG_20030419.0358-R8
R9	APW_ENG_20030419.0358-R9
R10	APW_ENG_20030419.0358-R10
R11	APW_ENG_20030419.0358-R11
R13	APW_ENG_20030419.0358-R12
R14	APW_ENG_20030419.0358-R13
R15	APW_ENG_20030419.0358-R14
R3	APW_ENG_20030419.0358-R15
R11	APW_ENG_20030419.0358-R16
R11	APW_ENG_20030419.0358-R17
RM1	APW_ENG_20030419.0358-R1-1
RM2	APW_ENG_20030419.0358-R2-1
RM3	APW_ENG_20030419.0358-R3-1
RM4	APW_ENG_20030419.0358-R4-1
RM5	APW_ENG_20030419.0358-R5-1
RM6	APW_ENG_20030419.0358-R3-2
RM7	APW_ENG_20030419.0358-R6-1
RM8	APW_ENG_20030419.0358-R7-1
RM9	APW_ENG_20030419.0358-R8-1
RM10	APW_ENG_20030419.0358-R9-1
RM11	APW_ENG_20030419.0358-R10-1
RM12	APW_ENG_20030419.0358-R11-1
RM13	APW_ENG_20030419.0358-R11-2
RM15	APW_ENG_20030419.0358-R12-1
RM16	APW_ENG_20030419.0358-R11-3
RM17	APW_ENG_20030419.0358-R13-1
