CE14	AFP_ENG_20030630.0741-CE1
CE15	AFP_ENG_20030630.0741-CE2
CE16	AFP_ENG_20030630.0741-CE3
CE17	AFP_ENG_20030630.0741-CE4
CE18	AFP_ENG_20030630.0741-CE5
CE19	AFP_ENG_20030630.0741-CE6
CE20	AFP_ENG_20030630.0741-CE7
CE21	AFP_ENG_20030630.0741-CE8
CE22	AFP_ENG_20030630.0741-CE9
CE23	AFP_ENG_20030630.0741-CE10
CE24	AFP_ENG_20030630.0741-CE11
CE25	AFP_ENG_20030630.0741-CE12
CE26	AFP_ENG_20030630.0741-CE13
CE27	AFP_ENG_20030630.0741-CE14
CE28	AFP_ENG_20030630.0741-CE15
CE29	AFP_ENG_20030630.0741-CE16
CE31	AFP_ENG_20030630.0741-CE17
CE32	AFP_ENG_20030630.0741-CE18
CE33	AFP_ENG_20030630.0741-CE19
CE34	AFP_ENG_20030630.0741-CE20
CE35	AFP_ENG_20030630.0741-CE21
CE36	AFP_ENG_20030630.0741-CE22
CE37	AFP_ENG_20030630.0741-CE23
CE38	AFP_ENG_20030630.0741-CE24
CE39	AFP_ENG_20030630.0741-CE25
CE40	AFP_ENG_20030630.0741-CE26
CE41	AFP_ENG_20030630.0741-CE27
CE42	AFP_ENG_20030630.0741-CE28
CE43	AFP_ENG_20030630.0741-CE29
CE44	AFP_ENG_20030630.0741-CE30
CE45	AFP_ENG_20030630.0741-CE31
CE46	AFP_ENG_20030630.0741-CE32
CE47	AFP_ENG_20030630.0741-CE33
CE48	AFP_ENG_20030630.0741-CE34
CE49	AFP_ENG_20030630.0741-CE35
CE50	AFP_ENG_20030630.0741-CE36
CE51	AFP_ENG_20030630.0741-CE37
CE52	AFP_ENG_20030630.0741-CE38
CE53	AFP_ENG_20030630.0741-CE39
CE54	AFP_ENG_20030630.0741-CE40
CE55	AFP_ENG_20030630.0741-CE41
CE56	AFP_ENG_20030630.0741-CE42
CE57	AFP_ENG_20030630.0741-CE43
CE58	AFP_ENG_20030630.0741-CE44
CE59	AFP_ENG_20030630.0741-CE45
CE60	AFP_ENG_20030630.0741-CE46
CE61	AFP_ENG_20030630.0741-CE47
CE62	AFP_ENG_20030630.0741-CE48
CE63	AFP_ENG_20030630.0741-CE49
CE64	AFP_ENG_20030630.0741-CE50
CE65	AFP_ENG_20030630.0741-CE51
CE2	AFP_ENG_20030630.0741-CE52
CE66	AFP_ENG_20030630.0741-CE53
CE67	AFP_ENG_20030630.0741-CE54
CE68	AFP_ENG_20030630.0741-CE55
CE69	AFP_ENG_20030630.0741-CE56
CE70	AFP_ENG_20030630.0741-CE57
CE71	AFP_ENG_20030630.0741-CE58
CE72	AFP_ENG_20030630.0741-CE59
CE73	AFP_ENG_20030630.0741-CE60
CE74	AFP_ENG_20030630.0741-CE61
CE75	AFP_ENG_20030630.0741-CE62
CE76	AFP_ENG_20030630.0741-CE63
CE77	AFP_ENG_20030630.0741-CE64
CE78	AFP_ENG_20030630.0741-CE65
CE79	AFP_ENG_20030630.0741-CE66
CE80	AFP_ENG_20030630.0741-CE67
CE81	AFP_ENG_20030630.0741-CE68
CE82	AFP_ENG_20030630.0741-CE69
CE83	AFP_ENG_20030630.0741-CE70
CE84	AFP_ENG_20030630.0741-CE71
CE85	AFP_ENG_20030630.0741-CE72
CE86	AFP_ENG_20030630.0741-CE73
CE87	AFP_ENG_20030630.0741-CE74
CE88	AFP_ENG_20030630.0741-CE75
CE89	AFP_ENG_20030630.0741-CE76
CE90	AFP_ENG_20030630.0741-CE77
CE91	AFP_ENG_20030630.0741-CE78
CE92	AFP_ENG_20030630.0741-CE79
CE93	AFP_ENG_20030630.0741-CE80
CE94	AFP_ENG_20030630.0741-CE81
CE95	AFP_ENG_20030630.0741-CE82
CE96	AFP_ENG_20030630.0741-CE83
CE97	AFP_ENG_20030630.0741-CE84
CE98	AFP_ENG_20030630.0741-CE85
CE99	AFP_ENG_20030630.0741-CE86
CE100	AFP_ENG_20030630.0741-CE87
CE101	AFP_ENG_20030630.0741-CE88
CE102	AFP_ENG_20030630.0741-CE89
