CE10	APW_ENG_20030523.0589-CE1
CE11	APW_ENG_20030523.0589-CE2
CE12	APW_ENG_20030523.0589-CE3
CE13	APW_ENG_20030523.0589-CE4
CE14	APW_ENG_20030523.0589-CE5
CE15	APW_ENG_20030523.0589-CE6
CE16	APW_ENG_20030523.0589-CE7
CE17	APW_ENG_20030523.0589-CE8
CE18	APW_ENG_20030523.0589-CE9
CE19	APW_ENG_20030523.0589-CE10
CE20	APW_ENG_20030523.0589-CE11
CE21	APW_ENG_20030523.0589-CE12
CE22	APW_ENG_20030523.0589-CE13
CE23	APW_ENG_20030523.0589-CE14
CE24	APW_ENG_20030523.0589-CE15
CE25	APW_ENG_20030523.0589-CE16
CE26	APW_ENG_20030523.0589-CE17
CE27	APW_ENG_20030523.0589-CE18
CE28	APW_ENG_20030523.0589-CE19
CE29	APW_ENG_20030523.0589-CE20
CE30	APW_ENG_20030523.0589-CE21
CE31	APW_ENG_20030523.0589-CE22
CE32	APW_ENG_20030523.0589-CE23
CE33	APW_ENG_20030523.0589-CE24
CE34	APW_ENG_20030523.0589-CE25
CE35	APW_ENG_20030523.0589-CE26
CE36	APW_ENG_20030523.0589-CE27
CE37	APW_ENG_20030523.0589-CE28
CE38	APW_ENG_20030523.0589-CE29
CE39	APW_ENG_20030523.0589-CE30
CE40	APW_ENG_20030523.0589-CE31
CE41	APW_ENG_20030523.0589-CE32
CE42	APW_ENG_20030523.0589-CE33
CE43	APW_ENG_20030523.0589-CE34
CE1	APW_ENG_20030523.0589-CE35
CE44	APW_ENG_20030523.0589-CE36
CE45	APW_ENG_20030523.0589-CE37
CE46	APW_ENG_20030523.0589-CE38
CE47	APW_ENG_20030523.0589-CE39
CE48	APW_ENG_20030523.0589-CE40
CE49	APW_ENG_20030523.0589-CE41
CE50	APW_ENG_20030523.0589-CE42
CE51	APW_ENG_20030523.0589-CE43
CE52	APW_ENG_20030523.0589-CE44
CE53	APW_ENG_20030523.0589-CE45
CE54	APW_ENG_20030523.0589-CE46
CE55	APW_ENG_20030523.0589-CE47
CE56	APW_ENG_20030523.0589-CE48
CE57	APW_ENG_20030523.0589-CE49
CE58	APW_ENG_20030523.0589-CE50
CE59	APW_ENG_20030523.0589-CE51
CE60	APW_ENG_20030523.0589-CE52
CE61	APW_ENG_20030523.0589-CE53
CE62	APW_ENG_20030523.0589-CE54
CE63	APW_ENG_20030523.0589-CE55
CE64	APW_ENG_20030523.0589-CE56
CE65	APW_ENG_20030523.0589-CE57
CE66	APW_ENG_20030523.0589-CE58
CE67	APW_ENG_20030523.0589-CE59
CE68	APW_ENG_20030523.0589-CE60
CE69	APW_ENG_20030523.0589-CE61
CE70	APW_ENG_20030523.0589-CE62
CE71	APW_ENG_20030523.0589-CE63
CE72	APW_ENG_20030523.0589-CE64
CE73	APW_ENG_20030523.0589-CE65
CE74	APW_ENG_20030523.0589-CE66
CE75	APW_ENG_20030523.0589-CE67
CE76	APW_ENG_20030523.0589-CE68
CE77	APW_ENG_20030523.0589-CE69
CE78	APW_ENG_20030523.0589-CE70
CE79	APW_ENG_20030523.0589-CE71
CE80	APW_ENG_20030523.0589-CE72
CE81	APW_ENG_20030523.0589-CE73
CE82	APW_ENG_20030523.0589-CE74
CE83	APW_ENG_20030523.0589-CE75
CE84	APW_ENG_20030523.0589-CE76
CE85	APW_ENG_20030523.0589-CE77
CE86	APW_ENG_20030523.0589-CE78
CE87	APW_ENG_20030523.0589-CE79
CE88	APW_ENG_20030523.0589-CE80
CE2	APW_ENG_20030523.0589-CE81
CE89	APW_ENG_20030523.0589-CE82
CE90	APW_ENG_20030523.0589-CE83
CE91	APW_ENG_20030523.0589-CE84
