CE9	AFP_ENG_20030415.0734-CE1
CE10	AFP_ENG_20030415.0734-CE2
CE11	AFP_ENG_20030415.0734-CE3
CE12	AFP_ENG_20030415.0734-CE4
CE13	AFP_ENG_20030415.0734-CE5
CE14	AFP_ENG_20030415.0734-CE6
CE15	AFP_ENG_20030415.0734-CE7
CE16	AFP_ENG_20030415.0734-CE8
CE17	AFP_ENG_20030415.0734-CE9
CE1	AFP_ENG_20030415.0734-CE10
CE2	AFP_ENG_20030415.0734-CE11
CE3	AFP_ENG_20030415.0734-CE12
CE4	AFP_ENG_20030415.0734-CE13
CE5	AFP_ENG_20030415.0734-CE14
CE6	AFP_ENG_20030415.0734-CE15
CE7	AFP_ENG_20030415.0734-CE16
CE8	AFP_ENG_20030415.0734-CE17
E13	AFP_ENG_20030415.0734-E1
E14	AFP_ENG_20030415.0734-E2
E15	AFP_ENG_20030415.0734-E3
E16	AFP_ENG_20030415.0734-E4
E17	AFP_ENG_20030415.0734-E5
E18	AFP_ENG_20030415.0734-E6
E19	AFP_ENG_20030415.0734-E7
E20	AFP_ENG_20030415.0734-E8
E21	AFP_ENG_20030415.0734-E9
E22	AFP_ENG_20030415.0734-E10
E1	AFP_ENG_20030415.0734-E11
E2	AFP_ENG_20030415.0734-E12
E3	AFP_ENG_20030415.0734-E13
E4	AFP_ENG_20030415.0734-E14
E5	AFP_ENG_20030415.0734-E15
E6	AFP_ENG_20030415.0734-E16
E8	AFP_ENG_20030415.0734-E17
E9	AFP_ENG_20030415.0734-E18
E10	AFP_ENG_20030415.0734-E19
E11	AFP_ENG_20030415.0734-E20
E12	AFP_ENG_20030415.0734-E21
EM1	AFP_ENG_20030415.0734-E11-1
EM21	AFP_ENG_20030415.0734-E11-2
EM22	AFP_ENG_20030415.0734-E2-3
EM23	AFP_ENG_20030415.0734-E13-4
EM24	AFP_ENG_20030415.0734-E3-5
EM25	AFP_ENG_20030415.0734-E11-6
EM26	AFP_ENG_20030415.0734-E4-7
EM27	AFP_ENG_20030415.0734-E13-8
EM28	AFP_ENG_20030415.0734-E5-9
EM29	AFP_ENG_20030415.0734-E6-10
EM30	AFP_ENG_20030415.0734-E11-11
EM32	AFP_ENG_20030415.0734-E7-12
EM33	AFP_ENG_20030415.0734-E11-13
EM34	AFP_ENG_20030415.0734-E11-14
EM35	AFP_ENG_20030415.0734-E11-15
EM36	AFP_ENG_20030415.0734-E8-16
EM37	AFP_ENG_20030415.0734-E11-17
EM38	AFP_ENG_20030415.0734-E9-18
EM39	AFP_ENG_20030415.0734-E10-19
EM2	AFP_ENG_20030415.0734-E12-20
EM3	AFP_ENG_20030415.0734-E14-21
EM4	AFP_ENG_20030415.0734-E11-22
EM5	AFP_ENG_20030415.0734-E15-23
EM6	AFP_ENG_20030415.0734-E16-24
EM7	AFP_ENG_20030415.0734-E15-25
EM8	AFP_ENG_20030415.0734-E11-26
EM9	AFP_ENG_20030415.0734-E17-27
EM10	AFP_ENG_20030415.0734-E18-28
EM12	AFP_ENG_20030415.0734-E19-29
EM13	AFP_ENG_20030415.0734-E11-30
EM14	AFP_ENG_20030415.0734-E11-31
EM15	AFP_ENG_20030415.0734-E15-32
EM16	AFP_ENG_20030415.0734-E20-33
EM17	AFP_ENG_20030415.0734-E21-34
EM18	AFP_ENG_20030415.0734-E18-35
EM19	AFP_ENG_20030415.0734-E15-36
EM20	AFP_ENG_20030415.0734-E1-37
R1	AFP_ENG_20030415.0734-R1
R3	AFP_ENG_20030415.0734-R2
R4	AFP_ENG_20030415.0734-R3
R5	AFP_ENG_20030415.0734-R4
RM1	AFP_ENG_20030415.0734-R1-1
RM3	AFP_ENG_20030415.0734-R2-1
RM4	AFP_ENG_20030415.0734-R3-1
RM5	AFP_ENG_20030415.0734-R4-1
V3	AFP_ENG_20030415.0734-EV1
V4	AFP_ENG_20030415.0734-EV2
V5	AFP_ENG_20030415.0734-EV3
VM3	AFP_ENG_20030415.0734-EV1-1
VM4	AFP_ENG_20030415.0734-EV2-1
VM5	AFP_ENG_20030415.0734-EV3-1
Q1	AFP_ENG_20030415.0734-T1
Q2	AFP_ENG_20030415.0734-T2
Q3	AFP_ENG_20030415.0734-T3
Q4	AFP_ENG_20030415.0734-T4
Q5	AFP_ENG_20030415.0734-T5
Q6	AFP_ENG_20030415.0734-T6
Q7	AFP_ENG_20030415.0734-T7
Q8	AFP_ENG_20030415.0734-T8
Q9	AFP_ENG_20030415.0734-T9
Q10	AFP_ENG_20030415.0734-V1
QM10	AFP_ENG_20030415.0734-V1-1
