CE11	APW_ENG_20030603.0303-CE1
CE12	APW_ENG_20030603.0303-CE2
CE13	APW_ENG_20030603.0303-CE3
CE14	APW_ENG_20030603.0303-CE4
CE15	APW_ENG_20030603.0303-CE5
CE16	APW_ENG_20030603.0303-CE6
CE17	APW_ENG_20030603.0303-CE7
CE18	APW_ENG_20030603.0303-CE8
CE19	APW_ENG_20030603.0303-CE9
CE20	APW_ENG_20030603.0303-CE10
CE21	APW_ENG_20030603.0303-CE11
CE22	APW_ENG_20030603.0303-CE12
CE23	APW_ENG_20030603.0303-CE13
CE24	APW_ENG_20030603.0303-CE14
CE25	APW_ENG_20030603.0303-CE15
CE26	APW_ENG_20030603.0303-CE16
CE27	APW_ENG_20030603.0303-CE17
CE28	APW_ENG_20030603.0303-CE18
CE1	APW_ENG_20030603.0303-CE19
CE2	APW_ENG_20030603.0303-CE20
CE3	APW_ENG_20030603.0303-CE21
CE4	APW_ENG_20030603.0303-CE22
CE6	APW_ENG_20030603.0303-CE23
CE7	APW_ENG_20030603.0303-CE24
CE8	APW_ENG_20030603.0303-CE25
CE9	APW_ENG_20030603.0303-CE26
CE10	APW_ENG_20030603.0303-CE27
E15	APW_ENG_20030603.0303-E1
E16	APW_ENG_20030603.0303-E2
E17	APW_ENG_20030603.0303-E3
E18	APW_ENG_20030603.0303-E4
E19	APW_ENG_20030603.0303-E5
E20	APW_ENG_20030603.0303-E6
E21	APW_ENG_20030603.0303-E7
E22	APW_ENG_20030603.0303-E8
E23	APW_ENG_20030603.0303-E9
E24	APW_ENG_20030603.0303-E10
E25	APW_ENG_20030603.0303-E11
E26	APW_ENG_20030603.0303-E12
E27	APW_ENG_20030603.0303-E13
E28	APW_ENG_20030603.0303-E14
E29	APW_ENG_20030603.0303-E15
E30	APW_ENG_20030603.0303-E16
E31	APW_ENG_20030603.0303-E17
E32	APW_ENG_20030603.0303-E18
E33	APW_ENG_20030603.0303-E19
E35	APW_ENG_20030603.0303-E20
E37	APW_ENG_20030603.0303-E21
E1	APW_ENG_20030603.0303-E22
E2	APW_ENG_20030603.0303-E23
