CE14	APW_ENG_20030504.0448-CE1
CE15	APW_ENG_20030504.0448-CE2
CE16	APW_ENG_20030504.0448-CE3
CE112	APW_ENG_20030504.0448-CE4
CE113	APW_ENG_20030504.0448-CE5
CE22	APW_ENG_20030504.0448-CE6
CE23	APW_ENG_20030504.0448-CE7
CE24	APW_ENG_20030504.0448-CE8
CE25	APW_ENG_20030504.0448-CE9
CE26	APW_ENG_20030504.0448-CE10
CE27	APW_ENG_20030504.0448-CE11
CE28	APW_ENG_20030504.0448-CE12
CE29	APW_ENG_20030504.0448-CE13
CE30	APW_ENG_20030504.0448-CE14
CE31	APW_ENG_20030504.0448-CE15
CE33	APW_ENG_20030504.0448-CE16
CE35	APW_ENG_20030504.0448-CE17
CE36	APW_ENG_20030504.0448-CE18
CE37	APW_ENG_20030504.0448-CE19
CE38	APW_ENG_20030504.0448-CE20
CE39	APW_ENG_20030504.0448-CE21
CE1	APW_ENG_20030504.0448-CE22
CE41	APW_ENG_20030504.0448-CE23
CE42	APW_ENG_20030504.0448-CE24
CE43	APW_ENG_20030504.0448-CE25
CE46	APW_ENG_20030504.0448-CE26
CE47	APW_ENG_20030504.0448-CE27
CE48	APW_ENG_20030504.0448-CE28
CE49	APW_ENG_20030504.0448-CE29
CE50	APW_ENG_20030504.0448-CE30
CE53	APW_ENG_20030504.0448-CE31
CE54	APW_ENG_20030504.0448-CE32
CE55	APW_ENG_20030504.0448-CE33
CE56	APW_ENG_20030504.0448-CE34
CE57	APW_ENG_20030504.0448-CE35
CE59	APW_ENG_20030504.0448-CE36
CE60	APW_ENG_20030504.0448-CE37
CE62	APW_ENG_20030504.0448-CE38
CE63	APW_ENG_20030504.0448-CE39
CE65	APW_ENG_20030504.0448-CE40
CE66	APW_ENG_20030504.0448-CE41
CE67	APW_ENG_20030504.0448-CE42
CE68	APW_ENG_20030504.0448-CE43
CE69	APW_ENG_20030504.0448-CE44
CE70	APW_ENG_20030504.0448-CE45
CE71	APW_ENG_20030504.0448-CE46
CE72	APW_ENG_20030504.0448-CE47
CE73	APW_ENG_20030504.0448-CE48
CE2	APW_ENG_20030504.0448-CE49
CE78	APW_ENG_20030504.0448-CE50
CE80	APW_ENG_20030504.0448-CE51
CE81	APW_ENG_20030504.0448-CE52
CE82	APW_ENG_20030504.0448-CE53
CE83	APW_ENG_20030504.0448-CE54
CE84	APW_ENG_20030504.0448-CE55
CE85	APW_ENG_20030504.0448-CE56
CE86	APW_ENG_20030504.0448-CE57
CE87	APW_ENG_20030504.0448-CE58
CE88	APW_ENG_20030504.0448-CE59
CE89	APW_ENG_20030504.0448-CE60
CE90	APW_ENG_20030504.0448-CE61
CE91	APW_ENG_20030504.0448-CE62
CE92	APW_ENG_20030504.0448-CE63
CE93	APW_ENG_20030504.0448-CE64
CE94	APW_ENG_20030504.0448-CE65
CE95	APW_ENG_20030504.0448-CE66
CE96	APW_ENG_20030504.0448-CE67
CE97	APW_ENG_20030504.0448-CE68
CE98	APW_ENG_20030504.0448-CE69
CE99	APW_ENG_20030504.0448-CE70
CE100	APW_ENG_20030504.0448-CE71
CE114	APW_ENG_20030504.0448-CE72
CE101	APW_ENG_20030504.0448-CE73
CE102	APW_ENG_20030504.0448-CE74
CE3	APW_ENG_20030504.0448-CE75
CE103	APW_ENG_20030504.0448-CE76
CE104	APW_ENG_20030504.0448-CE77
CE105	APW_ENG_20030504.0448-CE78
CE106	APW_ENG_20030504.0448-CE79
CE107	APW_ENG_20030504.0448-CE80
CE108	APW_ENG_20030504.0448-CE81
CE4	APW_ENG_20030504.0448-CE82
CE5	APW_ENG_20030504.0448-CE83
CE6	APW_ENG_20030504.0448-CE84
CE7	APW_ENG_20030504.0448-CE85
CE8	APW_ENG_20030504.0448-CE86
CE10	APW_ENG_20030504.0448-CE87
CE109	APW_ENG_20030504.0448-CE88
CE110	APW_ENG_20030504.0448-CE89
E15	APW_ENG_20030504.0448-E1
E16	APW_ENG_20030504.0448-E2
E17	APW_ENG_20030504.0448-E3
E173	APW_ENG_20030504.0448-E4
E174	APW_ENG_20030504.0448-E5
E24	APW_ENG_20030504.0448-E6
E25	APW_ENG_20030504.0448-E7
E26	APW_ENG_20030504.0448-E8
