CE11	APW_ENG_20030423.0079-CE1
CE30	APW_ENG_20030423.0079-CE2
CE13	APW_ENG_20030423.0079-CE3
CE14	APW_ENG_20030423.0079-CE4
CE16	APW_ENG_20030423.0079-CE5
CE17	APW_ENG_20030423.0079-CE6
CE18	APW_ENG_20030423.0079-CE7
CE19	APW_ENG_20030423.0079-CE8
CE20	APW_ENG_20030423.0079-CE9
CE21	APW_ENG_20030423.0079-CE10
CE22	APW_ENG_20030423.0079-CE11
CE23	APW_ENG_20030423.0079-CE12
CE24	APW_ENG_20030423.0079-CE13
CE31	APW_ENG_20030423.0079-CE14
CE25	APW_ENG_20030423.0079-CE15
CE26	APW_ENG_20030423.0079-CE16
CE27	APW_ENG_20030423.0079-CE17
CE28	APW_ENG_20030423.0079-CE18
CE1	APW_ENG_20030423.0079-CE19
CE2	APW_ENG_20030423.0079-CE20
CE4	APW_ENG_20030423.0079-CE21
CE5	APW_ENG_20030423.0079-CE22
CE6	APW_ENG_20030423.0079-CE23
CE29	APW_ENG_20030423.0079-CE24
CE8	APW_ENG_20030423.0079-CE25
CE9	APW_ENG_20030423.0079-CE26
CE10	APW_ENG_20030423.0079-CE27
E37	APW_ENG_20030423.0079-E1
E15	APW_ENG_20030423.0079-E2
E16	APW_ENG_20030423.0079-E3
E18	APW_ENG_20030423.0079-E4
E19	APW_ENG_20030423.0079-E5
E20	APW_ENG_20030423.0079-E6
E22	APW_ENG_20030423.0079-E7
E23	APW_ENG_20030423.0079-E8
E24	APW_ENG_20030423.0079-E9
E25	APW_ENG_20030423.0079-E10
E26	APW_ENG_20030423.0079-E11
E27	APW_ENG_20030423.0079-E12
E28	APW_ENG_20030423.0079-E13
E29	APW_ENG_20030423.0079-E14
E30	APW_ENG_20030423.0079-E15
E39	APW_ENG_20030423.0079-E16
E31	APW_ENG_20030423.0079-E17
E40	APW_ENG_20030423.0079-E18
E1	APW_ENG_20030423.0079-E19
E2	APW_ENG_20030423.0079-E20
E4	APW_ENG_20030423.0079-E21
E5	APW_ENG_20030423.0079-E22
E6	APW_ENG_20030423.0079-E23
E34	APW_ENG_20030423.0079-E24
E8	APW_ENG_20030423.0079-E25
E9	APW_ENG_20030423.0079-E26
E10	APW_ENG_20030423.0079-E27
E11	APW_ENG_20030423.0079-E28
E35	APW_ENG_20030423.0079-E29
E12	APW_ENG_20030423.0079-E30
EM19	APW_ENG_20030423.0079-E30-1
EM48	APW_ENG_20030423.0079-E30-2
EM50	APW_ENG_20030423.0079-E1-3
EM22	APW_ENG_20030423.0079-E19-4
EM23	APW_ENG_20030423.0079-E2-5
EM24	APW_ENG_20030423.0079-E3-6
EM51	APW_ENG_20030423.0079-E16-7
EM26	APW_ENG_20030423.0079-E4-8
EM27	APW_ENG_20030423.0079-E5-9
EM28	APW_ENG_20030423.0079-E6-10
EM29	APW_ENG_20030423.0079-E23-11
EM30	APW_ENG_20030423.0079-E22-12
EM31	APW_ENG_20030423.0079-E19-13
EM32	APW_ENG_20030423.0079-E19-14
EM33	APW_ENG_20030423.0079-E7-15
EM34	APW_ENG_20030423.0079-E8-16
EM35	APW_ENG_20030423.0079-E19-17
EM36	APW_ENG_20030423.0079-E9-18
EM37	APW_ENG_20030423.0079-E10-19
EM38	APW_ENG_20030423.0079-E11-20
EM39	APW_ENG_20030423.0079-E12-21
EM41	APW_ENG_20030423.0079-E13-22
EM42	APW_ENG_20030423.0079-E14-23
EM43	APW_ENG_20030423.0079-E15-24
