CE11	APW_ENG_20030414.0392-CE1
CE12	APW_ENG_20030414.0392-CE2
CE13	APW_ENG_20030414.0392-CE3
CE14	APW_ENG_20030414.0392-CE4
CE15	APW_ENG_20030414.0392-CE5
CE16	APW_ENG_20030414.0392-CE6
CE17	APW_ENG_20030414.0392-CE7
CE18	APW_ENG_20030414.0392-CE8
CE19	APW_ENG_20030414.0392-CE9
CE20	APW_ENG_20030414.0392-CE10
CE1	APW_ENG_20030414.0392-CE11
CE2	APW_ENG_20030414.0392-CE12
CE3	APW_ENG_20030414.0392-CE13
CE4	APW_ENG_20030414.0392-CE14
CE5	APW_ENG_20030414.0392-CE15
CE6	APW_ENG_20030414.0392-CE16
CE7	APW_ENG_20030414.0392-CE17
CE8	APW_ENG_20030414.0392-CE18
CE9	APW_ENG_20030414.0392-CE19
CE10	APW_ENG_20030414.0392-CE20
E14	APW_ENG_20030414.0392-E1
E16	APW_ENG_20030414.0392-E2
E17	APW_ENG_20030414.0392-E3
E18	APW_ENG_20030414.0392-E4
E20	APW_ENG_20030414.0392-E5
E22	APW_ENG_20030414.0392-E6
E23	APW_ENG_20030414.0392-E7
E24	APW_ENG_20030414.0392-E8
E25	APW_ENG_20030414.0392-E9
E26	APW_ENG_20030414.0392-E10
E27	APW_ENG_20030414.0392-E11
E28	APW_ENG_20030414.0392-E12
E30	APW_ENG_20030414.0392-E13
E31	APW_ENG_20030414.0392-E14
E1	APW_ENG_20030414.0392-E15
E2	APW_ENG_20030414.0392-E16
E3	APW_ENG_20030414.0392-E17
E4	APW_ENG_20030414.0392-E18
E5	APW_ENG_20030414.0392-E19
E6	APW_ENG_20030414.0392-E20
E8	APW_ENG_20030414.0392-E21
E9	APW_ENG_20030414.0392-E22
E10	APW_ENG_20030414.0392-E23
E11	APW_ENG_20030414.0392-E24
E12	APW_ENG_20030414.0392-E25
E13	APW_ENG_20030414.0392-E26
EM1	APW_ENG_20030414.0392-E15-1
EM18	APW_ENG_20030414.0392-E1-2
EM19	APW_ENG_20030414.0392-E18-3
EM20	APW_ENG_20030414.0392-E2-4
EM21	APW_ENG_20030414.0392-E3-5
EM22	APW_ENG_20030414.0392-E2-6
EM23	APW_ENG_20030414.0392-E18-7
EM24	APW_ENG_20030414.0392-E4-8
EM25	APW_ENG_20030414.0392-E26-9
EM26	APW_ENG_20030414.0392-E26-10
EM27	APW_ENG_20030414.0392-E18-11
EM28	APW_ENG_20030414.0392-E5-12
EM29	APW_ENG_20030414.0392-E6-13
EM31	APW_ENG_20030414.0392-E7-14
EM32	APW_ENG_20030414.0392-E9-15
EM33	APW_ENG_20030414.0392-E18-16
EM34	APW_ENG_20030414.0392-E10-17
EM35	APW_ENG_20030414.0392-E11-18
EM36	APW_ENG_20030414.0392-E8-19
EM37	APW_ENG_20030414.0392-E18-20
EM38	APW_ENG_20030414.0392-E18-21
EM39	APW_ENG_20030414.0392-E12-22
EM40	APW_ENG_20030414.0392-E13-23
EM41	APW_ENG_20030414.0392-E14-24
EM42	APW_ENG_20030414.0392-E18-25
EM43	APW_ENG_20030414.0392-E18-26
EM44	APW_ENG_20030414.0392-E1-27
EM2	APW_ENG_20030414.0392-E16-28
EM3	APW_ENG_20030414.0392-E17-29
EM4	APW_ENG_20030414.0392-E18-30
EM5	APW_ENG_20030414.0392-E19-31
EM6	APW_ENG_20030414.0392-E20-32
EM8	APW_ENG_20030414.0392-E21-33
EM9	APW_ENG_20030414.0392-E21-34
EM10	APW_ENG_20030414.0392-E22-35
EM11	APW_ENG_20030414.0392-E23-36
EM12	APW_ENG_20030414.0392-E24-37
EM7	APW_ENG_20030414.0392-E25-38
EM13	APW_ENG_20030414.0392-E21-39
EM14	APW_ENG_20030414.0392-E23-40
EM15	APW_ENG_20030414.0392-E18-41
EM16	APW_ENG_20030414.0392-E18-42
EM17	APW_ENG_20030414.0392-E26-43
R1	APW_ENG_20030414.0392-R1
R2	APW_ENG_20030414.0392-R2
R3	APW_ENG_20030414.0392-R3
R4	APW_ENG_20030414.0392-R4
R5	APW_ENG_20030414.0392-R5
R6	APW_ENG_20030414.0392-R6
R7	APW_ENG_20030414.0392-R7
R8	APW_ENG_20030414.0392-R8
R9	APW_ENG_20030414.0392-R9
R10	APW_ENG_20030414.0392-R10
R11	APW_ENG_20030414.0392-R11
R12	APW_ENG_20030414.0392-R12
RM1	APW_ENG_20030414.0392-R1-1
RM2	APW_ENG_20030414.0392-R2-1
RM3	APW_ENG_20030414.0392-R3-1
RM4	APW_ENG_20030414.0392-R4-1
RM5	APW_ENG_20030414.0392-R5-1
RM6	APW_ENG_20030414.0392-R6-1
RM7	APW_ENG_20030414.0392-R7-1
RM8	APW_ENG_20030414.0392-R8-1
RM9	APW_ENG_20030414.0392-R9-1
RM10	APW_ENG_20030414.0392-R10-1
RM11	APW_ENG_20030414.0392-R11-1
RM12	APW_ENG_20030414.0392-R7-2
Q1	APW_ENG_20030414.0392-T1
Q2	APW_ENG_20030414.0392-T2
Q3	APW_ENG_20030414.0392-T3
Q4	APW_ENG_20030414.0392-T4
Q5	APW_ENG_20030414.0392-T5
Q6	APW_ENG_20030414.0392-T6
Q7	APW_ENG_20030414.0392-T7
