CE9	AFP_ENG_20030319.0879-CE1
CE10	AFP_ENG_20030319.0879-CE2
CE11	AFP_ENG_20030319.0879-CE3
CE12	AFP_ENG_20030319.0879-CE4
CE14	AFP_ENG_20030319.0879-CE5
CE15	AFP_ENG_20030319.0879-CE6
CE16	AFP_ENG_20030319.0879-CE7
CE17	AFP_ENG_20030319.0879-CE8
CE18	AFP_ENG_20030319.0879-CE9
CE19	AFP_ENG_20030319.0879-CE10
CE20	AFP_ENG_20030319.0879-CE11
CE21	AFP_ENG_20030319.0879-CE12
CE22	AFP_ENG_20030319.0879-CE13
CE23	AFP_ENG_20030319.0879-CE14
CE24	AFP_ENG_20030319.0879-CE15
CE1	AFP_ENG_20030319.0879-CE16
CE25	AFP_ENG_20030319.0879-CE17
CE26	AFP_ENG_20030319.0879-CE18
CE27	AFP_ENG_20030319.0879-CE19
CE28	AFP_ENG_20030319.0879-CE20
CE29	AFP_ENG_20030319.0879-CE21
CE30	AFP_ENG_20030319.0879-CE22
CE31	AFP_ENG_20030319.0879-CE23
CE32	AFP_ENG_20030319.0879-CE24
CE33	AFP_ENG_20030319.0879-CE25
CE34	AFP_ENG_20030319.0879-CE26
CE2	AFP_ENG_20030319.0879-CE27
CE3	AFP_ENG_20030319.0879-CE28
CE4	AFP_ENG_20030319.0879-CE29
CE5	AFP_ENG_20030319.0879-CE30
CE6	AFP_ENG_20030319.0879-CE31
CE7	AFP_ENG_20030319.0879-CE32
CE8	AFP_ENG_20030319.0879-CE33
E15	AFP_ENG_20030319.0879-E1
E16	AFP_ENG_20030319.0879-E2
E17	AFP_ENG_20030319.0879-E3
E18	AFP_ENG_20030319.0879-E4
E19	AFP_ENG_20030319.0879-E5
E20	AFP_ENG_20030319.0879-E6
E21	AFP_ENG_20030319.0879-E7
E22	AFP_ENG_20030319.0879-E8
E23	AFP_ENG_20030319.0879-E9
E24	AFP_ENG_20030319.0879-E10
E25	AFP_ENG_20030319.0879-E11
E27	AFP_ENG_20030319.0879-E12
E28	AFP_ENG_20030319.0879-E13
E29	AFP_ENG_20030319.0879-E14
E30	AFP_ENG_20030319.0879-E15
E31	AFP_ENG_20030319.0879-E16
E32	AFP_ENG_20030319.0879-E17
E33	AFP_ENG_20030319.0879-E18
E34	AFP_ENG_20030319.0879-E19
E1	AFP_ENG_20030319.0879-E20
E35	AFP_ENG_20030319.0879-E21
E37	AFP_ENG_20030319.0879-E22
E38	AFP_ENG_20030319.0879-E23
E39	AFP_ENG_20030319.0879-E24
E40	AFP_ENG_20030319.0879-E25
E41	AFP_ENG_20030319.0879-E26
E42	AFP_ENG_20030319.0879-E27
E43	AFP_ENG_20030319.0879-E28
E44	AFP_ENG_20030319.0879-E29
E45	AFP_ENG_20030319.0879-E30
E47	AFP_ENG_20030319.0879-E31
E48	AFP_ENG_20030319.0879-E32
E49	AFP_ENG_20030319.0879-E33
E50	AFP_ENG_20030319.0879-E34
E51	AFP_ENG_20030319.0879-E35
