CE9	AFP_ENG_20030401.0476-CE1
CE10	AFP_ENG_20030401.0476-CE2
CE11	AFP_ENG_20030401.0476-CE3
CE12	AFP_ENG_20030401.0476-CE4
CE13	AFP_ENG_20030401.0476-CE5
CE14	AFP_ENG_20030401.0476-CE6
CE15	AFP_ENG_20030401.0476-CE7
CE16	AFP_ENG_20030401.0476-CE8
CE17	AFP_ENG_20030401.0476-CE9
CE18	AFP_ENG_20030401.0476-CE10
CE1	AFP_ENG_20030401.0476-CE11
CE2	AFP_ENG_20030401.0476-CE12
CE3	AFP_ENG_20030401.0476-CE13
CE4	AFP_ENG_20030401.0476-CE14
CE5	AFP_ENG_20030401.0476-CE15
CE6	AFP_ENG_20030401.0476-CE16
CE7	AFP_ENG_20030401.0476-CE17
CE8	AFP_ENG_20030401.0476-CE18
E16	AFP_ENG_20030401.0476-E1
E17	AFP_ENG_20030401.0476-E2
E18	AFP_ENG_20030401.0476-E3
E19	AFP_ENG_20030401.0476-E4
E20	AFP_ENG_20030401.0476-E5
E21	AFP_ENG_20030401.0476-E6
E22	AFP_ENG_20030401.0476-E7
E24	AFP_ENG_20030401.0476-E8
E25	AFP_ENG_20030401.0476-E9
E27	AFP_ENG_20030401.0476-E10
E28	AFP_ENG_20030401.0476-E11
E29	AFP_ENG_20030401.0476-E12
E30	AFP_ENG_20030401.0476-E13
E31	AFP_ENG_20030401.0476-E14
E32	AFP_ENG_20030401.0476-E15
E33	AFP_ENG_20030401.0476-E16
E35	AFP_ENG_20030401.0476-E17
E1	AFP_ENG_20030401.0476-E18
E36	AFP_ENG_20030401.0476-E19
E2	AFP_ENG_20030401.0476-E20
E3	AFP_ENG_20030401.0476-E21
E4	AFP_ENG_20030401.0476-E22
E5	AFP_ENG_20030401.0476-E23
E6	AFP_ENG_20030401.0476-E24
E7	AFP_ENG_20030401.0476-E25
E8	AFP_ENG_20030401.0476-E26
E9	AFP_ENG_20030401.0476-E27
E11	AFP_ENG_20030401.0476-E28
E12	AFP_ENG_20030401.0476-E29
E13	AFP_ENG_20030401.0476-E30
E14	AFP_ENG_20030401.0476-E31
E15	AFP_ENG_20030401.0476-E32
EM1	AFP_ENG_20030401.0476-E18-1
EM20	AFP_ENG_20030401.0476-E32-2
EM21	AFP_ENG_20030401.0476-E2-3
EM22	AFP_ENG_20030401.0476-E3-4
EM23	AFP_ENG_20030401.0476-E3-5
EM24	AFP_ENG_20030401.0476-E4-6
EM25	AFP_ENG_20030401.0476-E5-7
EM26	AFP_ENG_20030401.0476-E6-8
EM27	AFP_ENG_20030401.0476-E21-9
EM28	AFP_ENG_20030401.0476-E25-10
EM29	AFP_ENG_20030401.0476-E28-11
EM30	AFP_ENG_20030401.0476-E7-12
EM32	AFP_ENG_20030401.0476-E8-13
EM33	AFP_ENG_20030401.0476-E9-14
EM35	AFP_ENG_20030401.0476-E26-15
EM36	AFP_ENG_20030401.0476-E25-16
EM37	AFP_ENG_20030401.0476-E26-17
EM39	AFP_ENG_20030401.0476-E26-18
EM40	AFP_ENG_20030401.0476-E10-19
EM41	AFP_ENG_20030401.0476-E11-20
EM42	AFP_ENG_20030401.0476-E22-21
EM43	AFP_ENG_20030401.0476-E12-22
EM44	AFP_ENG_20030401.0476-E13-23
EM45	AFP_ENG_20030401.0476-E14-24
EM46	AFP_ENG_20030401.0476-E25-25
EM47	AFP_ENG_20030401.0476-E15-26
EM48	AFP_ENG_20030401.0476-E16-27
EM49	AFP_ENG_20030401.0476-E32-28
EM50	AFP_ENG_20030401.0476-E28-29
EM52	AFP_ENG_20030401.0476-E22-30
EM53	AFP_ENG_20030401.0476-E17-31
EM54	AFP_ENG_20030401.0476-E19-32
EM2	AFP_ENG_20030401.0476-E20-33
EM3	AFP_ENG_20030401.0476-E21-34
EM4	AFP_ENG_20030401.0476-E23-35
EM5	AFP_ENG_20030401.0476-E24-36
EM6	AFP_ENG_20030401.0476-E25-37
EM7	AFP_ENG_20030401.0476-E22-38
EM8	AFP_ENG_20030401.0476-E26-39
EM9	AFP_ENG_20030401.0476-E27-40
EM11	AFP_ENG_20030401.0476-E28-41
EM12	AFP_ENG_20030401.0476-E28-42
