CE12	AFP_ENG_20030416.0844-CE1
CE13	AFP_ENG_20030416.0844-CE2
CE14	AFP_ENG_20030416.0844-CE3
CE15	AFP_ENG_20030416.0844-CE4
CE1	AFP_ENG_20030416.0844-CE5
CE2	AFP_ENG_20030416.0844-CE6
CE3	AFP_ENG_20030416.0844-CE7
CE4	AFP_ENG_20030416.0844-CE8
CE5	AFP_ENG_20030416.0844-CE9
CE6	AFP_ENG_20030416.0844-CE10
CE7	AFP_ENG_20030416.0844-CE11
CE8	AFP_ENG_20030416.0844-CE12
CE9	AFP_ENG_20030416.0844-CE13
CE10	AFP_ENG_20030416.0844-CE14
CE11	AFP_ENG_20030416.0844-CE15
E13	AFP_ENG_20030416.0844-E1
E15	AFP_ENG_20030416.0844-E2
E16	AFP_ENG_20030416.0844-E3
E17	AFP_ENG_20030416.0844-E4
E18	AFP_ENG_20030416.0844-E5
E1	AFP_ENG_20030416.0844-E6
E2	AFP_ENG_20030416.0844-E7
E3	AFP_ENG_20030416.0844-E8
E4	AFP_ENG_20030416.0844-E9
E5	AFP_ENG_20030416.0844-E10
E6	AFP_ENG_20030416.0844-E11
E7	AFP_ENG_20030416.0844-E12
E8	AFP_ENG_20030416.0844-E13
E9	AFP_ENG_20030416.0844-E14
E10	AFP_ENG_20030416.0844-E15
E11	AFP_ENG_20030416.0844-E16
E12	AFP_ENG_20030416.0844-E17
EM1	AFP_ENG_20030416.0844-E6-1
EM19	AFP_ENG_20030416.0844-E1-2
EM20	AFP_ENG_20030416.0844-E11-3
EM21	AFP_ENG_20030416.0844-E8-4
EM22	AFP_ENG_20030416.0844-E1-5
EM23	AFP_ENG_20030416.0844-E9-6
EM24	AFP_ENG_20030416.0844-E2-7
EM25	AFP_ENG_20030416.0844-E3-8
EM26	AFP_ENG_20030416.0844-E5-9
EM27	AFP_ENG_20030416.0844-E4-10
EM2	AFP_ENG_20030416.0844-E7-11
EM3	AFP_ENG_20030416.0844-E8-12
EM4	AFP_ENG_20030416.0844-E9-13
EM5	AFP_ENG_20030416.0844-E10-14
EM6	AFP_ENG_20030416.0844-E12-15
EM7	AFP_ENG_20030416.0844-E9-16
EM8	AFP_ENG_20030416.0844-E13-17
EM9	AFP_ENG_20030416.0844-E6-18
EM10	AFP_ENG_20030416.0844-E14-19
EM11	AFP_ENG_20030416.0844-E6-20
EM12	AFP_ENG_20030416.0844-E9-21
EM13	AFP_ENG_20030416.0844-E15-22
EM14	AFP_ENG_20030416.0844-E16-23
EM15	AFP_ENG_20030416.0844-E16-24
EM16	AFP_ENG_20030416.0844-E17-25
EM17	AFP_ENG_20030416.0844-E6-26
EM18	AFP_ENG_20030416.0844-E9-27
Q1	AFP_ENG_20030416.0844-T1
