CE10	AFP_ENG_20030625.0057-CE1
CE12	AFP_ENG_20030625.0057-CE2
CE14	AFP_ENG_20030625.0057-CE3
CE15	AFP_ENG_20030625.0057-CE4
CE16	AFP_ENG_20030625.0057-CE5
CE18	AFP_ENG_20030625.0057-CE6
CE19	AFP_ENG_20030625.0057-CE7
CE20	AFP_ENG_20030625.0057-CE8
CE21	AFP_ENG_20030625.0057-CE9
CE22	AFP_ENG_20030625.0057-CE10
CE1	AFP_ENG_20030625.0057-CE11
CE23	AFP_ENG_20030625.0057-CE12
CE2	AFP_ENG_20030625.0057-CE13
CE3	AFP_ENG_20030625.0057-CE14
CE4	AFP_ENG_20030625.0057-CE15
CE5	AFP_ENG_20030625.0057-CE16
CE6	AFP_ENG_20030625.0057-CE17
CE7	AFP_ENG_20030625.0057-CE18
CE8	AFP_ENG_20030625.0057-CE19
CE9	AFP_ENG_20030625.0057-CE20
E17	AFP_ENG_20030625.0057-E1
E18	AFP_ENG_20030625.0057-E2
E19	AFP_ENG_20030625.0057-E3
E20	AFP_ENG_20030625.0057-E4
E21	AFP_ENG_20030625.0057-E5
E24	AFP_ENG_20030625.0057-E6
E25	AFP_ENG_20030625.0057-E7
E27	AFP_ENG_20030625.0057-E8
E28	AFP_ENG_20030625.0057-E9
E29	AFP_ENG_20030625.0057-E10
E31	AFP_ENG_20030625.0057-E11
E32	AFP_ENG_20030625.0057-E12
E33	AFP_ENG_20030625.0057-E13
E34	AFP_ENG_20030625.0057-E14
E35	AFP_ENG_20030625.0057-E15
E1	AFP_ENG_20030625.0057-E16
E36	AFP_ENG_20030625.0057-E17
E37	AFP_ENG_20030625.0057-E18
E38	AFP_ENG_20030625.0057-E19
E3	AFP_ENG_20030625.0057-E20
E4	AFP_ENG_20030625.0057-E21
E5	AFP_ENG_20030625.0057-E22
E6	AFP_ENG_20030625.0057-E23
E7	AFP_ENG_20030625.0057-E24
E8	AFP_ENG_20030625.0057-E25
E9	AFP_ENG_20030625.0057-E26
E10	AFP_ENG_20030625.0057-E27
E11	AFP_ENG_20030625.0057-E28
E13	AFP_ENG_20030625.0057-E29
E15	AFP_ENG_20030625.0057-E30
E16	AFP_ENG_20030625.0057-E31
EM1	AFP_ENG_20030625.0057-E16-1
EM17	AFP_ENG_20030625.0057-E1-2
EM18	AFP_ENG_20030625.0057-E31-3
EM19	AFP_ENG_20030625.0057-E2-4
EM20	AFP_ENG_20030625.0057-E3-5
EM21	AFP_ENG_20030625.0057-E2-6
EM22	AFP_ENG_20030625.0057-E26-7
EM23	AFP_ENG_20030625.0057-E4-8
EM24	AFP_ENG_20030625.0057-E5-9
EM25	AFP_ENG_20030625.0057-E22-10
EM26	AFP_ENG_20030625.0057-E6-11
EM27	AFP_ENG_20030625.0057-E7-12
EM29	AFP_ENG_20030625.0057-E8-13
EM30	AFP_ENG_20030625.0057-E9-14
EM32	AFP_ENG_20030625.0057-E26-15
EM33	AFP_ENG_20030625.0057-E16-16
EM34	AFP_ENG_20030625.0057-E24-17
EM35	AFP_ENG_20030625.0057-E10-18
EM37	AFP_ENG_20030625.0057-E26-19
EM38	AFP_ENG_20030625.0057-E16-20
EM39	AFP_ENG_20030625.0057-E24-21
EM40	AFP_ENG_20030625.0057-E11-22
EM41	AFP_ENG_20030625.0057-E12-23
EM42	AFP_ENG_20030625.0057-E13-24
EM43	AFP_ENG_20030625.0057-E14-25
EM45	AFP_ENG_20030625.0057-E15-26
EM46	AFP_ENG_20030625.0057-E17-27
EM47	AFP_ENG_20030625.0057-E18-28
EM48	AFP_ENG_20030625.0057-E19-29
EM2	AFP_ENG_20030625.0057-E20-30
EM3	AFP_ENG_20030625.0057-E21-31
EM4	AFP_ENG_20030625.0057-E16-32
EM5	AFP_ENG_20030625.0057-E23-33
EM6	AFP_ENG_20030625.0057-E25-34
EM7	AFP_ENG_20030625.0057-E26-35
EM8	AFP_ENG_20030625.0057-E27-36
EM9	AFP_ENG_20030625.0057-E28-37
EM10	AFP_ENG_20030625.0057-E16-38
EM12	AFP_ENG_20030625.0057-E26-39
EM13	AFP_ENG_20030625.0057-E22-40
EM14	AFP_ENG_20030625.0057-E29-41
EM15	AFP_ENG_20030625.0057-E30-42
EM16	AFP_ENG_20030625.0057-E31-43
R2	AFP_ENG_20030625.0057-R1
R3	AFP_ENG_20030625.0057-R2
R4	AFP_ENG_20030625.0057-R3
R5	AFP_ENG_20030625.0057-R4
R8	AFP_ENG_20030625.0057-R5
R9	AFP_ENG_20030625.0057-R6
R10	AFP_ENG_20030625.0057-R7
R11	AFP_ENG_20030625.0057-R8
R12	AFP_ENG_20030625.0057-R9
