CE12	APW_ENG_20030412.0531-CE1
CE13	APW_ENG_20030412.0531-CE2
CE14	APW_ENG_20030412.0531-CE3
CE15	APW_ENG_20030412.0531-CE4
CE16	APW_ENG_20030412.0531-CE5
CE17	APW_ENG_20030412.0531-CE6
CE18	APW_ENG_20030412.0531-CE7
CE19	APW_ENG_20030412.0531-CE8
CE20	APW_ENG_20030412.0531-CE9
CE21	APW_ENG_20030412.0531-CE10
CE22	APW_ENG_20030412.0531-CE11
CE23	APW_ENG_20030412.0531-CE12
CE24	APW_ENG_20030412.0531-CE13
CE25	APW_ENG_20030412.0531-CE14
CE26	APW_ENG_20030412.0531-CE15
CE27	APW_ENG_20030412.0531-CE16
CE28	APW_ENG_20030412.0531-CE17
CE29	APW_ENG_20030412.0531-CE18
CE30	APW_ENG_20030412.0531-CE19
CE31	APW_ENG_20030412.0531-CE20
CE32	APW_ENG_20030412.0531-CE21
CE1	APW_ENG_20030412.0531-CE22
CE33	APW_ENG_20030412.0531-CE23
CE34	APW_ENG_20030412.0531-CE24
CE35	APW_ENG_20030412.0531-CE25
CE36	APW_ENG_20030412.0531-CE26
CE37	APW_ENG_20030412.0531-CE27
CE38	APW_ENG_20030412.0531-CE28
CE39	APW_ENG_20030412.0531-CE29
CE40	APW_ENG_20030412.0531-CE30
CE41	APW_ENG_20030412.0531-CE31
CE42	APW_ENG_20030412.0531-CE32
CE43	APW_ENG_20030412.0531-CE33
CE44	APW_ENG_20030412.0531-CE34
CE45	APW_ENG_20030412.0531-CE35
CE46	APW_ENG_20030412.0531-CE36
CE47	APW_ENG_20030412.0531-CE37
CE48	APW_ENG_20030412.0531-CE38
CE49	APW_ENG_20030412.0531-CE39
CE50	APW_ENG_20030412.0531-CE40
CE51	APW_ENG_20030412.0531-CE41
CE52	APW_ENG_20030412.0531-CE42
CE53	APW_ENG_20030412.0531-CE43
CE54	APW_ENG_20030412.0531-CE44
CE55	APW_ENG_20030412.0531-CE45
CE56	APW_ENG_20030412.0531-CE46
CE57	APW_ENG_20030412.0531-CE47
CE2	APW_ENG_20030412.0531-CE48
CE58	APW_ENG_20030412.0531-CE49
