CE11	AFP_ENG_20030519.0049-CE1
CE12	AFP_ENG_20030519.0049-CE2
CE13	AFP_ENG_20030519.0049-CE3
CE14	AFP_ENG_20030519.0049-CE4
CE15	AFP_ENG_20030519.0049-CE5
CE17	AFP_ENG_20030519.0049-CE6
CE18	AFP_ENG_20030519.0049-CE7
CE19	AFP_ENG_20030519.0049-CE8
CE20	AFP_ENG_20030519.0049-CE9
CE21	AFP_ENG_20030519.0049-CE10
CE1	AFP_ENG_20030519.0049-CE11
CE2	AFP_ENG_20030519.0049-CE12
CE3	AFP_ENG_20030519.0049-CE13
CE4	AFP_ENG_20030519.0049-CE14
CE5	AFP_ENG_20030519.0049-CE15
CE7	AFP_ENG_20030519.0049-CE16
CE8	AFP_ENG_20030519.0049-CE17
CE9	AFP_ENG_20030519.0049-CE18
CE10	AFP_ENG_20030519.0049-CE19
E13	AFP_ENG_20030519.0049-E1
E14	AFP_ENG_20030519.0049-E2
E15	AFP_ENG_20030519.0049-E3
E16	AFP_ENG_20030519.0049-E4
E17	AFP_ENG_20030519.0049-E5
E18	AFP_ENG_20030519.0049-E6
E19	AFP_ENG_20030519.0049-E7
E20	AFP_ENG_20030519.0049-E8
E21	AFP_ENG_20030519.0049-E9
E23	AFP_ENG_20030519.0049-E10
E25	AFP_ENG_20030519.0049-E11
E27	AFP_ENG_20030519.0049-E12
E28	AFP_ENG_20030519.0049-E13
E29	AFP_ENG_20030519.0049-E14
E1	AFP_ENG_20030519.0049-E15
E2	AFP_ENG_20030519.0049-E16
E3	AFP_ENG_20030519.0049-E17
E4	AFP_ENG_20030519.0049-E18
E5	AFP_ENG_20030519.0049-E19
E6	AFP_ENG_20030519.0049-E20
E8	AFP_ENG_20030519.0049-E21
E9	AFP_ENG_20030519.0049-E22
E10	AFP_ENG_20030519.0049-E23
E11	AFP_ENG_20030519.0049-E24
E12	AFP_ENG_20030519.0049-E25
EM1	AFP_ENG_20030519.0049-E15-1
EM19	AFP_ENG_20030519.0049-E17-2
EM20	AFP_ENG_20030519.0049-E1-3
EM21	AFP_ENG_20030519.0049-E2-4
EM22	AFP_ENG_20030519.0049-E3-5
EM23	AFP_ENG_20030519.0049-E15-6
