CE12	APW_ENG_20030322.0119-CE1
CE13	APW_ENG_20030322.0119-CE2
CE15	APW_ENG_20030322.0119-CE3
CE16	APW_ENG_20030322.0119-CE4
CE17	APW_ENG_20030322.0119-CE5
CE18	APW_ENG_20030322.0119-CE6
CE19	APW_ENG_20030322.0119-CE7
CE20	APW_ENG_20030322.0119-CE8
CE21	APW_ENG_20030322.0119-CE9
CE22	APW_ENG_20030322.0119-CE10
CE23	APW_ENG_20030322.0119-CE11
CE24	APW_ENG_20030322.0119-CE12
CE25	APW_ENG_20030322.0119-CE13
CE26	APW_ENG_20030322.0119-CE14
CE27	APW_ENG_20030322.0119-CE15
CE28	APW_ENG_20030322.0119-CE16
CE29	APW_ENG_20030322.0119-CE17
CE30	APW_ENG_20030322.0119-CE18
CE31	APW_ENG_20030322.0119-CE19
CE32	APW_ENG_20030322.0119-CE20
CE33	APW_ENG_20030322.0119-CE21
CE34	APW_ENG_20030322.0119-CE22
CE35	APW_ENG_20030322.0119-CE23
CE36	APW_ENG_20030322.0119-CE24
CE37	APW_ENG_20030322.0119-CE25
CE1	APW_ENG_20030322.0119-CE26
CE38	APW_ENG_20030322.0119-CE27
CE39	APW_ENG_20030322.0119-CE28
CE40	APW_ENG_20030322.0119-CE29
CE41	APW_ENG_20030322.0119-CE30
CE42	APW_ENG_20030322.0119-CE31
CE43	APW_ENG_20030322.0119-CE32
CE44	APW_ENG_20030322.0119-CE33
CE46	APW_ENG_20030322.0119-CE34
CE47	APW_ENG_20030322.0119-CE35
CE48	APW_ENG_20030322.0119-CE36
CE49	APW_ENG_20030322.0119-CE37
CE50	APW_ENG_20030322.0119-CE38
CE51	APW_ENG_20030322.0119-CE39
CE52	APW_ENG_20030322.0119-CE40
CE53	APW_ENG_20030322.0119-CE41
CE54	APW_ENG_20030322.0119-CE42
CE55	APW_ENG_20030322.0119-CE43
CE56	APW_ENG_20030322.0119-CE44
CE57	APW_ENG_20030322.0119-CE45
CE58	APW_ENG_20030322.0119-CE46
CE59	APW_ENG_20030322.0119-CE47
CE61	APW_ENG_20030322.0119-CE48
CE62	APW_ENG_20030322.0119-CE49
CE63	APW_ENG_20030322.0119-CE50
CE64	APW_ENG_20030322.0119-CE51
CE65	APW_ENG_20030322.0119-CE52
CE66	APW_ENG_20030322.0119-CE53
CE67	APW_ENG_20030322.0119-CE54
CE68	APW_ENG_20030322.0119-CE55
CE69	APW_ENG_20030322.0119-CE56
CE70	APW_ENG_20030322.0119-CE57
CE71	APW_ENG_20030322.0119-CE58
CE72	APW_ENG_20030322.0119-CE59
CE73	APW_ENG_20030322.0119-CE60
CE74	APW_ENG_20030322.0119-CE61
CE75	APW_ENG_20030322.0119-CE62
CE2	APW_ENG_20030322.0119-CE63
CE76	APW_ENG_20030322.0119-CE64
CE77	APW_ENG_20030322.0119-CE65
CE78	APW_ENG_20030322.0119-CE66
CE87	APW_ENG_20030322.0119-CE67
CE79	APW_ENG_20030322.0119-CE68
CE80	APW_ENG_20030322.0119-CE69
CE81	APW_ENG_20030322.0119-CE70
CE88	APW_ENG_20030322.0119-CE71
CE85	APW_ENG_20030322.0119-CE72
CE89	APW_ENG_20030322.0119-CE73
CE90	APW_ENG_20030322.0119-CE74
CE91	APW_ENG_20030322.0119-CE75
CE93	APW_ENG_20030322.0119-CE76
CE94	APW_ENG_20030322.0119-CE77
CE95	APW_ENG_20030322.0119-CE78
CE96	APW_ENG_20030322.0119-CE79
CE97	APW_ENG_20030322.0119-CE80
CE98	APW_ENG_20030322.0119-CE81
CE99	APW_ENG_20030322.0119-CE82
CE100	APW_ENG_20030322.0119-CE83
CE101	APW_ENG_20030322.0119-CE84
CE102	APW_ENG_20030322.0119-CE85
CE103	APW_ENG_20030322.0119-CE86
CE104	APW_ENG_20030322.0119-CE87
CE105	APW_ENG_20030322.0119-CE88
CE106	APW_ENG_20030322.0119-CE89
CE107	APW_ENG_20030322.0119-CE90
CE108	APW_ENG_20030322.0119-CE91
CE109	APW_ENG_20030322.0119-CE92
CE110	APW_ENG_20030322.0119-CE93
CE3	APW_ENG_20030322.0119-CE94
CE111	APW_ENG_20030322.0119-CE95
CE112	APW_ENG_20030322.0119-CE96
CE113	APW_ENG_20030322.0119-CE97
CE114	APW_ENG_20030322.0119-CE98
CE115	APW_ENG_20030322.0119-CE99
CE116	APW_ENG_20030322.0119-CE100
CE117	APW_ENG_20030322.0119-CE101
CE118	APW_ENG_20030322.0119-CE102
CE119	APW_ENG_20030322.0119-CE103
CE120	APW_ENG_20030322.0119-CE104
CE121	APW_ENG_20030322.0119-CE105
CE4	APW_ENG_20030322.0119-CE106
CE122	APW_ENG_20030322.0119-CE107
CE5	APW_ENG_20030322.0119-CE108
