CE9	AFP_ENG_20030504.0248-CE1
CE10	AFP_ENG_20030504.0248-CE2
CE11	AFP_ENG_20030504.0248-CE3
CE12	AFP_ENG_20030504.0248-CE4
CE14	AFP_ENG_20030504.0248-CE5
CE15	AFP_ENG_20030504.0248-CE6
CE1	AFP_ENG_20030504.0248-CE7
CE2	AFP_ENG_20030504.0248-CE8
CE3	AFP_ENG_20030504.0248-CE9
CE4	AFP_ENG_20030504.0248-CE10
CE5	AFP_ENG_20030504.0248-CE11
CE6	AFP_ENG_20030504.0248-CE12
CE7	AFP_ENG_20030504.0248-CE13
CE8	AFP_ENG_20030504.0248-CE14
E12	AFP_ENG_20030504.0248-E1
E13	AFP_ENG_20030504.0248-E2
E14	AFP_ENG_20030504.0248-E3
E15	AFP_ENG_20030504.0248-E4
E17	AFP_ENG_20030504.0248-E5
E19	AFP_ENG_20030504.0248-E6
E20	AFP_ENG_20030504.0248-E7
E21	AFP_ENG_20030504.0248-E8
E22	AFP_ENG_20030504.0248-E9
E23	AFP_ENG_20030504.0248-E10
E1	AFP_ENG_20030504.0248-E11
E2	AFP_ENG_20030504.0248-E12
E3	AFP_ENG_20030504.0248-E13
E4	AFP_ENG_20030504.0248-E14
E5	AFP_ENG_20030504.0248-E15
E6	AFP_ENG_20030504.0248-E16
E7	AFP_ENG_20030504.0248-E17
E8	AFP_ENG_20030504.0248-E18
E9	AFP_ENG_20030504.0248-E19
E10	AFP_ENG_20030504.0248-E20
E11	AFP_ENG_20030504.0248-E21
EM1	AFP_ENG_20030504.0248-E11-1
EM21	AFP_ENG_20030504.0248-E16-2
EM22	AFP_ENG_20030504.0248-E1-3
EM23	AFP_ENG_20030504.0248-E2-4
EM24	AFP_ENG_20030504.0248-E11-5
EM25	AFP_ENG_20030504.0248-E3-6
EM27	AFP_ENG_20030504.0248-E4-7
EM28	AFP_ENG_20030504.0248-E5-8
EM31	AFP_ENG_20030504.0248-E16-9
EM32	AFP_ENG_20030504.0248-E6-10
EM33	AFP_ENG_20030504.0248-E14-11
EM34	AFP_ENG_20030504.0248-E14-12
EM35	AFP_ENG_20030504.0248-E7-13
EM36	AFP_ENG_20030504.0248-E8-14
EM37	AFP_ENG_20030504.0248-E14-15
EM38	AFP_ENG_20030504.0248-E9-16
EM39	AFP_ENG_20030504.0248-E13-17
EM40	AFP_ENG_20030504.0248-E10-18
EM41	AFP_ENG_20030504.0248-E14-19
EM3	AFP_ENG_20030504.0248-E12-20
EM4	AFP_ENG_20030504.0248-E12-21
EM5	AFP_ENG_20030504.0248-E13-22
EM6	AFP_ENG_20030504.0248-E14-23
EM7	AFP_ENG_20030504.0248-E15-24
EM8	AFP_ENG_20030504.0248-E11-25
EM9	AFP_ENG_20030504.0248-E16-26
EM10	AFP_ENG_20030504.0248-E17-27
EM11	AFP_ENG_20030504.0248-E11-28
EM12	AFP_ENG_20030504.0248-E18-29
EM13	AFP_ENG_20030504.0248-E12-30
EM14	AFP_ENG_20030504.0248-E12-31
EM15	AFP_ENG_20030504.0248-E14-32
EM16	AFP_ENG_20030504.0248-E14-33
EM17	AFP_ENG_20030504.0248-E19-34
EM18	AFP_ENG_20030504.0248-E20-35
EM19	AFP_ENG_20030504.0248-E21-36
EM20	AFP_ENG_20030504.0248-E12-37
R1	AFP_ENG_20030504.0248-R1
R3	AFP_ENG_20030504.0248-R2
R4	AFP_ENG_20030504.0248-R3
R5	AFP_ENG_20030504.0248-R4
R6	AFP_ENG_20030504.0248-R5
R7	AFP_ENG_20030504.0248-R6
R8	AFP_ENG_20030504.0248-R7
RM1	AFP_ENG_20030504.0248-R1-1
RM3	AFP_ENG_20030504.0248-R2-1
RM4	AFP_ENG_20030504.0248-R3-1
RM5	AFP_ENG_20030504.0248-R4-1
RM6	AFP_ENG_20030504.0248-R1-2
RM7	AFP_ENG_20030504.0248-R6-1
RM8	AFP_ENG_20030504.0248-R7-1
V1	AFP_ENG_20030504.0248-EV1
V2	AFP_ENG_20030504.0248-EV2
V3	AFP_ENG_20030504.0248-EV3
V4	AFP_ENG_20030504.0248-EV4
V5	AFP_ENG_20030504.0248-EV5
VM1	AFP_ENG_20030504.0248-EV1-1
VM2	AFP_ENG_20030504.0248-EV2-1
VM3	AFP_ENG_20030504.0248-EV3-1
VM4	AFP_ENG_20030504.0248-EV4-1
VM5	AFP_ENG_20030504.0248-EV5-1
Q1	AFP_ENG_20030504.0248-T1
Q2	AFP_ENG_20030504.0248-T2
Q3	AFP_ENG_20030504.0248-T3
Q4	AFP_ENG_20030504.0248-T4
Q5	AFP_ENG_20030504.0248-T5
Q6	AFP_ENG_20030504.0248-T6
Q7	AFP_ENG_20030504.0248-T7
Q8	AFP_ENG_20030504.0248-T8
