CE16	AFP_ENG_20030607.0030-CE1
CE17	AFP_ENG_20030607.0030-CE2
CE18	AFP_ENG_20030607.0030-CE3
CE19	AFP_ENG_20030607.0030-CE4
CE20	AFP_ENG_20030607.0030-CE5
CE21	AFP_ENG_20030607.0030-CE6
CE22	AFP_ENG_20030607.0030-CE7
CE23	AFP_ENG_20030607.0030-CE8
CE1	AFP_ENG_20030607.0030-CE9
CE2	AFP_ENG_20030607.0030-CE10
CE3	AFP_ENG_20030607.0030-CE11
CE5	AFP_ENG_20030607.0030-CE12
CE6	AFP_ENG_20030607.0030-CE13
CE7	AFP_ENG_20030607.0030-CE14
CE25	AFP_ENG_20030607.0030-CE15
CE9	AFP_ENG_20030607.0030-CE16
CE10	AFP_ENG_20030607.0030-CE17
CE11	AFP_ENG_20030607.0030-CE18
CE12	AFP_ENG_20030607.0030-CE19
CE13	AFP_ENG_20030607.0030-CE20
CE14	AFP_ENG_20030607.0030-CE21
E18	AFP_ENG_20030607.0030-E1
E20	AFP_ENG_20030607.0030-E2
E21	AFP_ENG_20030607.0030-E3
E23	AFP_ENG_20030607.0030-E4
E25	AFP_ENG_20030607.0030-E5
E26	AFP_ENG_20030607.0030-E6
E27	AFP_ENG_20030607.0030-E7
E28	AFP_ENG_20030607.0030-E8
E31	AFP_ENG_20030607.0030-E9
E32	AFP_ENG_20030607.0030-E10
E33	AFP_ENG_20030607.0030-E11
E34	AFP_ENG_20030607.0030-E12
E35	AFP_ENG_20030607.0030-E13
E36	AFP_ENG_20030607.0030-E14
E37	AFP_ENG_20030607.0030-E15
E38	AFP_ENG_20030607.0030-E16
E39	AFP_ENG_20030607.0030-E17
E40	AFP_ENG_20030607.0030-E18
E1	AFP_ENG_20030607.0030-E19
E2	AFP_ENG_20030607.0030-E20
E3	AFP_ENG_20030607.0030-E21
E6	AFP_ENG_20030607.0030-E22
E7	AFP_ENG_20030607.0030-E23
E8	AFP_ENG_20030607.0030-E24
E43	AFP_ENG_20030607.0030-E25
E11	AFP_ENG_20030607.0030-E26
E12	AFP_ENG_20030607.0030-E27
E13	AFP_ENG_20030607.0030-E28
E14	AFP_ENG_20030607.0030-E29
E15	AFP_ENG_20030607.0030-E30
E16	AFP_ENG_20030607.0030-E31
E17	AFP_ENG_20030607.0030-E32
EM1	AFP_ENG_20030607.0030-E19-1
EM15	AFP_ENG_20030607.0030-E1-2
EM16	AFP_ENG_20030607.0030-E21-3
EM17	AFP_ENG_20030607.0030-E21-4
EM18	AFP_ENG_20030607.0030-E2-5
EM19	AFP_ENG_20030607.0030-E3-6
EM20	AFP_ENG_20030607.0030-E4-7
EM22	AFP_ENG_20030607.0030-E3-8
EM23	AFP_ENG_20030607.0030-E29-9
EM24	AFP_ENG_20030607.0030-E5-10
EM25	AFP_ENG_20030607.0030-E28-11
EM26	AFP_ENG_20030607.0030-E6-12
EM27	AFP_ENG_20030607.0030-E7-13
EM28	AFP_ENG_20030607.0030-E8-14
EM30	AFP_ENG_20030607.0030-E30-15
EM31	AFP_ENG_20030607.0030-E23-16
EM32	AFP_ENG_20030607.0030-E28-17
EM33	AFP_ENG_20030607.0030-E29-18
EM34	AFP_ENG_20030607.0030-E9-19
EM35	AFP_ENG_20030607.0030-E10-20
EM36	AFP_ENG_20030607.0030-E21-21
EM37	AFP_ENG_20030607.0030-E29-22
EM38	AFP_ENG_20030607.0030-E11-23
EM39	AFP_ENG_20030607.0030-E28-24
EM40	AFP_ENG_20030607.0030-E12-25
EM41	AFP_ENG_20030607.0030-E13-26
EM42	AFP_ENG_20030607.0030-E23-27
EM43	AFP_ENG_20030607.0030-E21-28
EM44	AFP_ENG_20030607.0030-E14-29
EM45	AFP_ENG_20030607.0030-E15-30
EM46	AFP_ENG_20030607.0030-E14-31
EM47	AFP_ENG_20030607.0030-E16-32
EM48	AFP_ENG_20030607.0030-E29-33
EM49	AFP_ENG_20030607.0030-E21-34
EM50	AFP_ENG_20030607.0030-E23-35
EM51	AFP_ENG_20030607.0030-E17-36
EM52	AFP_ENG_20030607.0030-E18-37
EM53	AFP_ENG_20030607.0030-E23-38
EM55	AFP_ENG_20030607.0030-E18-39
EM56	AFP_ENG_20030607.0030-E18-40
EM2	AFP_ENG_20030607.0030-E20-41
EM3	AFP_ENG_20030607.0030-E21-42
EM54	AFP_ENG_20030607.0030-E25-43
EM4	AFP_ENG_20030607.0030-E22-44
EM5	AFP_ENG_20030607.0030-E23-45
EM6	AFP_ENG_20030607.0030-E24-46
EM7	AFP_ENG_20030607.0030-E26-47
EM8	AFP_ENG_20030607.0030-E27-48
EM9	AFP_ENG_20030607.0030-E23-49
EM10	AFP_ENG_20030607.0030-E28-50
EM11	AFP_ENG_20030607.0030-E29-51
EM12	AFP_ENG_20030607.0030-E31-52
EM13	AFP_ENG_20030607.0030-E32-53
R1	AFP_ENG_20030607.0030-R1
R2	AFP_ENG_20030607.0030-R2
R4	AFP_ENG_20030607.0030-R3
R7	AFP_ENG_20030607.0030-R4
R8	AFP_ENG_20030607.0030-R5
R9	AFP_ENG_20030607.0030-R6
RM1	AFP_ENG_20030607.0030-R1-1
RM2	AFP_ENG_20030607.0030-R2-1
RM4	AFP_ENG_20030607.0030-R3-1
RM7	AFP_ENG_20030607.0030-R4-1
RM8	AFP_ENG_20030607.0030-R5-1
RM9	AFP_ENG_20030607.0030-R6-1
V1	AFP_ENG_20030607.0030-EV1
VM1	AFP_ENG_20030607.0030-EV1-1
Q1	AFP_ENG_20030607.0030-T1
Q2	AFP_ENG_20030607.0030-T2
Q3	AFP_ENG_20030607.0030-T3
Q4	AFP_ENG_20030607.0030-T4
Q5	AFP_ENG_20030607.0030-T5
