CE13	APW_ENG_20030323.0519-CE1
CE14	APW_ENG_20030323.0519-CE2
CE15	APW_ENG_20030323.0519-CE3
CE16	APW_ENG_20030323.0519-CE4
CE17	APW_ENG_20030323.0519-CE5
CE18	APW_ENG_20030323.0519-CE6
CE19	APW_ENG_20030323.0519-CE7
CE20	APW_ENG_20030323.0519-CE8
CE21	APW_ENG_20030323.0519-CE9
CE22	APW_ENG_20030323.0519-CE10
CE23	APW_ENG_20030323.0519-CE11
CE24	APW_ENG_20030323.0519-CE12
CE25	APW_ENG_20030323.0519-CE13
CE26	APW_ENG_20030323.0519-CE14
CE28	APW_ENG_20030323.0519-CE15
CE29	APW_ENG_20030323.0519-CE16
CE33	APW_ENG_20030323.0519-CE17
CE34	APW_ENG_20030323.0519-CE18
CE35	APW_ENG_20030323.0519-CE19
CE36	APW_ENG_20030323.0519-CE20
CE37	APW_ENG_20030323.0519-CE21
CE38	APW_ENG_20030323.0519-CE22
CE39	APW_ENG_20030323.0519-CE23
CE40	APW_ENG_20030323.0519-CE24
CE41	APW_ENG_20030323.0519-CE25
CE43	APW_ENG_20030323.0519-CE26
CE44	APW_ENG_20030323.0519-CE27
CE1	APW_ENG_20030323.0519-CE28
CE2	APW_ENG_20030323.0519-CE29
CE3	APW_ENG_20030323.0519-CE30
CE4	APW_ENG_20030323.0519-CE31
CE5	APW_ENG_20030323.0519-CE32
CE7	APW_ENG_20030323.0519-CE33
CE8	APW_ENG_20030323.0519-CE34
CE9	APW_ENG_20030323.0519-CE35
CE10	APW_ENG_20030323.0519-CE36
CE11	APW_ENG_20030323.0519-CE37
E17	APW_ENG_20030323.0519-E1
E18	APW_ENG_20030323.0519-E2
E19	APW_ENG_20030323.0519-E3
E20	APW_ENG_20030323.0519-E4
E21	APW_ENG_20030323.0519-E5
E22	APW_ENG_20030323.0519-E6
E23	APW_ENG_20030323.0519-E7
E25	APW_ENG_20030323.0519-E8
E26	APW_ENG_20030323.0519-E9
E27	APW_ENG_20030323.0519-E10
E28	APW_ENG_20030323.0519-E11
E29	APW_ENG_20030323.0519-E12
E30	APW_ENG_20030323.0519-E13
E31	APW_ENG_20030323.0519-E14
E32	APW_ENG_20030323.0519-E15
E33	APW_ENG_20030323.0519-E16
E35	APW_ENG_20030323.0519-E17
E36	APW_ENG_20030323.0519-E18
E41	APW_ENG_20030323.0519-E19
E43	APW_ENG_20030323.0519-E20
E45	APW_ENG_20030323.0519-E21
E1	APW_ENG_20030323.0519-E22
E46	APW_ENG_20030323.0519-E23
E47	APW_ENG_20030323.0519-E24
E48	APW_ENG_20030323.0519-E25
E50	APW_ENG_20030323.0519-E26
E51	APW_ENG_20030323.0519-E27
E52	APW_ENG_20030323.0519-E28
E54	APW_ENG_20030323.0519-E29
E55	APW_ENG_20030323.0519-E30
E56	APW_ENG_20030323.0519-E31
E58	APW_ENG_20030323.0519-E32
E59	APW_ENG_20030323.0519-E33
E2	APW_ENG_20030323.0519-E34
E3	APW_ENG_20030323.0519-E35
E4	APW_ENG_20030323.0519-E36
E5	APW_ENG_20030323.0519-E37
E7	APW_ENG_20030323.0519-E38
E8	APW_ENG_20030323.0519-E39
E9	APW_ENG_20030323.0519-E40
E10	APW_ENG_20030323.0519-E41
E12	APW_ENG_20030323.0519-E42
E13	APW_ENG_20030323.0519-E43
E15	APW_ENG_20030323.0519-E44
EM1	APW_ENG_20030323.0519-E22-1
EM17	APW_ENG_20030323.0519-E36-2
EM18	APW_ENG_20030323.0519-E2-3
EM19	APW_ENG_20030323.0519-E39-4
EM20	APW_ENG_20030323.0519-E3-5
EM21	APW_ENG_20030323.0519-E1-6
EM22	APW_ENG_20030323.0519-E4-7
EM23	APW_ENG_20030323.0519-E5-8
EM24	APW_ENG_20030323.0519-E6-9
EM25	APW_ENG_20030323.0519-E7-10
EM27	APW_ENG_20030323.0519-E8-11
EM28	APW_ENG_20030323.0519-E9-12
EM29	APW_ENG_20030323.0519-E10-13
EM30	APW_ENG_20030323.0519-E37-14
EM31	APW_ENG_20030323.0519-E11-15
EM32	APW_ENG_20030323.0519-E12-16
EM33	APW_ENG_20030323.0519-E13-17
EM34	APW_ENG_20030323.0519-E12-18
EM35	APW_ENG_20030323.0519-E14-19
EM36	APW_ENG_20030323.0519-E6-20
EM37	APW_ENG_20030323.0519-E15-21
