CE11	APW_ENG_20030407.0030-CE1
CE12	APW_ENG_20030407.0030-CE2
CE13	APW_ENG_20030407.0030-CE3
CE14	APW_ENG_20030407.0030-CE4
CE16	APW_ENG_20030407.0030-CE5
CE17	APW_ENG_20030407.0030-CE6
CE18	APW_ENG_20030407.0030-CE7
CE19	APW_ENG_20030407.0030-CE8
CE21	APW_ENG_20030407.0030-CE9
CE35	APW_ENG_20030407.0030-CE10
CE23	APW_ENG_20030407.0030-CE11
CE24	APW_ENG_20030407.0030-CE12
CE25	APW_ENG_20030407.0030-CE13
CE26	APW_ENG_20030407.0030-CE14
CE28	APW_ENG_20030407.0030-CE15
CE29	APW_ENG_20030407.0030-CE16
CE30	APW_ENG_20030407.0030-CE17
CE31	APW_ENG_20030407.0030-CE18
CE33	APW_ENG_20030407.0030-CE19
CE34	APW_ENG_20030407.0030-CE20
CE36	APW_ENG_20030407.0030-CE21
CE37	APW_ENG_20030407.0030-CE22
CE1	APW_ENG_20030407.0030-CE23
CE38	APW_ENG_20030407.0030-CE24
CE39	APW_ENG_20030407.0030-CE25
CE41	APW_ENG_20030407.0030-CE26
CE42	APW_ENG_20030407.0030-CE27
CE43	APW_ENG_20030407.0030-CE28
CE45	APW_ENG_20030407.0030-CE29
CE46	APW_ENG_20030407.0030-CE30
CE47	APW_ENG_20030407.0030-CE31
CE48	APW_ENG_20030407.0030-CE32
CE49	APW_ENG_20030407.0030-CE33
CE50	APW_ENG_20030407.0030-CE34
CE51	APW_ENG_20030407.0030-CE35
CE52	APW_ENG_20030407.0030-CE36
CE53	APW_ENG_20030407.0030-CE37
CE54	APW_ENG_20030407.0030-CE38
CE55	APW_ENG_20030407.0030-CE39
CE56	APW_ENG_20030407.0030-CE40
CE57	APW_ENG_20030407.0030-CE41
CE58	APW_ENG_20030407.0030-CE42
CE59	APW_ENG_20030407.0030-CE43
CE60	APW_ENG_20030407.0030-CE44
CE61	APW_ENG_20030407.0030-CE45
CE62	APW_ENG_20030407.0030-CE46
CE64	APW_ENG_20030407.0030-CE47
