CE10	AFP_ENG_20030508.0118-CE1
CE11	AFP_ENG_20030508.0118-CE2
CE12	AFP_ENG_20030508.0118-CE3
CE13	AFP_ENG_20030508.0118-CE4
CE14	AFP_ENG_20030508.0118-CE5
CE15	AFP_ENG_20030508.0118-CE6
CE16	AFP_ENG_20030508.0118-CE7
CE1	AFP_ENG_20030508.0118-CE8
CE2	AFP_ENG_20030508.0118-CE9
CE3	AFP_ENG_20030508.0118-CE10
CE4	AFP_ENG_20030508.0118-CE11
CE5	AFP_ENG_20030508.0118-CE12
CE6	AFP_ENG_20030508.0118-CE13
CE7	AFP_ENG_20030508.0118-CE14
CE8	AFP_ENG_20030508.0118-CE15
CE9	AFP_ENG_20030508.0118-CE16
E17	AFP_ENG_20030508.0118-E1
E18	AFP_ENG_20030508.0118-E2
E19	AFP_ENG_20030508.0118-E3
E21	AFP_ENG_20030508.0118-E4
E22	AFP_ENG_20030508.0118-E5
E23	AFP_ENG_20030508.0118-E6
E24	AFP_ENG_20030508.0118-E7
E25	AFP_ENG_20030508.0118-E8
E26	AFP_ENG_20030508.0118-E9
E27	AFP_ENG_20030508.0118-E10
E28	AFP_ENG_20030508.0118-E11
E1	AFP_ENG_20030508.0118-E12
E2	AFP_ENG_20030508.0118-E13
E3	AFP_ENG_20030508.0118-E14
E4	AFP_ENG_20030508.0118-E15
E6	AFP_ENG_20030508.0118-E16
E7	AFP_ENG_20030508.0118-E17
E8	AFP_ENG_20030508.0118-E18
E9	AFP_ENG_20030508.0118-E19
E10	AFP_ENG_20030508.0118-E20
E11	AFP_ENG_20030508.0118-E21
E13	AFP_ENG_20030508.0118-E22
E14	AFP_ENG_20030508.0118-E23
E15	AFP_ENG_20030508.0118-E24
E16	AFP_ENG_20030508.0118-E25
EM1	AFP_ENG_20030508.0118-E12-1
EM19	AFP_ENG_20030508.0118-E14-2
EM21	AFP_ENG_20030508.0118-E1-3
EM22	AFP_ENG_20030508.0118-E17-4
EM23	AFP_ENG_20030508.0118-E14-5
EM24	AFP_ENG_20030508.0118-E1-6
EM25	AFP_ENG_20030508.0118-E19-7
EM26	AFP_ENG_20030508.0118-E2-8
EM27	AFP_ENG_20030508.0118-E3-9
EM28	AFP_ENG_20030508.0118-E21-10
EM30	AFP_ENG_20030508.0118-E4-11
EM31	AFP_ENG_20030508.0118-E24-12
EM32	AFP_ENG_20030508.0118-E5-13
EM33	AFP_ENG_20030508.0118-E6-14
EM34	AFP_ENG_20030508.0118-E7-15
EM35	AFP_ENG_20030508.0118-E8-16
EM36	AFP_ENG_20030508.0118-E17-17
EM37	AFP_ENG_20030508.0118-E7-18
EM38	AFP_ENG_20030508.0118-E14-19
EM39	AFP_ENG_20030508.0118-E9-20
EM40	AFP_ENG_20030508.0118-E7-21
EM41	AFP_ENG_20030508.0118-E10-22
EM42	AFP_ENG_20030508.0118-E17-23
EM43	AFP_ENG_20030508.0118-E11-24
EM44	AFP_ENG_20030508.0118-E9-25
EM45	AFP_ENG_20030508.0118-E14-26
EM46	AFP_ENG_20030508.0118-E14-27
EM48	AFP_ENG_20030508.0118-E14-28
EM49	AFP_ENG_20030508.0118-E14-29
EM3	AFP_ENG_20030508.0118-E13-30
EM4	AFP_ENG_20030508.0118-E14-31
EM5	AFP_ENG_20030508.0118-E15-32
EM6	AFP_ENG_20030508.0118-E16-33
EM7	AFP_ENG_20030508.0118-E14-34
EM8	AFP_ENG_20030508.0118-E17-35
EM9	AFP_ENG_20030508.0118-E18-36
EM10	AFP_ENG_20030508.0118-E20-37
EM11	AFP_ENG_20030508.0118-E21-38
EM12	AFP_ENG_20030508.0118-E17-39
EM14	AFP_ENG_20030508.0118-E22-40
EM16	AFP_ENG_20030508.0118-E23-41
EM17	AFP_ENG_20030508.0118-E14-42
EM18	AFP_ENG_20030508.0118-E25-43
R10	AFP_ENG_20030508.0118-R1
R9	AFP_ENG_20030508.0118-R2
R9	AFP_ENG_20030508.0118-R3
R1	AFP_ENG_20030508.0118-R4
R2	AFP_ENG_20030508.0118-R5
R4	AFP_ENG_20030508.0118-R6
R6	AFP_ENG_20030508.0118-R7
R7	AFP_ENG_20030508.0118-R8
R8	AFP_ENG_20030508.0118-R9
R9	AFP_ENG_20030508.0118-R10
R10	AFP_ENG_20030508.0118-R11
R11	AFP_ENG_20030508.0118-R12
RM1	AFP_ENG_20030508.0118-R4-1
RM2	AFP_ENG_20030508.0118-R5-1
RM4	AFP_ENG_20030508.0118-R6-1
RM6	AFP_ENG_20030508.0118-R7-1
RM7	AFP_ENG_20030508.0118-R8-1
RM9	AFP_ENG_20030508.0118-R9-1
RM10	AFP_ENG_20030508.0118-R10-1
RM11	AFP_ENG_20030508.0118-R11-1
RM12	AFP_ENG_20030508.0118-R12-1
RM13	AFP_ENG_20030508.0118-R1-1
RM14	AFP_ENG_20030508.0118-R2-1
RM15	AFP_ENG_20030508.0118-R3-1
V1	AFP_ENG_20030508.0118-EV1
V3	AFP_ENG_20030508.0118-EV2
VM1	AFP_ENG_20030508.0118-EV1-1
VM3	AFP_ENG_20030508.0118-EV1-2
VM4	AFP_ENG_20030508.0118-EV1-3
VM5	AFP_ENG_20030508.0118-EV2-1
VM6	AFP_ENG_20030508.0118-EV1-4
VM7	AFP_ENG_20030508.0118-EV1-5
Q1	AFP_ENG_20030508.0118-T1
Q2	AFP_ENG_20030508.0118-T2
Q3	AFP_ENG_20030508.0118-V1
Q4	AFP_ENG_20030508.0118-V2
Q5	AFP_ENG_20030508.0118-T3
Q6	AFP_ENG_20030508.0118-V3
Q7	AFP_ENG_20030508.0118-V4
Q8	AFP_ENG_20030508.0118-T4
QM3	AFP_ENG_20030508.0118-V1-1
QM4	AFP_ENG_20030508.0118-V2-1
