CE15	AFP_ENG_20030304.0250-CE1
CE16	AFP_ENG_20030304.0250-CE2
CE17	AFP_ENG_20030304.0250-CE3
CE38	AFP_ENG_20030304.0250-CE4
CE19	AFP_ENG_20030304.0250-CE5
CE20	AFP_ENG_20030304.0250-CE6
CE21	AFP_ENG_20030304.0250-CE7
CE22	AFP_ENG_20030304.0250-CE8
CE23	AFP_ENG_20030304.0250-CE9
CE24	AFP_ENG_20030304.0250-CE10
CE25	AFP_ENG_20030304.0250-CE11
CE27	AFP_ENG_20030304.0250-CE12
CE28	AFP_ENG_20030304.0250-CE13
CE29	AFP_ENG_20030304.0250-CE14
CE30	AFP_ENG_20030304.0250-CE15
CE31	AFP_ENG_20030304.0250-CE16
CE32	AFP_ENG_20030304.0250-CE17
CE33	AFP_ENG_20030304.0250-CE18
CE34	AFP_ENG_20030304.0250-CE19
CE35	AFP_ENG_20030304.0250-CE20
CE1	AFP_ENG_20030304.0250-CE21
CE2	AFP_ENG_20030304.0250-CE22
CE3	AFP_ENG_20030304.0250-CE23
CE4	AFP_ENG_20030304.0250-CE24
CE5	AFP_ENG_20030304.0250-CE25
CE7	AFP_ENG_20030304.0250-CE26
CE8	AFP_ENG_20030304.0250-CE27
CE9	AFP_ENG_20030304.0250-CE28
CE10	AFP_ENG_20030304.0250-CE29
CE37	AFP_ENG_20030304.0250-CE30
CE13	AFP_ENG_20030304.0250-CE31
E18	AFP_ENG_20030304.0250-E1
E19	AFP_ENG_20030304.0250-E2
E20	AFP_ENG_20030304.0250-E3
E21	AFP_ENG_20030304.0250-E4
E22	AFP_ENG_20030304.0250-E5
E24	AFP_ENG_20030304.0250-E6
E25	AFP_ENG_20030304.0250-E7
E26	AFP_ENG_20030304.0250-E8
E27	AFP_ENG_20030304.0250-E9
E28	AFP_ENG_20030304.0250-E10
E29	AFP_ENG_20030304.0250-E11
E30	AFP_ENG_20030304.0250-E12
E31	AFP_ENG_20030304.0250-E13
E32	AFP_ENG_20030304.0250-E14
E34	AFP_ENG_20030304.0250-E15
E35	AFP_ENG_20030304.0250-E16
E36	AFP_ENG_20030304.0250-E17
E37	AFP_ENG_20030304.0250-E18
E38	AFP_ENG_20030304.0250-E19
E39	AFP_ENG_20030304.0250-E20
E40	AFP_ENG_20030304.0250-E21
E41	AFP_ENG_20030304.0250-E22
E1	AFP_ENG_20030304.0250-E23
E43	AFP_ENG_20030304.0250-E24
E2	AFP_ENG_20030304.0250-E25
E3	AFP_ENG_20030304.0250-E26
E4	AFP_ENG_20030304.0250-E27
E5	AFP_ENG_20030304.0250-E28
E7	AFP_ENG_20030304.0250-E29
E8	AFP_ENG_20030304.0250-E30
E10	AFP_ENG_20030304.0250-E31
E11	AFP_ENG_20030304.0250-E32
E12	AFP_ENG_20030304.0250-E33
E13	AFP_ENG_20030304.0250-E34
E46	AFP_ENG_20030304.0250-E35
E16	AFP_ENG_20030304.0250-E36
E47	AFP_ENG_20030304.0250-E37
EM1	AFP_ENG_20030304.0250-E23-1
EM15	AFP_ENG_20030304.0250-E1-2
EM16	AFP_ENG_20030304.0250-E1-3
EM17	AFP_ENG_20030304.0250-E2-4
EM18	AFP_ENG_20030304.0250-E3-5
EM19	AFP_ENG_20030304.0250-E4-6
EM20	AFP_ENG_20030304.0250-E5-7
EM22	AFP_ENG_20030304.0250-E6-8
EM23	AFP_ENG_20030304.0250-E7-9
EM24	AFP_ENG_20030304.0250-E8-10
EM25	AFP_ENG_20030304.0250-E29-11
EM26	AFP_ENG_20030304.0250-E9-12
EM27	AFP_ENG_20030304.0250-E23-13
EM28	AFP_ENG_20030304.0250-E10-14
EM29	AFP_ENG_20030304.0250-E7-15
EM30	AFP_ENG_20030304.0250-E8-16
EM31	AFP_ENG_20030304.0250-E11-17
EM32	AFP_ENG_20030304.0250-E12-18
EM33	AFP_ENG_20030304.0250-E13-19
EM34	AFP_ENG_20030304.0250-E14-20
EM36	AFP_ENG_20030304.0250-E15-21
EM37	AFP_ENG_20030304.0250-E16-22
