CE7	XIN_ENG_20030616.0274-CE1
CE9	XIN_ENG_20030616.0274-CE2
CE10	XIN_ENG_20030616.0274-CE3
CE1	XIN_ENG_20030616.0274-CE4
CE2	XIN_ENG_20030616.0274-CE5
CE3	XIN_ENG_20030616.0274-CE6
CE4	XIN_ENG_20030616.0274-CE7
CE5	XIN_ENG_20030616.0274-CE8
CE6	XIN_ENG_20030616.0274-CE9
E10	XIN_ENG_20030616.0274-E1
E15	XIN_ENG_20030616.0274-E2
E16	XIN_ENG_20030616.0274-E3
E17	XIN_ENG_20030616.0274-E4
E18	XIN_ENG_20030616.0274-E5
E19	XIN_ENG_20030616.0274-E6
E20	XIN_ENG_20030616.0274-E7
E21	XIN_ENG_20030616.0274-E8
E23	XIN_ENG_20030616.0274-E9
E24	XIN_ENG_20030616.0274-E10
E1	XIN_ENG_20030616.0274-E11
E2	XIN_ENG_20030616.0274-E12
E3	XIN_ENG_20030616.0274-E13
E4	XIN_ENG_20030616.0274-E14
E6	XIN_ENG_20030616.0274-E15
E7	XIN_ENG_20030616.0274-E16
E9	XIN_ENG_20030616.0274-E17
EM1	XIN_ENG_20030616.0274-E11-1
EM30	XIN_ENG_20030616.0274-E2-2
EM31	XIN_ENG_20030616.0274-E1-3
EM32	XIN_ENG_20030616.0274-E3-4
EM33	XIN_ENG_20030616.0274-E4-5
EM34	XIN_ENG_20030616.0274-E5-6
EM35	XIN_ENG_20030616.0274-E3-7
EM36	XIN_ENG_20030616.0274-E1-8
EM37	XIN_ENG_20030616.0274-E6-9
EM38	XIN_ENG_20030616.0274-E7-10
EM39	XIN_ENG_20030616.0274-E8-11
EM40	XIN_ENG_20030616.0274-E6-12
EM41	XIN_ENG_20030616.0274-E13-13
EM42	XIN_ENG_20030616.0274-E9-14
EM43	XIN_ENG_20030616.0274-E15-15
EM44	XIN_ENG_20030616.0274-E15-16
EM45	XIN_ENG_20030616.0274-E13-17
EM46	XIN_ENG_20030616.0274-E14-18
EM47	XIN_ENG_20030616.0274-E10-19
EM2	XIN_ENG_20030616.0274-E12-20
EM4	XIN_ENG_20030616.0274-E14-21
EM7	XIN_ENG_20030616.0274-E11-22
EM8	XIN_ENG_20030616.0274-E13-23
EM9	XIN_ENG_20030616.0274-E15-24
EM10	XIN_ENG_20030616.0274-E16-25
EM12	XIN_ENG_20030616.0274-E13-26
EM13	XIN_ENG_20030616.0274-E13-27
EM14	XIN_ENG_20030616.0274-E17-28
EM15	XIN_ENG_20030616.0274-E15-29
EM16	XIN_ENG_20030616.0274-E15-30
EM17	XIN_ENG_20030616.0274-E14-31
EM18	XIN_ENG_20030616.0274-E15-32
EM19	XIN_ENG_20030616.0274-E15-33
EM20	XIN_ENG_20030616.0274-E16-34
EM21	XIN_ENG_20030616.0274-E15-35
EM22	XIN_ENG_20030616.0274-E15-36
EM23	XIN_ENG_20030616.0274-E1-37
R1	XIN_ENG_20030616.0274-R1
R2	XIN_ENG_20030616.0274-R2
R5	XIN_ENG_20030616.0274-R3
R6	XIN_ENG_20030616.0274-R4
R1	XIN_ENG_20030616.0274-R5
R1	XIN_ENG_20030616.0274-R6
RM1	XIN_ENG_20030616.0274-R1-1
RM2	XIN_ENG_20030616.0274-R2-1
RM3	XIN_ENG_20030616.0274-R5-1
RM6	XIN_ENG_20030616.0274-R3-1
RM7	XIN_ENG_20030616.0274-R4-1
RM8	XIN_ENG_20030616.0274-R6-1
V1	XIN_ENG_20030616.0274-EV1
VM1	XIN_ENG_20030616.0274-EV1-1
Q1	XIN_ENG_20030616.0274-T1
Q2	XIN_ENG_20030616.0274-T2
Q3	XIN_ENG_20030616.0274-T3
Q4	XIN_ENG_20030616.0274-T4
Q5	XIN_ENG_20030616.0274-T5
