CE9	AFP_ENG_20030514.0706-CE1
CE17	AFP_ENG_20030514.0706-CE2
CE11	AFP_ENG_20030514.0706-CE3
CE12	AFP_ENG_20030514.0706-CE4
CE13	AFP_ENG_20030514.0706-CE5
CE14	AFP_ENG_20030514.0706-CE6
CE15	AFP_ENG_20030514.0706-CE7
CE18	AFP_ENG_20030514.0706-CE8
CE19	AFP_ENG_20030514.0706-CE9
CE20	AFP_ENG_20030514.0706-CE10
CE21	AFP_ENG_20030514.0706-CE11
CE22	AFP_ENG_20030514.0706-CE12
CE1	AFP_ENG_20030514.0706-CE13
CE2	AFP_ENG_20030514.0706-CE14
CE3	AFP_ENG_20030514.0706-CE15
CE4	AFP_ENG_20030514.0706-CE16
CE6	AFP_ENG_20030514.0706-CE17
CE7	AFP_ENG_20030514.0706-CE18
CE8	AFP_ENG_20030514.0706-CE19
CE16	AFP_ENG_20030514.0706-CE20
E28	AFP_ENG_20030514.0706-E1
E1	AFP_ENG_20030514.0706-E2
E17	AFP_ENG_20030514.0706-E3
E18	AFP_ENG_20030514.0706-E4
E20	AFP_ENG_20030514.0706-E5
E21	AFP_ENG_20030514.0706-E6
E22	AFP_ENG_20030514.0706-E7
E23	AFP_ENG_20030514.0706-E8
E24	AFP_ENG_20030514.0706-E9
E25	AFP_ENG_20030514.0706-E10
E29	AFP_ENG_20030514.0706-E11
E30	AFP_ENG_20030514.0706-E12
E31	AFP_ENG_20030514.0706-E13
E32	AFP_ENG_20030514.0706-E14
E34	AFP_ENG_20030514.0706-E15
E35	AFP_ENG_20030514.0706-E16
E36	AFP_ENG_20030514.0706-E17
E1	AFP_ENG_20030514.0706-E18
E38	AFP_ENG_20030514.0706-E19
E39	AFP_ENG_20030514.0706-E20
E40	AFP_ENG_20030514.0706-E21
E2	AFP_ENG_20030514.0706-E22
E3	AFP_ENG_20030514.0706-E23
E5	AFP_ENG_20030514.0706-E24
E7	AFP_ENG_20030514.0706-E25
E9	AFP_ENG_20030514.0706-E26
E10	AFP_ENG_20030514.0706-E27
E11	AFP_ENG_20030514.0706-E28
E26	AFP_ENG_20030514.0706-E29
E13	AFP_ENG_20030514.0706-E30
E14	AFP_ENG_20030514.0706-E31
EM1	AFP_ENG_20030514.0706-E18-1
EM41	AFP_ENG_20030514.0706-E1-2
EM18	AFP_ENG_20030514.0706-E25-3
EM20	AFP_ENG_20030514.0706-E3-4
EM21	AFP_ENG_20030514.0706-E4-5
EM22	AFP_ENG_20030514.0706-E4-6
EM23	AFP_ENG_20030514.0706-E5-7
EM24	AFP_ENG_20030514.0706-E6-8
EM25	AFP_ENG_20030514.0706-E7-9
EM26	AFP_ENG_20030514.0706-E8-10
EM27	AFP_ENG_20030514.0706-E7-11
EM28	AFP_ENG_20030514.0706-E9-12
EM29	AFP_ENG_20030514.0706-E9-13
EM30	AFP_ENG_20030514.0706-E23-14
EM31	AFP_ENG_20030514.0706-E25-15
EM32	AFP_ENG_20030514.0706-E25-16
EM33	AFP_ENG_20030514.0706-E23-17
EM34	AFP_ENG_20030514.0706-E27-18
EM35	AFP_ENG_20030514.0706-E10-19
EM36	AFP_ENG_20030514.0706-E4-20
EM37	AFP_ENG_20030514.0706-E23-21
EM38	AFP_ENG_20030514.0706-E4-22
EM42	AFP_ENG_20030514.0706-E23-23
EM43	AFP_ENG_20030514.0706-E23-24
EM45	AFP_ENG_20030514.0706-E25-25
EM47	AFP_ENG_20030514.0706-E11-26
EM48	AFP_ENG_20030514.0706-E12-27
EM49	AFP_ENG_20030514.0706-E23-28
EM50	AFP_ENG_20030514.0706-E13-29
EM52	AFP_ENG_20030514.0706-E14-30
EM53	AFP_ENG_20030514.0706-E15-31
EM54	AFP_ENG_20030514.0706-E16-32
EM58	AFP_ENG_20030514.0706-E2-33
EM59	AFP_ENG_20030514.0706-E2-34
EM57	AFP_ENG_20030514.0706-E17-35
EM56	AFP_ENG_20030514.0706-E19-36
EM13	AFP_ENG_20030514.0706-E20-37
EM6	AFP_ENG_20030514.0706-E21-38
EM2	AFP_ENG_20030514.0706-E22-39
EM4	AFP_ENG_20030514.0706-E23-40
EM5	AFP_ENG_20030514.0706-E24-41
EM39	AFP_ENG_20030514.0706-E23-42
EM40	AFP_ENG_20030514.0706-E29-43
EM7	AFP_ENG_20030514.0706-E25-44
EM8	AFP_ENG_20030514.0706-E26-45
EM9	AFP_ENG_20030514.0706-E23-46
EM10	AFP_ENG_20030514.0706-E27-47
EM11	AFP_ENG_20030514.0706-E28-48
EM12	AFP_ENG_20030514.0706-E27-49
EM14	AFP_ENG_20030514.0706-E30-50
EM15	AFP_ENG_20030514.0706-E18-51
EM16	AFP_ENG_20030514.0706-E23-52
EM17	AFP_ENG_20030514.0706-E31-53
R1	AFP_ENG_20030514.0706-R1
R2	AFP_ENG_20030514.0706-R2
R3	AFP_ENG_20030514.0706-R3
R4	AFP_ENG_20030514.0706-R4
R5	AFP_ENG_20030514.0706-R5
R9	AFP_ENG_20030514.0706-R6
R10	AFP_ENG_20030514.0706-R7
R11	AFP_ENG_20030514.0706-R8
R12	AFP_ENG_20030514.0706-R9
R13	AFP_ENG_20030514.0706-R10
R14	AFP_ENG_20030514.0706-R11
R15	AFP_ENG_20030514.0706-R12
R16	AFP_ENG_20030514.0706-R13
R2	AFP_ENG_20030514.0706-R14
RM1	AFP_ENG_20030514.0706-R1-1
RM2	AFP_ENG_20030514.0706-R2-1
RM3	AFP_ENG_20030514.0706-R3-1
RM4	AFP_ENG_20030514.0706-R4-1
RM5	AFP_ENG_20030514.0706-R5-1
RM8	AFP_ENG_20030514.0706-R14-1
RM9	AFP_ENG_20030514.0706-R6-1
RM11	AFP_ENG_20030514.0706-R7-1
RM12	AFP_ENG_20030514.0706-R8-1
RM13	AFP_ENG_20030514.0706-R9-1
RM14	AFP_ENG_20030514.0706-R10-1
RM15	AFP_ENG_20030514.0706-R11-1
RM16	AFP_ENG_20030514.0706-R12-1
RM17	AFP_ENG_20030514.0706-R13-1
V1	AFP_ENG_20030514.0706-EV1
V2	AFP_ENG_20030514.0706-EV2
V3	AFP_ENG_20030514.0706-EV3
VM1	AFP_ENG_20030514.0706-EV1-1
VM2	AFP_ENG_20030514.0706-EV1-2
VM3	AFP_ENG_20030514.0706-EV1-3
VM4	AFP_ENG_20030514.0706-EV1-4
VM5	AFP_ENG_20030514.0706-EV2-1
VM6	AFP_ENG_20030514.0706-EV3-1
Q1	AFP_ENG_20030514.0706-T1
Q2	AFP_ENG_20030514.0706-T2
Q3	AFP_ENG_20030514.0706-T3
Q4	AFP_ENG_20030514.0706-T4
Q5	AFP_ENG_20030514.0706-T5
Q6	AFP_ENG_20030514.0706-T6
