CE13	AFP_ENG_20030330.0211-CE1
CE14	AFP_ENG_20030330.0211-CE2
CE15	AFP_ENG_20030330.0211-CE3
CE16	AFP_ENG_20030330.0211-CE4
CE17	AFP_ENG_20030330.0211-CE5
CE18	AFP_ENG_20030330.0211-CE6
CE19	AFP_ENG_20030330.0211-CE7
CE20	AFP_ENG_20030330.0211-CE8
CE21	AFP_ENG_20030330.0211-CE9
CE22	AFP_ENG_20030330.0211-CE10
CE23	AFP_ENG_20030330.0211-CE11
CE24	AFP_ENG_20030330.0211-CE12
CE25	AFP_ENG_20030330.0211-CE13
CE26	AFP_ENG_20030330.0211-CE14
CE27	AFP_ENG_20030330.0211-CE15
CE28	AFP_ENG_20030330.0211-CE16
CE1	AFP_ENG_20030330.0211-CE17
CE2	AFP_ENG_20030330.0211-CE18
CE3	AFP_ENG_20030330.0211-CE19
CE4	AFP_ENG_20030330.0211-CE20
CE5	AFP_ENG_20030330.0211-CE21
CE6	AFP_ENG_20030330.0211-CE22
CE7	AFP_ENG_20030330.0211-CE23
CE8	AFP_ENG_20030330.0211-CE24
CE9	AFP_ENG_20030330.0211-CE25
CE10	AFP_ENG_20030330.0211-CE26
CE11	AFP_ENG_20030330.0211-CE27
CE12	AFP_ENG_20030330.0211-CE28
E19	AFP_ENG_20030330.0211-E1
E20	AFP_ENG_20030330.0211-E2
E21	AFP_ENG_20030330.0211-E3
E22	AFP_ENG_20030330.0211-E4
E23	AFP_ENG_20030330.0211-E5
E24	AFP_ENG_20030330.0211-E6
E25	AFP_ENG_20030330.0211-E7
E26	AFP_ENG_20030330.0211-E8
E27	AFP_ENG_20030330.0211-E9
E28	AFP_ENG_20030330.0211-E10
E29	AFP_ENG_20030330.0211-E11
E30	AFP_ENG_20030330.0211-E12
E32	AFP_ENG_20030330.0211-E13
E33	AFP_ENG_20030330.0211-E14
E34	AFP_ENG_20030330.0211-E15
E35	AFP_ENG_20030330.0211-E16
E36	AFP_ENG_20030330.0211-E17
E37	AFP_ENG_20030330.0211-E18
E38	AFP_ENG_20030330.0211-E19
E39	AFP_ENG_20030330.0211-E20
E1	AFP_ENG_20030330.0211-E21
E3	AFP_ENG_20030330.0211-E22
E5	AFP_ENG_20030330.0211-E23
E6	AFP_ENG_20030330.0211-E24
E7	AFP_ENG_20030330.0211-E25
E8	AFP_ENG_20030330.0211-E26
E9	AFP_ENG_20030330.0211-E27
E10	AFP_ENG_20030330.0211-E28
E12	AFP_ENG_20030330.0211-E29
E13	AFP_ENG_20030330.0211-E30
E14	AFP_ENG_20030330.0211-E31
E15	AFP_ENG_20030330.0211-E32
E16	AFP_ENG_20030330.0211-E33
E17	AFP_ENG_20030330.0211-E34
E18	AFP_ENG_20030330.0211-E35
EM1	AFP_ENG_20030330.0211-E21-1
EM15	AFP_ENG_20030330.0211-E1-2
EM16	AFP_ENG_20030330.0211-E2-3
EM17	AFP_ENG_20030330.0211-E34-4
EM18	AFP_ENG_20030330.0211-E3-5
EM19	AFP_ENG_20030330.0211-E4-6
EM20	AFP_ENG_20030330.0211-E5-7
EM21	AFP_ENG_20030330.0211-E6-8
