CE8	DIGRESSING_20050122.0117-CE1
CE9	DIGRESSING_20050122.0117-CE2
CE10	DIGRESSING_20050122.0117-CE3
CE11	DIGRESSING_20050122.0117-CE4
CE13	DIGRESSING_20050122.0117-CE5
CE12	DIGRESSING_20050122.0117-CE6
CE14	DIGRESSING_20050122.0117-CE7
CE15	DIGRESSING_20050122.0117-CE8
CE16	DIGRESSING_20050122.0117-CE9
CE17	DIGRESSING_20050122.0117-CE10
CE18	DIGRESSING_20050122.0117-CE11
CE19	DIGRESSING_20050122.0117-CE12
CE2	DIGRESSING_20050122.0117-CE13
CE20	DIGRESSING_20050122.0117-CE14
CE21	DIGRESSING_20050122.0117-CE15
CE22	DIGRESSING_20050122.0117-CE16
CE23	DIGRESSING_20050122.0117-CE17
CE1	DIGRESSING_20050122.0117-CE18
CE24	DIGRESSING_20050122.0117-CE19
CE25	DIGRESSING_20050122.0117-CE20
CE26	DIGRESSING_20050122.0117-CE21
CE27	DIGRESSING_20050122.0117-CE22
CE28	DIGRESSING_20050122.0117-CE23
CE29	DIGRESSING_20050122.0117-CE24
CE30	DIGRESSING_20050122.0117-CE25
CE31	DIGRESSING_20050122.0117-CE26
CE32	DIGRESSING_20050122.0117-CE27
CE3	DIGRESSING_20050122.0117-CE28
CE4	DIGRESSING_20050122.0117-CE29
CE5	DIGRESSING_20050122.0117-CE30
CE6	DIGRESSING_20050122.0117-CE31
CE7	DIGRESSING_20050122.0117-CE32
E13	DIGRESSING_20050122.0117-E1
E54	DIGRESSING_20050122.0117-E2
E14	DIGRESSING_20050122.0117-E3
E15	DIGRESSING_20050122.0117-E4
E16	DIGRESSING_20050122.0117-E5
E17	DIGRESSING_20050122.0117-E6
E18	DIGRESSING_20050122.0117-E7
E19	DIGRESSING_20050122.0117-E8
E20	DIGRESSING_20050122.0117-E9
E21	DIGRESSING_20050122.0117-E10
E22	DIGRESSING_20050122.0117-E11
E23	DIGRESSING_20050122.0117-E12
E24	DIGRESSING_20050122.0117-E13
E25	DIGRESSING_20050122.0117-E14
E26	DIGRESSING_20050122.0117-E15
E27	DIGRESSING_20050122.0117-E16
E28	DIGRESSING_20050122.0117-E17
E29	DIGRESSING_20050122.0117-E18
E30	DIGRESSING_20050122.0117-E19
E31	DIGRESSING_20050122.0117-E20
E1	DIGRESSING_20050122.0117-E21
E32	DIGRESSING_20050122.0117-E22
E33	DIGRESSING_20050122.0117-E23
E34	DIGRESSING_20050122.0117-E24
E55	DIGRESSING_20050122.0117-E25
E36	DIGRESSING_20050122.0117-E26
E37	DIGRESSING_20050122.0117-E27
E38	DIGRESSING_20050122.0117-E28
E41	DIGRESSING_20050122.0117-E29
E42	DIGRESSING_20050122.0117-E30
E43	DIGRESSING_20050122.0117-E31
E57	DIGRESSING_20050122.0117-E32
E58	DIGRESSING_20050122.0117-E33
E46	DIGRESSING_20050122.0117-E34
E59	DIGRESSING_20050122.0117-E35
E47	DIGRESSING_20050122.0117-E36
E48	DIGRESSING_20050122.0117-E37
E49	DIGRESSING_20050122.0117-E38
E50	DIGRESSING_20050122.0117-E39
E51	DIGRESSING_20050122.0117-E40
E60	DIGRESSING_20050122.0117-E41
E52	DIGRESSING_20050122.0117-E42
E53	DIGRESSING_20050122.0117-E43
E61	DIGRESSING_20050122.0117-E44
E4	DIGRESSING_20050122.0117-E45
E5	DIGRESSING_20050122.0117-E46
E6	DIGRESSING_20050122.0117-E47
E7	DIGRESSING_20050122.0117-E48
E8	DIGRESSING_20050122.0117-E49
E9	DIGRESSING_20050122.0117-E50
E10	DIGRESSING_20050122.0117-E51
E11	DIGRESSING_20050122.0117-E52
E12	DIGRESSING_20050122.0117-E53
EM1	DIGRESSING_20050122.0117-E21-1
EM23	DIGRESSING_20050122.0117-E1-2
EM24	DIGRESSING_20050122.0117-E49-3
EM25	DIGRESSING_20050122.0117-E47-4
EM26	DIGRESSING_20050122.0117-E47-5
EM27	DIGRESSING_20050122.0117-E47-6
EM28	DIGRESSING_20050122.0117-E47-7
EM29	DIGRESSING_20050122.0117-E25-8
EM30	DIGRESSING_20050122.0117-E47-9
EM31	DIGRESSING_20050122.0117-E47-10
EM32	DIGRESSING_20050122.0117-E47-11
EM33	DIGRESSING_20050122.0117-E47-12
EM34	DIGRESSING_20050122.0117-E3-13
EM35	DIGRESSING_20050122.0117-E47-14
EM36	DIGRESSING_20050122.0117-E4-15
EM37	DIGRESSING_20050122.0117-E49-16
EM38	DIGRESSING_20050122.0117-E5-17
EM4	DIGRESSING_20050122.0117-E25-18
EM41	DIGRESSING_20050122.0117-E6-19
EM42	DIGRESSING_20050122.0117-E46-20
EM39	DIGRESSING_20050122.0117-E5-21
EM40	DIGRESSING_20050122.0117-E7-22
EM43	DIGRESSING_20050122.0117-E8-23
EM44	DIGRESSING_20050122.0117-E8-24
EM45	DIGRESSING_20050122.0117-E53-25
EM46	DIGRESSING_20050122.0117-E9-26
EM47	DIGRESSING_20050122.0117-E25-27
EM48	DIGRESSING_20050122.0117-E53-28
EM49	DIGRESSING_20050122.0117-E49-29
EM50	DIGRESSING_20050122.0117-E10-30
EM51	DIGRESSING_20050122.0117-E49-31
EM52	DIGRESSING_20050122.0117-E11-32
EM54	DIGRESSING_20050122.0117-E12-33
EM53	DIGRESSING_20050122.0117-E13-34
EM56	DIGRESSING_20050122.0117-E49-35
EM57	DIGRESSING_20050122.0117-E14-36
EM58	DIGRESSING_20050122.0117-E14-37
EM59	DIGRESSING_20050122.0117-E15-38
EM60	DIGRESSING_20050122.0117-E49-39
EM61	DIGRESSING_20050122.0117-E16-40
EM64	DIGRESSING_20050122.0117-E17-41
EM62	DIGRESSING_20050122.0117-E16-42
EM63	DIGRESSING_20050122.0117-E19-43
EM66	DIGRESSING_20050122.0117-E20-44
EM67	DIGRESSING_20050122.0117-E18-45
EM68	DIGRESSING_20050122.0117-E22-46
EM69	DIGRESSING_20050122.0117-E22-47
EM70	DIGRESSING_20050122.0117-E23-48
EM71	DIGRESSING_20050122.0117-E23-49
EM72	DIGRESSING_20050122.0117-E24-50
EM73	DIGRESSING_20050122.0117-E26-51
EM74	DIGRESSING_20050122.0117-E27-52
EM75	DIGRESSING_20050122.0117-E28-53
EM76	DIGRESSING_20050122.0117-E24-54
EM92	DIGRESSING_20050122.0117-E24-55
EM80	DIGRESSING_20050122.0117-E29-56
EM81	DIGRESSING_20050122.0117-E49-57
EM82	DIGRESSING_20050122.0117-E30-58
EM83	DIGRESSING_20050122.0117-E27-59
EM84	DIGRESSING_20050122.0117-E24-60
EM85	DIGRESSING_20050122.0117-E27-61
EM86	DIGRESSING_20050122.0117-E27-62
EM87	DIGRESSING_20050122.0117-E27-63
EM88	DIGRESSING_20050122.0117-E27-64
EM89	DIGRESSING_20050122.0117-E27-65
EM90	DIGRESSING_20050122.0117-E27-66
EM91	DIGRESSING_20050122.0117-E31-67
EM93	DIGRESSING_20050122.0117-E32-68
EM94	DIGRESSING_20050122.0117-E33-69
EM5	DIGRESSING_20050122.0117-E25-70
EM95	DIGRESSING_20050122.0117-E34-71
EM6	DIGRESSING_20050122.0117-E35-72
EM96	DIGRESSING_20050122.0117-E36-73
EM97	DIGRESSING_20050122.0117-E27-74
EM98	DIGRESSING_20050122.0117-E36-75
EM100	DIGRESSING_20050122.0117-E27-76
EM99	DIGRESSING_20050122.0117-E37-77
EM101	DIGRESSING_20050122.0117-E37-78
EM102	DIGRESSING_20050122.0117-E38-79
