CE12	DIGRESSING_20041107.0106-CE1
CE11	DIGRESSING_20041107.0106-CE2
CE13	DIGRESSING_20041107.0106-CE3
CE16	DIGRESSING_20041107.0106-CE4
CE17	DIGRESSING_20041107.0106-CE5
CE18	DIGRESSING_20041107.0106-CE6
CE19	DIGRESSING_20041107.0106-CE7
CE20	DIGRESSING_20041107.0106-CE8
CE21	DIGRESSING_20041107.0106-CE9
CE23	DIGRESSING_20041107.0106-CE10
CE24	DIGRESSING_20041107.0106-CE11
CE65	DIGRESSING_20041107.0106-CE12
CE28	DIGRESSING_20041107.0106-CE13
CE2	DIGRESSING_20041107.0106-CE14
CE62	DIGRESSING_20041107.0106-CE15
CE30	DIGRESSING_20041107.0106-CE16
CE31	DIGRESSING_20041107.0106-CE17
CE32	DIGRESSING_20041107.0106-CE18
CE34	DIGRESSING_20041107.0106-CE19
CE35	DIGRESSING_20041107.0106-CE20
CE36	DIGRESSING_20041107.0106-CE21
CE46	DIGRESSING_20041107.0106-CE22
CE38	DIGRESSING_20041107.0106-CE23
CE41	DIGRESSING_20041107.0106-CE24
CE40	DIGRESSING_20041107.0106-CE25
CE42	DIGRESSING_20041107.0106-CE26
CE1	DIGRESSING_20041107.0106-CE27
CE43	DIGRESSING_20041107.0106-CE28
CE60	DIGRESSING_20041107.0106-CE29
CE63	DIGRESSING_20041107.0106-CE30
CE58	DIGRESSING_20041107.0106-CE31
CE59	DIGRESSING_20041107.0106-CE32
CE44	DIGRESSING_20041107.0106-CE33
CE45	DIGRESSING_20041107.0106-CE34
CE64	DIGRESSING_20041107.0106-CE35
CE47	DIGRESSING_20041107.0106-CE36
CE49	DIGRESSING_20041107.0106-CE37
CE50	DIGRESSING_20041107.0106-CE38
CE52	DIGRESSING_20041107.0106-CE39
CE53	DIGRESSING_20041107.0106-CE40
CE54	DIGRESSING_20041107.0106-CE41
CE55	DIGRESSING_20041107.0106-CE42
CE56	DIGRESSING_20041107.0106-CE43
CE48	DIGRESSING_20041107.0106-CE44
CE3	DIGRESSING_20041107.0106-CE45
CE14	DIGRESSING_20041107.0106-CE46
CE25	DIGRESSING_20041107.0106-CE47
CE26	DIGRESSING_20041107.0106-CE48
CE29	DIGRESSING_20041107.0106-CE49
CE51	DIGRESSING_20041107.0106-CE50
CE61	DIGRESSING_20041107.0106-CE51
CE27	DIGRESSING_20041107.0106-CE52
CE22	DIGRESSING_20041107.0106-CE53
CE33	DIGRESSING_20041107.0106-CE54
CE37	DIGRESSING_20041107.0106-CE55
CE57	DIGRESSING_20041107.0106-CE56
CE4	DIGRESSING_20041107.0106-CE57
CE5	DIGRESSING_20041107.0106-CE58
CE6	DIGRESSING_20041107.0106-CE59
CE8	DIGRESSING_20041107.0106-CE60
CE9	DIGRESSING_20041107.0106-CE61
E14	DIGRESSING_20041107.0106-E1
E1	DIGRESSING_20041107.0106-E2
E16	DIGRESSING_20041107.0106-E3
E17	DIGRESSING_20041107.0106-E4
E18	DIGRESSING_20041107.0106-E5
E20	DIGRESSING_20041107.0106-E6
E23	DIGRESSING_20041107.0106-E7
E24	DIGRESSING_20041107.0106-E8
E25	DIGRESSING_20041107.0106-E9
E27	DIGRESSING_20041107.0106-E10
E28	DIGRESSING_20041107.0106-E11
E30	DIGRESSING_20041107.0106-E12
E31	DIGRESSING_20041107.0106-E13
E33	DIGRESSING_20041107.0106-E14
E34	DIGRESSING_20041107.0106-E15
E35	DIGRESSING_20041107.0106-E16
E36	DIGRESSING_20041107.0106-E17
E1	DIGRESSING_20041107.0106-E18
E37	DIGRESSING_20041107.0106-E19
E39	DIGRESSING_20041107.0106-E20
E40	DIGRESSING_20041107.0106-E21
E43	DIGRESSING_20041107.0106-E22
E46	DIGRESSING_20041107.0106-E23
E112	DIGRESSING_20041107.0106-E24
E49	DIGRESSING_20041107.0106-E25
E51	DIGRESSING_20041107.0106-E26
E52	DIGRESSING_20041107.0106-E27
E102	DIGRESSING_20041107.0106-E28
E53	DIGRESSING_20041107.0106-E29
E54	DIGRESSING_20041107.0106-E30
E55	DIGRESSING_20041107.0106-E31
E56	DIGRESSING_20041107.0106-E32
E57	DIGRESSING_20041107.0106-E33
E103	DIGRESSING_20041107.0106-E34
E58	DIGRESSING_20041107.0106-E35
E59	DIGRESSING_20041107.0106-E36
E62	DIGRESSING_20041107.0106-E37
E63	DIGRESSING_20041107.0106-E38
E64	DIGRESSING_20041107.0106-E39
E66	DIGRESSING_20041107.0106-E40
E67	DIGRESSING_20041107.0106-E41
E68	DIGRESSING_20041107.0106-E42
E69	DIGRESSING_20041107.0106-E43
E113	DIGRESSING_20041107.0106-E44
E71	DIGRESSING_20041107.0106-E45
E72	DIGRESSING_20041107.0106-E46
E73	DIGRESSING_20041107.0106-E47
E74	DIGRESSING_20041107.0106-E48
E114	DIGRESSING_20041107.0106-E49
E75	DIGRESSING_20041107.0106-E50
E76	DIGRESSING_20041107.0106-E51
E77	DIGRESSING_20041107.0106-E52
E2	DIGRESSING_20041107.0106-E53
E79	DIGRESSING_20041107.0106-E54
E80	DIGRESSING_20041107.0106-E55
E81	DIGRESSING_20041107.0106-E56
E82	DIGRESSING_20041107.0106-E57
E83	DIGRESSING_20041107.0106-E58
E105	DIGRESSING_20041107.0106-E59
E84	DIGRESSING_20041107.0106-E60
E3	DIGRESSING_20041107.0106-E61
E85	DIGRESSING_20041107.0106-E62
E88	DIGRESSING_20041107.0106-E63
E89	DIGRESSING_20041107.0106-E64
E90	DIGRESSING_20041107.0106-E65
E91	DIGRESSING_20041107.0106-E66
E106	DIGRESSING_20041107.0106-E67
E94	DIGRESSING_20041107.0106-E68
E96	DIGRESSING_20041107.0106-E69
E107	DIGRESSING_20041107.0106-E70
E108	DIGRESSING_20041107.0106-E71
E99	DIGRESSING_20041107.0106-E72
E109	DIGRESSING_20041107.0106-E73
E101	DIGRESSING_20041107.0106-E74
E110	DIGRESSING_20041107.0106-E75
E111	DIGRESSING_20041107.0106-E76
E4	DIGRESSING_20041107.0106-E77
E5	DIGRESSING_20041107.0106-E78
E6	DIGRESSING_20041107.0106-E79
E7	DIGRESSING_20041107.0106-E80
E9	DIGRESSING_20041107.0106-E81
E115	DIGRESSING_20041107.0106-E82
E11	DIGRESSING_20041107.0106-E83
E12	DIGRESSING_20041107.0106-E84
EM1	DIGRESSING_20041107.0106-E18-1
EM21	DIGRESSING_20041107.0106-E1-2
EM20	DIGRESSING_20041107.0106-E1-3
EM22	DIGRESSING_20041107.0106-E3-4
EM23	DIGRESSING_20041107.0106-E4-5
EM24	DIGRESSING_20041107.0106-E18-6
EM25	DIGRESSING_20041107.0106-E18-7
EM26	DIGRESSING_20041107.0106-E5-8
EM217	DIGRESSING_20041107.0106-E77-9
EM34	DIGRESSING_20041107.0106-E18-10
EM27	DIGRESSING_20041107.0106-E61-11
EM29	DIGRESSING_20041107.0106-E18-12
EM30	DIGRESSING_20041107.0106-E81-13
EM31	DIGRESSING_20041107.0106-E6-14
EM32	DIGRESSING_20041107.0106-E79-15
EM33	DIGRESSING_20041107.0106-E18-16
EM146	DIGRESSING_20041107.0106-E77-17
EM5	DIGRESSING_20041107.0106-E77-18
EM38	DIGRESSING_20041107.0106-E7-19
EM39	DIGRESSING_20041107.0106-E18-20
EM40	DIGRESSING_20041107.0106-E7-21
EM41	DIGRESSING_20041107.0106-E8-22
EM42	DIGRESSING_20041107.0106-E9-23
EM44	DIGRESSING_20041107.0106-E9-24
EM45	DIGRESSING_20041107.0106-E9-25
EM46	DIGRESSING_20041107.0106-E9-26
EM43	DIGRESSING_20041107.0106-E10-27
EM47	DIGRESSING_20041107.0106-E11-28
EM49	DIGRESSING_20041107.0106-E11-29
EM50	DIGRESSING_20041107.0106-E11-30
EM51	DIGRESSING_20041107.0106-E12-31
EM52	DIGRESSING_20041107.0106-E13-32
EM54	DIGRESSING_20041107.0106-E14-33
EM56	DIGRESSING_20041107.0106-E15-34
EM55	DIGRESSING_20041107.0106-E16-35
EM57	DIGRESSING_20041107.0106-E17-36
EM58	DIGRESSING_20041107.0106-E19-37
EM59	DIGRESSING_20041107.0106-E11-38
EM61	DIGRESSING_20041107.0106-E11-39
EM62	DIGRESSING_20041107.0106-E11-40
EM63	DIGRESSING_20041107.0106-E11-41
EM65	DIGRESSING_20041107.0106-E7-42
EM66	DIGRESSING_20041107.0106-E18-43
EM99	DIGRESSING_20041107.0106-E27-44
EM67	DIGRESSING_20041107.0106-E20-45
EM68	DIGRESSING_20041107.0106-E9-46
EM70	DIGRESSING_20041107.0106-E9-47
EM71	DIGRESSING_20041107.0106-E9-48
EM69	DIGRESSING_20041107.0106-E21-49
EM133	DIGRESSING_20041107.0106-E79-50
EM75	DIGRESSING_20041107.0106-E22-51
EM80	DIGRESSING_20041107.0106-E18-52
EM37	DIGRESSING_20041107.0106-E79-53
EM77	DIGRESSING_20041107.0106-E9-54
EM78	DIGRESSING_20041107.0106-E23-55
EM228	DIGRESSING_20041107.0106-E7-56
EM229	DIGRESSING_20041107.0106-E24-57
