CE9	DIGRESSING_20050201.1820-CE1
CE10	DIGRESSING_20050201.1820-CE2
CE11	DIGRESSING_20050201.1820-CE3
CE12	DIGRESSING_20050201.1820-CE4
CE13	DIGRESSING_20050201.1820-CE5
CE14	DIGRESSING_20050201.1820-CE6
CE15	DIGRESSING_20050201.1820-CE7
CE16	DIGRESSING_20050201.1820-CE8
CE17	DIGRESSING_20050201.1820-CE9
CE18	DIGRESSING_20050201.1820-CE10
CE19	DIGRESSING_20050201.1820-CE11
CE31	DIGRESSING_20050201.1820-CE12
CE32	DIGRESSING_20050201.1820-CE13
CE20	DIGRESSING_20050201.1820-CE14
CE21	DIGRESSING_20050201.1820-CE15
CE22	DIGRESSING_20050201.1820-CE16
CE23	DIGRESSING_20050201.1820-CE17
CE24	DIGRESSING_20050201.1820-CE18
CE3	DIGRESSING_20050201.1820-CE19
CE25	DIGRESSING_20050201.1820-CE20
CE2	DIGRESSING_20050201.1820-CE21
CE26	DIGRESSING_20050201.1820-CE22
CE1	DIGRESSING_20050201.1820-CE23
CE27	DIGRESSING_20050201.1820-CE24
CE28	DIGRESSING_20050201.1820-CE25
CE29	DIGRESSING_20050201.1820-CE26
CE4	DIGRESSING_20050201.1820-CE27
CE30	DIGRESSING_20050201.1820-CE28
CE5	DIGRESSING_20050201.1820-CE29
CE6	DIGRESSING_20050201.1820-CE30
CE7	DIGRESSING_20050201.1820-CE31
CE8	DIGRESSING_20050201.1820-CE32
E10	DIGRESSING_20050201.1820-E1
E11	DIGRESSING_20050201.1820-E2
E14	DIGRESSING_20050201.1820-E3
E15	DIGRESSING_20050201.1820-E4
E16	DIGRESSING_20050201.1820-E5
E17	DIGRESSING_20050201.1820-E6
E18	DIGRESSING_20050201.1820-E7
E19	DIGRESSING_20050201.1820-E8
E20	DIGRESSING_20050201.1820-E9
E21	DIGRESSING_20050201.1820-E10
E22	DIGRESSING_20050201.1820-E11
E23	DIGRESSING_20050201.1820-E12
E24	DIGRESSING_20050201.1820-E13
E1	DIGRESSING_20050201.1820-E14
E25	DIGRESSING_20050201.1820-E15
E26	DIGRESSING_20050201.1820-E16
E27	DIGRESSING_20050201.1820-E17
E28	DIGRESSING_20050201.1820-E18
E29	DIGRESSING_20050201.1820-E19
E30	DIGRESSING_20050201.1820-E20
E33	DIGRESSING_20050201.1820-E21
E35	DIGRESSING_20050201.1820-E22
E37	DIGRESSING_20050201.1820-E23
E38	DIGRESSING_20050201.1820-E24
E39	DIGRESSING_20050201.1820-E25
E40	DIGRESSING_20050201.1820-E26
E43	DIGRESSING_20050201.1820-E27
E41	DIGRESSING_20050201.1820-E28
E50	DIGRESSING_20050201.1820-E29
E2	DIGRESSING_20050201.1820-E30
E3	DIGRESSING_20050201.1820-E31
E4	DIGRESSING_20050201.1820-E32
E5	DIGRESSING_20050201.1820-E33
E6	DIGRESSING_20050201.1820-E34
E8	DIGRESSING_20050201.1820-E35
E9	DIGRESSING_20050201.1820-E36
EM1	DIGRESSING_20050201.1820-E14-1
EM25	DIGRESSING_20050201.1820-E33-2
EM26	DIGRESSING_20050201.1820-E32-3
EM27	DIGRESSING_20050201.1820-E1-4
EM28	DIGRESSING_20050201.1820-E1-5
EM29	DIGRESSING_20050201.1820-E33-6
EM30	DIGRESSING_20050201.1820-E2-7
EM31	DIGRESSING_20050201.1820-E2-8
EM32	DIGRESSING_20050201.1820-E33-9
