CE12	CNN_ENG_20030527_195948.3-CE1
CE13	CNN_ENG_20030527_195948.3-CE2
CE14	CNN_ENG_20030527_195948.3-CE3
CE15	CNN_ENG_20030527_195948.3-CE4
CE16	CNN_ENG_20030527_195948.3-CE5
CE17	CNN_ENG_20030527_195948.3-CE6
CE18	CNN_ENG_20030527_195948.3-CE7
CE1	CNN_ENG_20030527_195948.3-CE8
CE2	CNN_ENG_20030527_195948.3-CE9
CE3	CNN_ENG_20030527_195948.3-CE10
CE4	CNN_ENG_20030527_195948.3-CE11
CE5	CNN_ENG_20030527_195948.3-CE12
CE6	CNN_ENG_20030527_195948.3-CE13
CE7	CNN_ENG_20030527_195948.3-CE14
CE8	CNN_ENG_20030527_195948.3-CE15
CE9	CNN_ENG_20030527_195948.3-CE16
CE10	CNN_ENG_20030527_195948.3-CE17
CE11	CNN_ENG_20030527_195948.3-CE18
E13	CNN_ENG_20030527_195948.3-E1
E14	CNN_ENG_20030527_195948.3-E2
E15	CNN_ENG_20030527_195948.3-E3
E16	CNN_ENG_20030527_195948.3-E4
E17	CNN_ENG_20030527_195948.3-E5
E18	CNN_ENG_20030527_195948.3-E6
E19	CNN_ENG_20030527_195948.3-E7
E2	CNN_ENG_20030527_195948.3-E8
E3	CNN_ENG_20030527_195948.3-E9
E4	CNN_ENG_20030527_195948.3-E10
E5	CNN_ENG_20030527_195948.3-E11
E6	CNN_ENG_20030527_195948.3-E12
E7	CNN_ENG_20030527_195948.3-E13
E8	CNN_ENG_20030527_195948.3-E14
E9	CNN_ENG_20030527_195948.3-E15
E10	CNN_ENG_20030527_195948.3-E16
E11	CNN_ENG_20030527_195948.3-E17
E12	CNN_ENG_20030527_195948.3-E18
EM1	CNN_ENG_20030527_195948.3-E8-1
EM19	CNN_ENG_20030527_195948.3-E2-2
EM20	CNN_ENG_20030527_195948.3-E16-3
EM21	CNN_ENG_20030527_195948.3-E2-4
EM22	CNN_ENG_20030527_195948.3-E16-5
EM23	CNN_ENG_20030527_195948.3-E2-6
EM24	CNN_ENG_20030527_195948.3-E3-7
EM25	CNN_ENG_20030527_195948.3-E4-8
EM26	CNN_ENG_20030527_195948.3-E5-9
EM27	CNN_ENG_20030527_195948.3-E6-10
EM28	CNN_ENG_20030527_195948.3-E5-11
EM29	CNN_ENG_20030527_195948.3-E4-12
EM30	CNN_ENG_20030527_195948.3-E7-13
EM31	CNN_ENG_20030527_195948.3-E4-14
EM3	CNN_ENG_20030527_195948.3-E9-15
EM4	CNN_ENG_20030527_195948.3-E10-16
EM5	CNN_ENG_20030527_195948.3-E11-17
EM6	CNN_ENG_20030527_195948.3-E12-18
EM7	CNN_ENG_20030527_195948.3-E9-19
EM8	CNN_ENG_20030527_195948.3-E13-20
EM9	CNN_ENG_20030527_195948.3-E9-21
EM10	CNN_ENG_20030527_195948.3-E9-22
EM11	CNN_ENG_20030527_195948.3-E14-23
EM12	CNN_ENG_20030527_195948.3-E14-24
EM13	CNN_ENG_20030527_195948.3-E14-25
EM14	CNN_ENG_20030527_195948.3-E15-26
EM15	CNN_ENG_20030527_195948.3-E16-27
EM16	CNN_ENG_20030527_195948.3-E17-28
EM17	CNN_ENG_20030527_195948.3-E18-29
EM18	CNN_ENG_20030527_195948.3-E1-30
R1	CNN_ENG_20030527_195948.3-R1
R2	CNN_ENG_20030527_195948.3-R2
R3	CNN_ENG_20030527_195948.3-R3
RM1	CNN_ENG_20030527_195948.3-R1-1
RM2	CNN_ENG_20030527_195948.3-R2-1
RM3	CNN_ENG_20030527_195948.3-R3-1
V1	CNN_ENG_20030527_195948.3-EV1
V3	CNN_ENG_20030527_195948.3-EV2
VM1	CNN_ENG_20030527_195948.3-EV1-1
VM3	CNN_ENG_20030527_195948.3-EV2-1
Q1	CNN_ENG_20030527_195948.3-T1
Q2	CNN_ENG_20030527_195948.3-T2
Q3	CNN_ENG_20030527_195948.3-T3
Q4	CNN_ENG_20030527_195948.3-T4
Q5	CNN_ENG_20030527_195948.3-T5
