CE1	CNNHL_ENG_20030402_193443.5-CE1
CE2	CNNHL_ENG_20030402_193443.5-CE2
CE4	CNNHL_ENG_20030402_193443.5-CE3
CE5	CNNHL_ENG_20030402_193443.5-CE4
CE6	CNNHL_ENG_20030402_193443.5-CE5
CE7	CNNHL_ENG_20030402_193443.5-CE6
CE9	CNNHL_ENG_20030402_193443.5-CE7
CE10	CNNHL_ENG_20030402_193443.5-CE8
E16	CNNHL_ENG_20030402_193443.5-E1
E1	CNNHL_ENG_20030402_193443.5-E2
E3	CNNHL_ENG_20030402_193443.5-E3
E9	CNNHL_ENG_20030402_193443.5-E4
E10	CNNHL_ENG_20030402_193443.5-E5
E11	CNNHL_ENG_20030402_193443.5-E6
E12	CNNHL_ENG_20030402_193443.5-E7
E14	CNNHL_ENG_20030402_193443.5-E8
E15	CNNHL_ENG_20030402_193443.5-E9
EM1	CNNHL_ENG_20030402_193443.5-E2-1
EM16	CNNHL_ENG_20030402_193443.5-E1-2
EM2	CNNHL_ENG_20030402_193443.5-E2-3
EM3	CNNHL_ENG_20030402_193443.5-E3-4
EM6	CNNHL_ENG_20030402_193443.5-E4-5
EM7	CNNHL_ENG_20030402_193443.5-E5-6
EM8	CNNHL_ENG_20030402_193443.5-E6-7
EM10	CNNHL_ENG_20030402_193443.5-E7-8
EM12	CNNHL_ENG_20030402_193443.5-E8-9
EM13	CNNHL_ENG_20030402_193443.5-E9-10
EM14	CNNHL_ENG_20030402_193443.5-E5-11
EM15	CNNHL_ENG_20030402_193443.5-E7-12
R1	CNNHL_ENG_20030402_193443.5-R1
R2	CNNHL_ENG_20030402_193443.5-R2
RM1	CNNHL_ENG_20030402_193443.5-R1-1
RM2	CNNHL_ENG_20030402_193443.5-R2-1
V2	CNNHL_ENG_20030402_193443.5-EV1
VM2	CNNHL_ENG_20030402_193443.5-EV1-1
Q1	CNNHL_ENG_20030402_193443.5-T1
