CE12	CNNHL_ENG_20030415_193729.44-CE1
CE13	CNNHL_ENG_20030415_193729.44-CE2
CE14	CNNHL_ENG_20030415_193729.44-CE3
CE15	CNNHL_ENG_20030415_193729.44-CE4
CE17	CNNHL_ENG_20030415_193729.44-CE5
CE18	CNNHL_ENG_20030415_193729.44-CE6
CE19	CNNHL_ENG_20030415_193729.44-CE7
CE20	CNNHL_ENG_20030415_193729.44-CE8
CE22	CNNHL_ENG_20030415_193729.44-CE9
CE23	CNNHL_ENG_20030415_193729.44-CE10
CE24	CNNHL_ENG_20030415_193729.44-CE11
CE29	CNNHL_ENG_20030415_193729.44-CE12
CE25	CNNHL_ENG_20030415_193729.44-CE13
CE26	CNNHL_ENG_20030415_193729.44-CE14
CE31	CNNHL_ENG_20030415_193729.44-CE15
CE32	CNNHL_ENG_20030415_193729.44-CE16
CE33	CNNHL_ENG_20030415_193729.44-CE17
CE34	CNNHL_ENG_20030415_193729.44-CE18
CE35	CNNHL_ENG_20030415_193729.44-CE19
CE37	CNNHL_ENG_20030415_193729.44-CE20
CE1	CNNHL_ENG_20030415_193729.44-CE21
CE27	CNNHL_ENG_20030415_193729.44-CE22
CE4	CNNHL_ENG_20030415_193729.44-CE23
CE7	CNNHL_ENG_20030415_193729.44-CE24
CE8	CNNHL_ENG_20030415_193729.44-CE25
CE9	CNNHL_ENG_20030415_193729.44-CE26
CE10	CNNHL_ENG_20030415_193729.44-CE27
CE11	CNNHL_ENG_20030415_193729.44-CE28
E15	CNNHL_ENG_20030415_193729.44-E1
E17	CNNHL_ENG_20030415_193729.44-E2
E18	CNNHL_ENG_20030415_193729.44-E3
E20	CNNHL_ENG_20030415_193729.44-E4
E21	CNNHL_ENG_20030415_193729.44-E5
E22	CNNHL_ENG_20030415_193729.44-E6
E23	CNNHL_ENG_20030415_193729.44-E7
E32	CNNHL_ENG_20030415_193729.44-E8
E25	CNNHL_ENG_20030415_193729.44-E9
E26	CNNHL_ENG_20030415_193729.44-E10
E27	CNNHL_ENG_20030415_193729.44-E11
E28	CNNHL_ENG_20030415_193729.44-E12
E29	CNNHL_ENG_20030415_193729.44-E13
E34	CNNHL_ENG_20030415_193729.44-E14
E35	CNNHL_ENG_20030415_193729.44-E15
E1	CNNHL_ENG_20030415_193729.44-E16
E36	CNNHL_ENG_20030415_193729.44-E17
E37	CNNHL_ENG_20030415_193729.44-E18
E38	CNNHL_ENG_20030415_193729.44-E19
E39	CNNHL_ENG_20030415_193729.44-E20
E41	CNNHL_ENG_20030415_193729.44-E21
E30	CNNHL_ENG_20030415_193729.44-E22
E4	CNNHL_ENG_20030415_193729.44-E23
E5	CNNHL_ENG_20030415_193729.44-E24
E9	CNNHL_ENG_20030415_193729.44-E25
E10	CNNHL_ENG_20030415_193729.44-E26
E11	CNNHL_ENG_20030415_193729.44-E27
E12	CNNHL_ENG_20030415_193729.44-E28
E13	CNNHL_ENG_20030415_193729.44-E29
E14	CNNHL_ENG_20030415_193729.44-E30
EM1	CNNHL_ENG_20030415_193729.44-E16-1
EM20	CNNHL_ENG_20030415_193729.44-E1-2
EM21	CNNHL_ENG_20030415_193729.44-E2-3
