CE1	CNNHL_ENG_20030519_124020.23-CE1
CE2	CNNHL_ENG_20030519_124020.23-CE2
CE3	CNNHL_ENG_20030519_124020.23-CE3
CE5	CNNHL_ENG_20030519_124020.23-CE4
CE6	CNNHL_ENG_20030519_124020.23-CE5
CE7	CNNHL_ENG_20030519_124020.23-CE6
CE8	CNNHL_ENG_20030519_124020.23-CE7
CE9	CNNHL_ENG_20030519_124020.23-CE8
CE10	CNNHL_ENG_20030519_124020.23-CE9
CE11	CNNHL_ENG_20030519_124020.23-CE10
E1	CNNHL_ENG_20030519_124020.23-E1
E2	CNNHL_ENG_20030519_124020.23-E2
E3	CNNHL_ENG_20030519_124020.23-E3
E5	CNNHL_ENG_20030519_124020.23-E4
E7	CNNHL_ENG_20030519_124020.23-E5
E8	CNNHL_ENG_20030519_124020.23-E6
E9	CNNHL_ENG_20030519_124020.23-E7
E10	CNNHL_ENG_20030519_124020.23-E8
E11	CNNHL_ENG_20030519_124020.23-E9
E12	CNNHL_ENG_20030519_124020.23-E10
E13	CNNHL_ENG_20030519_124020.23-E11
EM1	CNNHL_ENG_20030519_124020.23-E1-1
EM2	CNNHL_ENG_20030519_124020.23-E1-2
EM3	CNNHL_ENG_20030519_124020.23-E2-3
EM4	CNNHL_ENG_20030519_124020.23-E3-4
EM5	CNNHL_ENG_20030519_124020.23-E3-5
EM7	CNNHL_ENG_20030519_124020.23-E4-6
EM8	CNNHL_ENG_20030519_124020.23-E5-7
EM9	CNNHL_ENG_20030519_124020.23-E3-8
EM10	CNNHL_ENG_20030519_124020.23-E6-9
EM11	CNNHL_ENG_20030519_124020.23-E7-10
EM12	CNNHL_ENG_20030519_124020.23-E3-11
EM13	CNNHL_ENG_20030519_124020.23-E8-12
EM14	CNNHL_ENG_20030519_124020.23-E9-13
EM15	CNNHL_ENG_20030519_124020.23-E10-14
EM16	CNNHL_ENG_20030519_124020.23-E11-15
EM18	CNNHL_ENG_20030519_124020.23-E10-16
R1	CNNHL_ENG_20030519_124020.23-R1
R2	CNNHL_ENG_20030519_124020.23-R2
RM1	CNNHL_ENG_20030519_124020.23-R1-1
RM2	CNNHL_ENG_20030519_124020.23-R2-1
V1	CNNHL_ENG_20030519_124020.23-EV1
V2	CNNHL_ENG_20030519_124020.23-EV2
V3	CNNHL_ENG_20030519_124020.23-EV3
V4	CNNHL_ENG_20030519_124020.23-EV4
V5	CNNHL_ENG_20030519_124020.23-EV5
V6	CNNHL_ENG_20030519_124020.23-EV6
VM1	CNNHL_ENG_20030519_124020.23-EV1-1
VM2	CNNHL_ENG_20030519_124020.23-EV2-1
VM3	CNNHL_ENG_20030519_124020.23-EV3-1
VM4	CNNHL_ENG_20030519_124020.23-EV4-1
VM5	CNNHL_ENG_20030519_124020.23-EV5-1
VM6	CNNHL_ENG_20030519_124020.23-EV6-1
Q1	CNNHL_ENG_20030519_124020.23-T1
Q2	CNNHL_ENG_20030519_124020.23-T2
