CE12	CNNHL_ENG_20030616_230155.28-CE1
CE13	CNNHL_ENG_20030616_230155.28-CE2
CE14	CNNHL_ENG_20030616_230155.28-CE3
CE15	CNNHL_ENG_20030616_230155.28-CE4
CE16	CNNHL_ENG_20030616_230155.28-CE5
CE17	CNNHL_ENG_20030616_230155.28-CE6
CE18	CNNHL_ENG_20030616_230155.28-CE7
CE19	CNNHL_ENG_20030616_230155.28-CE8
CE20	CNNHL_ENG_20030616_230155.28-CE9
CE21	CNNHL_ENG_20030616_230155.28-CE10
CE1	CNNHL_ENG_20030616_230155.28-CE11
CE2	CNNHL_ENG_20030616_230155.28-CE12
CE4	CNNHL_ENG_20030616_230155.28-CE13
CE5	CNNHL_ENG_20030616_230155.28-CE14
CE6	CNNHL_ENG_20030616_230155.28-CE15
CE7	CNNHL_ENG_20030616_230155.28-CE16
CE8	CNNHL_ENG_20030616_230155.28-CE17
CE9	CNNHL_ENG_20030616_230155.28-CE18
CE10	CNNHL_ENG_20030616_230155.28-CE19
CE11	CNNHL_ENG_20030616_230155.28-CE20
E14	CNNHL_ENG_20030616_230155.28-E1
E15	CNNHL_ENG_20030616_230155.28-E2
E16	CNNHL_ENG_20030616_230155.28-E3
E17	CNNHL_ENG_20030616_230155.28-E4
E18	CNNHL_ENG_20030616_230155.28-E5
E19	CNNHL_ENG_20030616_230155.28-E6
E20	CNNHL_ENG_20030616_230155.28-E7
E21	CNNHL_ENG_20030616_230155.28-E8
E22	CNNHL_ENG_20030616_230155.28-E9
E23	CNNHL_ENG_20030616_230155.28-E10
E24	CNNHL_ENG_20030616_230155.28-E11
E25	CNNHL_ENG_20030616_230155.28-E12
E26	CNNHL_ENG_20030616_230155.28-E13
E1	CNNHL_ENG_20030616_230155.28-E14
E2	CNNHL_ENG_20030616_230155.28-E15
E27	CNNHL_ENG_20030616_230155.28-E16
E4	CNNHL_ENG_20030616_230155.28-E17
E5	CNNHL_ENG_20030616_230155.28-E18
E6	CNNHL_ENG_20030616_230155.28-E19
E7	CNNHL_ENG_20030616_230155.28-E20
E9	CNNHL_ENG_20030616_230155.28-E21
E10	CNNHL_ENG_20030616_230155.28-E22
E11	CNNHL_ENG_20030616_230155.28-E23
E12	CNNHL_ENG_20030616_230155.28-E24
E13	CNNHL_ENG_20030616_230155.28-E25
EM1	CNNHL_ENG_20030616_230155.28-E14-1
EM20	CNNHL_ENG_20030616_230155.28-E1-2
EM21	CNNHL_ENG_20030616_230155.28-E24-3
EM22	CNNHL_ENG_20030616_230155.28-E24-4
EM23	CNNHL_ENG_20030616_230155.28-E2-5
EM24	CNNHL_ENG_20030616_230155.28-E22-6
EM25	CNNHL_ENG_20030616_230155.28-E24-7
EM26	CNNHL_ENG_20030616_230155.28-E3-8
EM27	CNNHL_ENG_20030616_230155.28-E4-9
EM28	CNNHL_ENG_20030616_230155.28-E5-10
EM29	CNNHL_ENG_20030616_230155.28-E6-11
EM30	CNNHL_ENG_20030616_230155.28-E22-12
EM31	CNNHL_ENG_20030616_230155.28-E7-13
EM32	CNNHL_ENG_20030616_230155.28-E22-14
EM33	CNNHL_ENG_20030616_230155.28-E8-15
EM34	CNNHL_ENG_20030616_230155.28-E9-16
EM35	CNNHL_ENG_20030616_230155.28-E24-17
EM36	CNNHL_ENG_20030616_230155.28-E10-18
EM4	CNNHL_ENG_20030616_230155.28-E24-19
EM37	CNNHL_ENG_20030616_230155.28-E11-20
EM38	CNNHL_ENG_20030616_230155.28-E11-21
EM39	CNNHL_ENG_20030616_230155.28-E12-22
EM40	CNNHL_ENG_20030616_230155.28-E13-23
EM2	CNNHL_ENG_20030616_230155.28-E15-24
EM3	CNNHL_ENG_20030616_230155.28-E14-25
EM41	CNNHL_ENG_20030616_230155.28-E16-26
EM5	CNNHL_ENG_20030616_230155.28-E17-27
EM6	CNNHL_ENG_20030616_230155.28-E18-28
EM7	CNNHL_ENG_20030616_230155.28-E19-29
EM9	CNNHL_ENG_20030616_230155.28-E20-30
EM10	CNNHL_ENG_20030616_230155.28-E21-31
EM13	CNNHL_ENG_20030616_230155.28-E17-32
EM14	CNNHL_ENG_20030616_230155.28-E22-33
EM15	CNNHL_ENG_20030616_230155.28-E23-34
EM16	CNNHL_ENG_20030616_230155.28-E22-35
EM17	CNNHL_ENG_20030616_230155.28-E22-36
EM18	CNNHL_ENG_20030616_230155.28-E24-37
EM19	CNNHL_ENG_20030616_230155.28-E25-38
R1	CNNHL_ENG_20030616_230155.28-R1
R2	CNNHL_ENG_20030616_230155.28-R2
R4	CNNHL_ENG_20030616_230155.28-R3
R7	CNNHL_ENG_20030616_230155.28-R4
RM1	CNNHL_ENG_20030616_230155.28-R1-1
RM2	CNNHL_ENG_20030616_230155.28-R2-1
RM4	CNNHL_ENG_20030616_230155.28-R3-1
RM7	CNNHL_ENG_20030616_230155.28-R4-1
V3	CNNHL_ENG_20030616_230155.28-EV1
V6	CNNHL_ENG_20030616_230155.28-EV2
V7	CNNHL_ENG_20030616_230155.28-EV3
