CE11	CNN_ENG_20030408_140615.11-CE1
CE12	CNN_ENG_20030408_140615.11-CE2
CE13	CNN_ENG_20030408_140615.11-CE3
CE14	CNN_ENG_20030408_140615.11-CE4
CE15	CNN_ENG_20030408_140615.11-CE5
CE16	CNN_ENG_20030408_140615.11-CE6
CE17	CNN_ENG_20030408_140615.11-CE7
CE18	CNN_ENG_20030408_140615.11-CE8
CE19	CNN_ENG_20030408_140615.11-CE9
CE20	CNN_ENG_20030408_140615.11-CE10
CE21	CNN_ENG_20030408_140615.11-CE11
CE22	CNN_ENG_20030408_140615.11-CE12
CE23	CNN_ENG_20030408_140615.11-CE13
CE25	CNN_ENG_20030408_140615.11-CE14
CE26	CNN_ENG_20030408_140615.11-CE15
CE27	CNN_ENG_20030408_140615.11-CE16
CE28	CNN_ENG_20030408_140615.11-CE17
CE29	CNN_ENG_20030408_140615.11-CE18
CE30	CNN_ENG_20030408_140615.11-CE19
CE31	CNN_ENG_20030408_140615.11-CE20
CE32	CNN_ENG_20030408_140615.11-CE21
CE33	CNN_ENG_20030408_140615.11-CE22
CE34	CNN_ENG_20030408_140615.11-CE23
CE35	CNN_ENG_20030408_140615.11-CE24
CE36	CNN_ENG_20030408_140615.11-CE25
CE37	CNN_ENG_20030408_140615.11-CE26
CE39	CNN_ENG_20030408_140615.11-CE27
CE40	CNN_ENG_20030408_140615.11-CE28
CE41	CNN_ENG_20030408_140615.11-CE29
CE1	CNN_ENG_20030408_140615.11-CE30
CE42	CNN_ENG_20030408_140615.11-CE31
CE43	CNN_ENG_20030408_140615.11-CE32
CE44	CNN_ENG_20030408_140615.11-CE33
CE45	CNN_ENG_20030408_140615.11-CE34
CE46	CNN_ENG_20030408_140615.11-CE35
CE47	CNN_ENG_20030408_140615.11-CE36
CE48	CNN_ENG_20030408_140615.11-CE37
CE49	CNN_ENG_20030408_140615.11-CE38
CE50	CNN_ENG_20030408_140615.11-CE39
CE2	CNN_ENG_20030408_140615.11-CE40
CE3	CNN_ENG_20030408_140615.11-CE41
CE4	CNN_ENG_20030408_140615.11-CE42
CE5	CNN_ENG_20030408_140615.11-CE43
CE6	CNN_ENG_20030408_140615.11-CE44
CE7	CNN_ENG_20030408_140615.11-CE45
CE8	CNN_ENG_20030408_140615.11-CE46
CE9	CNN_ENG_20030408_140615.11-CE47
CE10	CNN_ENG_20030408_140615.11-CE48
E15	CNN_ENG_20030408_140615.11-E1
E16	CNN_ENG_20030408_140615.11-E2
E18	CNN_ENG_20030408_140615.11-E3
E19	CNN_ENG_20030408_140615.11-E4
E21	CNN_ENG_20030408_140615.11-E5
E22	CNN_ENG_20030408_140615.11-E6
E23	CNN_ENG_20030408_140615.11-E7
E24	CNN_ENG_20030408_140615.11-E8
E25	CNN_ENG_20030408_140615.11-E9
E26	CNN_ENG_20030408_140615.11-E10
E27	CNN_ENG_20030408_140615.11-E11
E29	CNN_ENG_20030408_140615.11-E12
E30	CNN_ENG_20030408_140615.11-E13
E31	CNN_ENG_20030408_140615.11-E14
E32	CNN_ENG_20030408_140615.11-E15
E35	CNN_ENG_20030408_140615.11-E16
E36	CNN_ENG_20030408_140615.11-E17
E37	CNN_ENG_20030408_140615.11-E18
E38	CNN_ENG_20030408_140615.11-E19
E39	CNN_ENG_20030408_140615.11-E20
E40	CNN_ENG_20030408_140615.11-E21
E41	CNN_ENG_20030408_140615.11-E22
E42	CNN_ENG_20030408_140615.11-E23
E1	CNN_ENG_20030408_140615.11-E24
E43	CNN_ENG_20030408_140615.11-E25
E44	CNN_ENG_20030408_140615.11-E26
E45	CNN_ENG_20030408_140615.11-E27
E46	CNN_ENG_20030408_140615.11-E28
E48	CNN_ENG_20030408_140615.11-E29
E50	CNN_ENG_20030408_140615.11-E30
E51	CNN_ENG_20030408_140615.11-E31
E52	CNN_ENG_20030408_140615.11-E32
