CE12	CNN_ENG_20030530_130025.12-CE1
CE13	CNN_ENG_20030530_130025.12-CE2
CE14	CNN_ENG_20030530_130025.12-CE3
CE15	CNN_ENG_20030530_130025.12-CE4
CE16	CNN_ENG_20030530_130025.12-CE5
CE1	CNN_ENG_20030530_130025.12-CE6
CE2	CNN_ENG_20030530_130025.12-CE7
CE3	CNN_ENG_20030530_130025.12-CE8
CE4	CNN_ENG_20030530_130025.12-CE9
CE5	CNN_ENG_20030530_130025.12-CE10
CE7	CNN_ENG_20030530_130025.12-CE11
CE8	CNN_ENG_20030530_130025.12-CE12
CE9	CNN_ENG_20030530_130025.12-CE13
CE10	CNN_ENG_20030530_130025.12-CE14
CE11	CNN_ENG_20030530_130025.12-CE15
E14	CNN_ENG_20030530_130025.12-E1
E15	CNN_ENG_20030530_130025.12-E2
E16	CNN_ENG_20030530_130025.12-E3
E17	CNN_ENG_20030530_130025.12-E4
E19	CNN_ENG_20030530_130025.12-E5
E20	CNN_ENG_20030530_130025.12-E6
E1	CNN_ENG_20030530_130025.12-E7
E2	CNN_ENG_20030530_130025.12-E8
E3	CNN_ENG_20030530_130025.12-E9
E4	CNN_ENG_20030530_130025.12-E10
E5	CNN_ENG_20030530_130025.12-E11
E7	CNN_ENG_20030530_130025.12-E12
E8	CNN_ENG_20030530_130025.12-E13
E9	CNN_ENG_20030530_130025.12-E14
E10	CNN_ENG_20030530_130025.12-E15
E11	CNN_ENG_20030530_130025.12-E16
E12	CNN_ENG_20030530_130025.12-E17
EM1	CNN_ENG_20030530_130025.12-E7-1
EM20	CNN_ENG_20030530_130025.12-E8-2
EM21	CNN_ENG_20030530_130025.12-E8-3
EM22	CNN_ENG_20030530_130025.12-E8-4
EM23	CNN_ENG_20030530_130025.12-E1-5
EM24	CNN_ENG_20030530_130025.12-E3-6
EM25	CNN_ENG_20030530_130025.12-E8-7
EM26	CNN_ENG_20030530_130025.12-E8-8
EM27	CNN_ENG_20030530_130025.12-E2-9
EM28	CNN_ENG_20030530_130025.12-E2-10
EM29	CNN_ENG_20030530_130025.12-E8-11
EM30	CNN_ENG_20030530_130025.12-E4-12
EM31	CNN_ENG_20030530_130025.12-E5-13
EM32	CNN_ENG_20030530_130025.12-E2-14
EM33	CNN_ENG_20030530_130025.12-E6-15
EM2	CNN_ENG_20030530_130025.12-E8-16
EM3	CNN_ENG_20030530_130025.12-E9-17
EM4	CNN_ENG_20030530_130025.12-E10-18
EM5	CNN_ENG_20030530_130025.12-E11-19
EM7	CNN_ENG_20030530_130025.12-E7-20
EM8	CNN_ENG_20030530_130025.12-E7-21
EM9	CNN_ENG_20030530_130025.12-E12-22
EM10	CNN_ENG_20030530_130025.12-E13-23
EM11	CNN_ENG_20030530_130025.12-E14-24
EM12	CNN_ENG_20030530_130025.12-E15-25
EM13	CNN_ENG_20030530_130025.12-E16-26
EM14	CNN_ENG_20030530_130025.12-E17-27
EM15	CNN_ENG_20030530_130025.12-E17-28
EM16	CNN_ENG_20030530_130025.12-E7-29
EM17	CNN_ENG_20030530_130025.12-E7-30
EM18	CNN_ENG_20030530_130025.12-E12-31
EM19	CNN_ENG_20030530_130025.12-E8-32
R2	CNN_ENG_20030530_130025.12-R1
R3	CNN_ENG_20030530_130025.12-R2
R4	CNN_ENG_20030530_130025.12-R3
R5	CNN_ENG_20030530_130025.12-R4
RM2	CNN_ENG_20030530_130025.12-R1-1
RM3	CNN_ENG_20030530_130025.12-R2-1
RM4	CNN_ENG_20030530_130025.12-R3-1
RM5	CNN_ENG_20030530_130025.12-R2-2
V1	CNN_ENG_20030530_130025.12-EV1
V2	CNN_ENG_20030530_130025.12-EV2
V3	CNN_ENG_20030530_130025.12-EV3
VM1	CNN_ENG_20030530_130025.12-EV1-1
VM3	CNN_ENG_20030530_130025.12-EV2-1
VM4	CNN_ENG_20030530_130025.12-EV3-1
Q1	CNN_ENG_20030530_130025.12-T1
Q2	CNN_ENG_20030530_130025.12-T2
Q3	CNN_ENG_20030530_130025.12-V1
Q4	CNN_ENG_20030530_130025.12-T3
Q5	CNN_ENG_20030530_130025.12-V2
Q7	CNN_ENG_20030530_130025.12-T4
Q8	CNN_ENG_20030530_130025.12-V3
QM3	CNN_ENG_20030530_130025.12-V1-1
QM5	CNN_ENG_20030530_130025.12-V2-1
QM8	CNN_ENG_20030530_130025.12-V3-1
