CE12	CNN_ENG_20030501_160459.0-CE1
CE14	CNN_ENG_20030501_160459.0-CE2
CE15	CNN_ENG_20030501_160459.0-CE3
CE16	CNN_ENG_20030501_160459.0-CE4
CE17	CNN_ENG_20030501_160459.0-CE5
CE18	CNN_ENG_20030501_160459.0-CE6
CE1	CNN_ENG_20030501_160459.0-CE7
CE2	CNN_ENG_20030501_160459.0-CE8
CE3	CNN_ENG_20030501_160459.0-CE9
CE5	CNN_ENG_20030501_160459.0-CE10
CE6	CNN_ENG_20030501_160459.0-CE11
CE7	CNN_ENG_20030501_160459.0-CE12
CE8	CNN_ENG_20030501_160459.0-CE13
CE9	CNN_ENG_20030501_160459.0-CE14
CE10	CNN_ENG_20030501_160459.0-CE15
CE11	CNN_ENG_20030501_160459.0-CE16
E14	CNN_ENG_20030501_160459.0-E1
E15	CNN_ENG_20030501_160459.0-E2
E17	CNN_ENG_20030501_160459.0-E3
E18	CNN_ENG_20030501_160459.0-E4
E19	CNN_ENG_20030501_160459.0-E5
E20	CNN_ENG_20030501_160459.0-E6
E21	CNN_ENG_20030501_160459.0-E7
E23	CNN_ENG_20030501_160459.0-E8
E1	CNN_ENG_20030501_160459.0-E9
E2	CNN_ENG_20030501_160459.0-E10
E4	CNN_ENG_20030501_160459.0-E11
E6	CNN_ENG_20030501_160459.0-E12
E7	CNN_ENG_20030501_160459.0-E13
E8	CNN_ENG_20030501_160459.0-E14
E9	CNN_ENG_20030501_160459.0-E15
E10	CNN_ENG_20030501_160459.0-E16
E11	CNN_ENG_20030501_160459.0-E17
E12	CNN_ENG_20030501_160459.0-E18
EM1	CNN_ENG_20030501_160459.0-E9-1
EM19	CNN_ENG_20030501_160459.0-E13-2
EM20	CNN_ENG_20030501_160459.0-E2-3
EM21	CNN_ENG_20030501_160459.0-E9-4
EM22	CNN_ENG_20030501_160459.0-E13-5
EM24	CNN_ENG_20030501_160459.0-E3-6
EM25	CNN_ENG_20030501_160459.0-E3-7
EM27	CNN_ENG_20030501_160459.0-E5-8
EM28	CNN_ENG_20030501_160459.0-E4-9
EM29	CNN_ENG_20030501_160459.0-E4-10
EM30	CNN_ENG_20030501_160459.0-E4-11
EM31	CNN_ENG_20030501_160459.0-E6-12
EM32	CNN_ENG_20030501_160459.0-E7-13
EM33	CNN_ENG_20030501_160459.0-E8-14
EM2	CNN_ENG_20030501_160459.0-E9-15
EM3	CNN_ENG_20030501_160459.0-E10-16
EM4	CNN_ENG_20030501_160459.0-E11-17
EM6	CNN_ENG_20030501_160459.0-E12-18
EM7	CNN_ENG_20030501_160459.0-E13-19
EM8	CNN_ENG_20030501_160459.0-E13-20
EM9	CNN_ENG_20030501_160459.0-E14-21
EM10	CNN_ENG_20030501_160459.0-E15-22
EM11	CNN_ENG_20030501_160459.0-E16-23
EM12	CNN_ENG_20030501_160459.0-E13-24
EM13	CNN_ENG_20030501_160459.0-E16-25
EM14	CNN_ENG_20030501_160459.0-E13-26
EM15	CNN_ENG_20030501_160459.0-E12-27
EM16	CNN_ENG_20030501_160459.0-E17-28
EM17	CNN_ENG_20030501_160459.0-E18-29
EM18	CNN_ENG_20030501_160459.0-E1-30
R1	CNN_ENG_20030501_160459.0-R1
R3	CNN_ENG_20030501_160459.0-R2
R4	CNN_ENG_20030501_160459.0-R3
R5	CNN_ENG_20030501_160459.0-R4
R6	CNN_ENG_20030501_160459.0-R5
R7	CNN_ENG_20030501_160459.0-R6
R8	CNN_ENG_20030501_160459.0-R7
RM1	CNN_ENG_20030501_160459.0-R1-1
RM3	CNN_ENG_20030501_160459.0-R2-1
RM4	CNN_ENG_20030501_160459.0-R3-1
RM5	CNN_ENG_20030501_160459.0-R4-1
RM6	CNN_ENG_20030501_160459.0-R5-1
RM7	CNN_ENG_20030501_160459.0-R6-1
RM8	CNN_ENG_20030501_160459.0-R2-2
V1	CNN_ENG_20030501_160459.0-EV1
V2	CNN_ENG_20030501_160459.0-EV2
VM1	CNN_ENG_20030501_160459.0-EV1-1
VM2	CNN_ENG_20030501_160459.0-EV2-1
Q2	CNN_ENG_20030501_160459.0-T1
Q3	CNN_ENG_20030501_160459.0-T2
Q4	CNN_ENG_20030501_160459.0-T3
Q5	CNN_ENG_20030501_160459.0-T4
Q6	CNN_ENG_20030501_160459.0-T5
Q7	CNN_ENG_20030501_160459.0-T6
Q8	CNN_ENG_20030501_160459.0-T7
