CE12	CNNHL_ENG_20030625_193346.7-CE1
CE13	CNNHL_ENG_20030625_193346.7-CE2
CE14	CNNHL_ENG_20030625_193346.7-CE3
CE15	CNNHL_ENG_20030625_193346.7-CE4
CE16	CNNHL_ENG_20030625_193346.7-CE5
CE17	CNNHL_ENG_20030625_193346.7-CE6
CE18	CNNHL_ENG_20030625_193346.7-CE7
CE19	CNNHL_ENG_20030625_193346.7-CE8
CE1	CNNHL_ENG_20030625_193346.7-CE9
CE2	CNNHL_ENG_20030625_193346.7-CE10
CE3	CNNHL_ENG_20030625_193346.7-CE11
CE4	CNNHL_ENG_20030625_193346.7-CE12
CE5	CNNHL_ENG_20030625_193346.7-CE13
CE6	CNNHL_ENG_20030625_193346.7-CE14
CE8	CNNHL_ENG_20030625_193346.7-CE15
CE9	CNNHL_ENG_20030625_193346.7-CE16
CE10	CNNHL_ENG_20030625_193346.7-CE17
CE11	CNNHL_ENG_20030625_193346.7-CE18
E14	CNNHL_ENG_20030625_193346.7-E1
E15	CNNHL_ENG_20030625_193346.7-E2
E17	CNNHL_ENG_20030625_193346.7-E3
E18	CNNHL_ENG_20030625_193346.7-E4
E20	CNNHL_ENG_20030625_193346.7-E5
E21	CNNHL_ENG_20030625_193346.7-E6
E22	CNNHL_ENG_20030625_193346.7-E7
E23	CNNHL_ENG_20030625_193346.7-E8
E24	CNNHL_ENG_20030625_193346.7-E9
E25	CNNHL_ENG_20030625_193346.7-E10
E26	CNNHL_ENG_20030625_193346.7-E11
E1	CNNHL_ENG_20030625_193346.7-E12
E2	CNNHL_ENG_20030625_193346.7-E13
E3	CNNHL_ENG_20030625_193346.7-E14
E4	CNNHL_ENG_20030625_193346.7-E15
E5	CNNHL_ENG_20030625_193346.7-E16
E10	CNNHL_ENG_20030625_193346.7-E17
E11	CNNHL_ENG_20030625_193346.7-E18
E12	CNNHL_ENG_20030625_193346.7-E19
E13	CNNHL_ENG_20030625_193346.7-E20
EM1	CNNHL_ENG_20030625_193346.7-E12-1
EM19	CNNHL_ENG_20030625_193346.7-E2-2
EM20	CNNHL_ENG_20030625_193346.7-E3-3
EM21	CNNHL_ENG_20030625_193346.7-E1-4
EM22	CNNHL_ENG_20030625_193346.7-E13-5
EM23	CNNHL_ENG_20030625_193346.7-E4-6
EM24	CNNHL_ENG_20030625_193346.7-E5-7
EM25	CNNHL_ENG_20030625_193346.7-E6-8
EM26	CNNHL_ENG_20030625_193346.7-E7-9
EM27	CNNHL_ENG_20030625_193346.7-E8-10
EM28	CNNHL_ENG_20030625_193346.7-E9-11
EM29	CNNHL_ENG_20030625_193346.7-E10-12
EM30	CNNHL_ENG_20030625_193346.7-E11-13
EM2	CNNHL_ENG_20030625_193346.7-E13-14
EM3	CNNHL_ENG_20030625_193346.7-E14-15
EM4	CNNHL_ENG_20030625_193346.7-E13-16
EM5	CNNHL_ENG_20030625_193346.7-E14-17
EM6	CNNHL_ENG_20030625_193346.7-E15-18
EM7	CNNHL_ENG_20030625_193346.7-E16-19
EM8	CNNHL_ENG_20030625_193346.7-E15-20
EM12	CNNHL_ENG_20030625_193346.7-E13-21
EM13	CNNHL_ENG_20030625_193346.7-E13-22
EM14	CNNHL_ENG_20030625_193346.7-E17-23
EM15	CNNHL_ENG_20030625_193346.7-E18-24
EM16	CNNHL_ENG_20030625_193346.7-E19-25
EM17	CNNHL_ENG_20030625_193346.7-E20-26
EM18	CNNHL_ENG_20030625_193346.7-E1-27
R2	CNNHL_ENG_20030625_193346.7-R1
R6	CNNHL_ENG_20030625_193346.7-R2
R7	CNNHL_ENG_20030625_193346.7-R3
R8	CNNHL_ENG_20030625_193346.7-R4
R9	CNNHL_ENG_20030625_193346.7-R5
R10	CNNHL_ENG_20030625_193346.7-R6
R11	CNNHL_ENG_20030625_193346.7-R7
R12	CNNHL_ENG_20030625_193346.7-R8
RM2	CNNHL_ENG_20030625_193346.7-R1-1
RM6	CNNHL_ENG_20030625_193346.7-R2-1
RM7	CNNHL_ENG_20030625_193346.7-R3-1
RM8	CNNHL_ENG_20030625_193346.7-R4-1
RM9	CNNHL_ENG_20030625_193346.7-R5-1
RM10	CNNHL_ENG_20030625_193346.7-R6-1
RM11	CNNHL_ENG_20030625_193346.7-R7-1
RM12	CNNHL_ENG_20030625_193346.7-R8-1
V1	CNNHL_ENG_20030625_193346.7-EV1
VM1	CNNHL_ENG_20030625_193346.7-EV1-1
Q1	CNNHL_ENG_20030625_193346.7-T1
Q2	CNNHL_ENG_20030625_193346.7-T2
Q3	CNNHL_ENG_20030625_193346.7-T3
