CE10	CNN_ENG_20030604_102828.6-CE1
CE11	CNN_ENG_20030604_102828.6-CE2
CE1	CNN_ENG_20030604_102828.6-CE3
CE2	CNN_ENG_20030604_102828.6-CE4
CE3	CNN_ENG_20030604_102828.6-CE5
CE4	CNN_ENG_20030604_102828.6-CE6
CE5	CNN_ENG_20030604_102828.6-CE7
CE6	CNN_ENG_20030604_102828.6-CE8
CE7	CNN_ENG_20030604_102828.6-CE9
CE8	CNN_ENG_20030604_102828.6-CE10
CE9	CNN_ENG_20030604_102828.6-CE11
E12	CNN_ENG_20030604_102828.6-E1
E13	CNN_ENG_20030604_102828.6-E2
E1	CNN_ENG_20030604_102828.6-E3
E2	CNN_ENG_20030604_102828.6-E4
E4	CNN_ENG_20030604_102828.6-E5
E5	CNN_ENG_20030604_102828.6-E6
E6	CNN_ENG_20030604_102828.6-E7
E7	CNN_ENG_20030604_102828.6-E8
E8	CNN_ENG_20030604_102828.6-E9
E9	CNN_ENG_20030604_102828.6-E10
E10	CNN_ENG_20030604_102828.6-E11
E11	CNN_ENG_20030604_102828.6-E12
EM1	CNN_ENG_20030604_102828.6-E3-1
EM24	CNN_ENG_20030604_102828.6-E9-2
EM25	CNN_ENG_20030604_102828.6-E9-3
EM26	CNN_ENG_20030604_102828.6-E1-4
EM27	CNN_ENG_20030604_102828.6-E1-5
EM28	CNN_ENG_20030604_102828.6-E2-6
EM29	CNN_ENG_20030604_102828.6-E9-7
EM30	CNN_ENG_20030604_102828.6-E9-8
EM2	CNN_ENG_20030604_102828.6-E3-9
EM3	CNN_ENG_20030604_102828.6-E4-10
EM4	CNN_ENG_20030604_102828.6-E5-11
EM5	CNN_ENG_20030604_102828.6-E6-12
EM6	CNN_ENG_20030604_102828.6-E4-13
EM7	CNN_ENG_20030604_102828.6-E4-14
EM8	CNN_ENG_20030604_102828.6-E6-15
EM9	CNN_ENG_20030604_102828.6-E7-16
EM10	CNN_ENG_20030604_102828.6-E8-17
EM11	CNN_ENG_20030604_102828.6-E9-18
EM12	CNN_ENG_20030604_102828.6-E10-19
EM13	CNN_ENG_20030604_102828.6-E11-20
EM14	CNN_ENG_20030604_102828.6-E11-21
EM15	CNN_ENG_20030604_102828.6-E9-22
EM16	CNN_ENG_20030604_102828.6-E12-23
EM17	CNN_ENG_20030604_102828.6-E9-24
EM18	CNN_ENG_20030604_102828.6-E9-25
EM20	CNN_ENG_20030604_102828.6-E9-26
R1	CNN_ENG_20030604_102828.6-R1
R2	CNN_ENG_20030604_102828.6-R2
R3	CNN_ENG_20030604_102828.6-R3
R3	CNN_ENG_20030604_102828.6-R4
RM1	CNN_ENG_20030604_102828.6-R1-1
RM2	CNN_ENG_20030604_102828.6-R2-1
RM3	CNN_ENG_20030604_102828.6-R3-1
RM4	CNN_ENG_20030604_102828.6-R3-2
V1	CNN_ENG_20030604_102828.6-EV1
V2	CNN_ENG_20030604_102828.6-EV2
V3	CNN_ENG_20030604_102828.6-EV3
V4	CNN_ENG_20030604_102828.6-EV4
V5	CNN_ENG_20030604_102828.6-EV5
V6	CNN_ENG_20030604_102828.6-EV6
V7	CNN_ENG_20030604_102828.6-EV7
V9	CNN_ENG_20030604_102828.6-EV8
VM1	CNN_ENG_20030604_102828.6-EV1-1
VM2	CNN_ENG_20030604_102828.6-EV2-1
VM3	CNN_ENG_20030604_102828.6-EV3-1
VM4	CNN_ENG_20030604_102828.6-EV4-1
VM5	CNN_ENG_20030604_102828.6-EV5-1
VM6	CNN_ENG_20030604_102828.6-EV6-1
VM7	CNN_ENG_20030604_102828.6-EV7-1
VM8	CNN_ENG_20030604_102828.6-EV7-2
VM9	CNN_ENG_20030604_102828.6-EV8-1
Q1	CNN_ENG_20030604_102828.6-T1
Q2	CNN_ENG_20030604_102828.6-T2
Q3	CNN_ENG_20030604_102828.6-T3
Q4	CNN_ENG_20030604_102828.6-T4
Q5	CNN_ENG_20030604_102828.6-T5
Q7	CNN_ENG_20030604_102828.6-T6
Q8	CNN_ENG_20030604_102828.6-V1
Q9	CNN_ENG_20030604_102828.6-V2
Q10	CNN_ENG_20030604_102828.6-V3
Q11	CNN_ENG_20030604_102828.6-V4
Q12	CNN_ENG_20030604_102828.6-V5
Q13	CNN_ENG_20030604_102828.6-V6
Q14	CNN_ENG_20030604_102828.6-V7
Q15	CNN_ENG_20030604_102828.6-V8
Q16	CNN_ENG_20030604_102828.6-T7
Q17	CNN_ENG_20030604_102828.6-V9
QM8	CNN_ENG_20030604_102828.6-V1-1
QM9	CNN_ENG_20030604_102828.6-V2-1
QM10	CNN_ENG_20030604_102828.6-V3-1
QM11	CNN_ENG_20030604_102828.6-V4-1
QM12	CNN_ENG_20030604_102828.6-V5-1
QM13	CNN_ENG_20030604_102828.6-V6-1
QM14	CNN_ENG_20030604_102828.6-V7-1
QM15	CNN_ENG_20030604_102828.6-V8-1
QM17	CNN_ENG_20030604_102828.6-V9-1
