CE16	CNN_ENG_20030408_083034.11-CE1
CE17	CNN_ENG_20030408_083034.11-CE2
CE18	CNN_ENG_20030408_083034.11-CE3
CE19	CNN_ENG_20030408_083034.11-CE4
CE20	CNN_ENG_20030408_083034.11-CE5
CE21	CNN_ENG_20030408_083034.11-CE6
CE23	CNN_ENG_20030408_083034.11-CE7
CE24	CNN_ENG_20030408_083034.11-CE8
CE25	CNN_ENG_20030408_083034.11-CE9
CE26	CNN_ENG_20030408_083034.11-CE10
CE27	CNN_ENG_20030408_083034.11-CE11
CE28	CNN_ENG_20030408_083034.11-CE12
CE30	CNN_ENG_20030408_083034.11-CE13
CE31	CNN_ENG_20030408_083034.11-CE14
CE39	CNN_ENG_20030408_083034.11-CE15
CE40	CNN_ENG_20030408_083034.11-CE16
CE34	CNN_ENG_20030408_083034.11-CE17
CE36	CNN_ENG_20030408_083034.11-CE18
CE41	CNN_ENG_20030408_083034.11-CE19
CE1	CNN_ENG_20030408_083034.11-CE20
CE42	CNN_ENG_20030408_083034.11-CE21
CE2	CNN_ENG_20030408_083034.11-CE22
CE10	CNN_ENG_20030408_083034.11-CE23
CE11	CNN_ENG_20030408_083034.11-CE24
CE12	CNN_ENG_20030408_083034.11-CE25
CE37	CNN_ENG_20030408_083034.11-CE26
CE7	CNN_ENG_20030408_083034.11-CE27
CE8	CNN_ENG_20030408_083034.11-CE28
CE9	CNN_ENG_20030408_083034.11-CE29
CE14	CNN_ENG_20030408_083034.11-CE30
CE15	CNN_ENG_20030408_083034.11-CE31
CE38	CNN_ENG_20030408_083034.11-CE32
E16	CNN_ENG_20030408_083034.11-E1
E17	CNN_ENG_20030408_083034.11-E2
E18	CNN_ENG_20030408_083034.11-E3
E19	CNN_ENG_20030408_083034.11-E4
E20	CNN_ENG_20030408_083034.11-E5
E21	CNN_ENG_20030408_083034.11-E6
E28	CNN_ENG_20030408_083034.11-E7
E23	CNN_ENG_20030408_083034.11-E8
E24	CNN_ENG_20030408_083034.11-E9
E25	CNN_ENG_20030408_083034.11-E10
E26	CNN_ENG_20030408_083034.11-E11
E27	CNN_ENG_20030408_083034.11-E12
E29	CNN_ENG_20030408_083034.11-E13
E30	CNN_ENG_20030408_083034.11-E14
E31	CNN_ENG_20030408_083034.11-E15
E47	CNN_ENG_20030408_083034.11-E16
E33	CNN_ENG_20030408_083034.11-E17
E34	CNN_ENG_20030408_083034.11-E18
E35	CNN_ENG_20030408_083034.11-E19
E1	CNN_ENG_20030408_083034.11-E20
E48	CNN_ENG_20030408_083034.11-E21
E38	CNN_ENG_20030408_083034.11-E22
E49	CNN_ENG_20030408_083034.11-E23
E40	CNN_ENG_20030408_083034.11-E24
E43	CNN_ENG_20030408_083034.11-E25
E44	CNN_ENG_20030408_083034.11-E26
E50	CNN_ENG_20030408_083034.11-E27
E51	CNN_ENG_20030408_083034.11-E28
E2	CNN_ENG_20030408_083034.11-E29
E10	CNN_ENG_20030408_083034.11-E30
E11	CNN_ENG_20030408_083034.11-E31
E12	CNN_ENG_20030408_083034.11-E32
E45	CNN_ENG_20030408_083034.11-E33
E7	CNN_ENG_20030408_083034.11-E34
E8	CNN_ENG_20030408_083034.11-E35
E9	CNN_ENG_20030408_083034.11-E36
E14	CNN_ENG_20030408_083034.11-E37
E15	CNN_ENG_20030408_083034.11-E38
E46	CNN_ENG_20030408_083034.11-E39
EM93	CNN_ENG_20030408_083034.11-E33-1
EM26	CNN_ENG_20030408_083034.11-E1-2
EM27	CNN_ENG_20030408_083034.11-E30-3
EM28	CNN_ENG_20030408_083034.11-E31-4
EM41	CNN_ENG_20030408_083034.11-E5-5
EM30	CNN_ENG_20030408_083034.11-E31-6
EM31	CNN_ENG_20030408_083034.11-E2-7
EM32	CNN_ENG_20030408_083034.11-E3-8
EM95	CNN_ENG_20030408_083034.11-E20-9
EM34	CNN_ENG_20030408_083034.11-E37-10
EM96	CNN_ENG_20030408_083034.11-E36-11
EM36	CNN_ENG_20030408_083034.11-E29-12
EM38	CNN_ENG_20030408_083034.11-E29-13
EM39	CNN_ENG_20030408_083034.11-E31-14
EM40	CNN_ENG_20030408_083034.11-E38-15
EM97	CNN_ENG_20030408_083034.11-E20-16
EM43	CNN_ENG_20030408_083034.11-E6-17
EM44	CNN_ENG_20030408_083034.11-E4-18
EM53	CNN_ENG_20030408_083034.11-E7-19
EM46	CNN_ENG_20030408_083034.11-E8-20
EM47	CNN_ENG_20030408_083034.11-E9-21
EM48	CNN_ENG_20030408_083034.11-E10-22
EM49	CNN_ENG_20030408_083034.11-E11-23
EM50	CNN_ENG_20030408_083034.11-E12-24
EM51	CNN_ENG_20030408_083034.11-E30-25
EM52	CNN_ENG_20030408_083034.11-E20-26
EM54	CNN_ENG_20030408_083034.11-E32-27
EM98	CNN_ENG_20030408_083034.11-E29-28
EM56	CNN_ENG_20030408_083034.11-E13-29
EM57	CNN_ENG_20030408_083034.11-E14-30
EM58	CNN_ENG_20030408_083034.11-E6-31
EM59	CNN_ENG_20030408_083034.11-E15-32
EM99	CNN_ENG_20030408_083034.11-E16-33
EM61	CNN_ENG_20030408_083034.11-E17-34
EM62	CNN_ENG_20030408_083034.11-E1-35
EM63	CNN_ENG_20030408_083034.11-E38-36
EM64	CNN_ENG_20030408_083034.11-E38-37
EM65	CNN_ENG_20030408_083034.11-E32-38
EM66	CNN_ENG_20030408_083034.11-E32-39
EM67	CNN_ENG_20030408_083034.11-E32-40
EM68	CNN_ENG_20030408_083034.11-E18-41
EM69	CNN_ENG_20030408_083034.11-E18-42
EM70	CNN_ENG_20030408_083034.11-E19-43
EM71	CNN_ENG_20030408_083034.11-E32-44
EM100	CNN_ENG_20030408_083034.11-E21-45
EM73	CNN_ENG_20030408_083034.11-E4-46
EM74	CNN_ENG_20030408_083034.11-E4-47
EM75	CNN_ENG_20030408_083034.11-E29-48
EM101	CNN_ENG_20030408_083034.11-E23-49
EM77	CNN_ENG_20030408_083034.11-E22-50
EM78	CNN_ENG_20030408_083034.11-E32-51
EM102	CNN_ENG_20030408_083034.11-E21-52
EM80	CNN_ENG_20030408_083034.11-E24-53
EM103	CNN_ENG_20030408_083034.11-E22-54
EM104	CNN_ENG_20030408_083034.11-E21-55
EM82	CNN_ENG_20030408_083034.11-E25-56
EM83	CNN_ENG_20030408_083034.11-E32-57
EM84	CNN_ENG_20030408_083034.11-E37-58
EM85	CNN_ENG_20030408_083034.11-E26-59
EM87	CNN_ENG_20030408_083034.11-E20-60
EM105	CNN_ENG_20030408_083034.11-E21-61
EM89	CNN_ENG_20030408_083034.11-E20-62
EM90	CNN_ENG_20030408_083034.11-E20-63
EM91	CNN_ENG_20030408_083034.11-E20-64
EM92	CNN_ENG_20030408_083034.11-E20-65
EM106	CNN_ENG_20030408_083034.11-E16-66
EM107	CNN_ENG_20030408_083034.11-E27-67
EM108	CNN_ENG_20030408_083034.11-E28-68
EM109	CNN_ENG_20030408_083034.11-E27-69
EM2	CNN_ENG_20030408_083034.11-E29-70
EM15	CNN_ENG_20030408_083034.11-E30-71
EM16	CNN_ENG_20030408_083034.11-E31-72
EM17	CNN_ENG_20030408_083034.11-E32-73
EM8	CNN_ENG_20030408_083034.11-E34-74
EM9	CNN_ENG_20030408_083034.11-E20-75
EM10	CNN_ENG_20030408_083034.11-E35-76
EM11	CNN_ENG_20030408_083034.11-E20-77
EM12	CNN_ENG_20030408_083034.11-E36-78
EM94	CNN_ENG_20030408_083034.11-E39-79
EM19	CNN_ENG_20030408_083034.11-E37-80
EM14	CNN_ENG_20030408_083034.11-E29-81
EM20	CNN_ENG_20030408_083034.11-E32-82
EM21	CNN_ENG_20030408_083034.11-E34-83
EM22	CNN_ENG_20030408_083034.11-E38-84
