CE12	CNNHL_ENG_20030513_220910.11-CE1
CE14	CNNHL_ENG_20030513_220910.11-CE2
CE1	CNNHL_ENG_20030513_220910.11-CE3
CE3	CNNHL_ENG_20030513_220910.11-CE4
CE4	CNNHL_ENG_20030513_220910.11-CE5
CE5	CNNHL_ENG_20030513_220910.11-CE6
CE13	CNNHL_ENG_20030513_220910.11-CE7
CE6	CNNHL_ENG_20030513_220910.11-CE8
CE7	CNNHL_ENG_20030513_220910.11-CE9
CE9	CNNHL_ENG_20030513_220910.11-CE10
CE10	CNNHL_ENG_20030513_220910.11-CE11
E17	CNNHL_ENG_20030513_220910.11-E1
E20	CNNHL_ENG_20030513_220910.11-E2
E1	CNNHL_ENG_20030513_220910.11-E3
E2	CNNHL_ENG_20030513_220910.11-E4
E18	CNNHL_ENG_20030513_220910.11-E5
E5	CNNHL_ENG_20030513_220910.11-E6
E7	CNNHL_ENG_20030513_220910.11-E7
E8	CNNHL_ENG_20030513_220910.11-E8
E10	CNNHL_ENG_20030513_220910.11-E9
E11	CNNHL_ENG_20030513_220910.11-E10
E12	CNNHL_ENG_20030513_220910.11-E11
E14	CNNHL_ENG_20030513_220910.11-E12
E15	CNNHL_ENG_20030513_220910.11-E13
EM1	CNNHL_ENG_20030513_220910.11-E3-1
EM20	CNNHL_ENG_20030513_220910.11-E1-2
EM21	CNNHL_ENG_20030513_220910.11-E1-3
EM26	CNNHL_ENG_20030513_220910.11-E2-4
EM2	CNNHL_ENG_20030513_220910.11-E4-5
EM25	CNNHL_ENG_20030513_220910.11-E5-6
EM4	CNNHL_ENG_20030513_220910.11-E6-7
EM5	CNNHL_ENG_20030513_220910.11-E7-8
EM6	CNNHL_ENG_20030513_220910.11-E3-9
EM7	CNNHL_ENG_20030513_220910.11-E3-10
EM8	CNNHL_ENG_20030513_220910.11-E8-11
EM11	CNNHL_ENG_20030513_220910.11-E9-12
EM12	CNNHL_ENG_20030513_220910.11-E10-13
EM13	CNNHL_ENG_20030513_220910.11-E11-14
EM14	CNNHL_ENG_20030513_220910.11-E3-15
EM16	CNNHL_ENG_20030513_220910.11-E12-16
EM17	CNNHL_ENG_20030513_220910.11-E11-17
EM18	CNNHL_ENG_20030513_220910.11-E13-18
R2	CNNHL_ENG_20030513_220910.11-R1
R3	CNNHL_ENG_20030513_220910.11-R2
RM2	CNNHL_ENG_20030513_220910.11-R1-1
RM3	CNNHL_ENG_20030513_220910.11-R2-1
V1	CNNHL_ENG_20030513_220910.11-EV1
V2	CNNHL_ENG_20030513_220910.11-EV2
V3	CNNHL_ENG_20030513_220910.11-EV3
V5	CNNHL_ENG_20030513_220910.11-EV4
V7	CNNHL_ENG_20030513_220910.11-EV5
V8	CNNHL_ENG_20030513_220910.11-EV6
V10	CNNHL_ENG_20030513_220910.11-EV7
V11	CNNHL_ENG_20030513_220910.11-EV8
V12	CNNHL_ENG_20030513_220910.11-EV9
VM1	CNNHL_ENG_20030513_220910.11-EV1-1
VM2	CNNHL_ENG_20030513_220910.11-EV2-1
VM3	CNNHL_ENG_20030513_220910.11-EV3-1
VM5	CNNHL_ENG_20030513_220910.11-EV4-1
VM7	CNNHL_ENG_20030513_220910.11-EV5-1
VM8	CNNHL_ENG_20030513_220910.11-EV6-1
VM10	CNNHL_ENG_20030513_220910.11-EV7-1
VM11	CNNHL_ENG_20030513_220910.11-EV8-1
VM12	CNNHL_ENG_20030513_220910.11-EV9-1
Q3	CNNHL_ENG_20030513_220910.11-T1
Q6	CNNHL_ENG_20030513_220910.11-V1
Q7	CNNHL_ENG_20030513_220910.11-V2
Q8	CNNHL_ENG_20030513_220910.11-V3
Q10	CNNHL_ENG_20030513_220910.11-V4
Q11	CNNHL_ENG_20030513_220910.11-V5
Q12	CNNHL_ENG_20030513_220910.11-V6
Q1	CNNHL_ENG_20030513_220910.11-T2
Q2	CNNHL_ENG_20030513_220910.11-T3
QM6	CNNHL_ENG_20030513_220910.11-V1-1
QM7	CNNHL_ENG_20030513_220910.11-V2-1
QM8	CNNHL_ENG_20030513_220910.11-V3-1
QM10	CNNHL_ENG_20030513_220910.11-V4-1
QM11	CNNHL_ENG_20030513_220910.11-V5-1
QM12	CNNHL_ENG_20030513_220910.11-V6-1
