CE10	CNNHL_ENG_20030430_220712.37-CE1
CE11	CNNHL_ENG_20030430_220712.37-CE2
CE12	CNNHL_ENG_20030430_220712.37-CE3
CE13	CNNHL_ENG_20030430_220712.37-CE4
CE14	CNNHL_ENG_20030430_220712.37-CE5
CE15	CNNHL_ENG_20030430_220712.37-CE6
CE16	CNNHL_ENG_20030430_220712.37-CE7
CE17	CNNHL_ENG_20030430_220712.37-CE8
CE18	CNNHL_ENG_20030430_220712.37-CE9
CE19	CNNHL_ENG_20030430_220712.37-CE10
CE20	CNNHL_ENG_20030430_220712.37-CE11
CE21	CNNHL_ENG_20030430_220712.37-CE12
CE22	CNNHL_ENG_20030430_220712.37-CE13
CE1	CNNHL_ENG_20030430_220712.37-CE14
CE2	CNNHL_ENG_20030430_220712.37-CE15
CE3	CNNHL_ENG_20030430_220712.37-CE16
CE4	CNNHL_ENG_20030430_220712.37-CE17
CE5	CNNHL_ENG_20030430_220712.37-CE18
CE6	CNNHL_ENG_20030430_220712.37-CE19
CE7	CNNHL_ENG_20030430_220712.37-CE20
CE8	CNNHL_ENG_20030430_220712.37-CE21
E13	CNNHL_ENG_20030430_220712.37-E1
E14	CNNHL_ENG_20030430_220712.37-E2
E15	CNNHL_ENG_20030430_220712.37-E3
E16	CNNHL_ENG_20030430_220712.37-E4
E17	CNNHL_ENG_20030430_220712.37-E5
E18	CNNHL_ENG_20030430_220712.37-E6
E19	CNNHL_ENG_20030430_220712.37-E7
E20	CNNHL_ENG_20030430_220712.37-E8
E21	CNNHL_ENG_20030430_220712.37-E9
E22	CNNHL_ENG_20030430_220712.37-E10
E23	CNNHL_ENG_20030430_220712.37-E11
E24	CNNHL_ENG_20030430_220712.37-E12
E25	CNNHL_ENG_20030430_220712.37-E13
E26	CNNHL_ENG_20030430_220712.37-E14
E27	CNNHL_ENG_20030430_220712.37-E15
E28	CNNHL_ENG_20030430_220712.37-E16
E29	CNNHL_ENG_20030430_220712.37-E17
E30	CNNHL_ENG_20030430_220712.37-E18
E1	CNNHL_ENG_20030430_220712.37-E19
E3	CNNHL_ENG_20030430_220712.37-E20
E4	CNNHL_ENG_20030430_220712.37-E21
E5	CNNHL_ENG_20030430_220712.37-E22
E6	CNNHL_ENG_20030430_220712.37-E23
E7	CNNHL_ENG_20030430_220712.37-E24
E8	CNNHL_ENG_20030430_220712.37-E25
E9	CNNHL_ENG_20030430_220712.37-E26
E10	CNNHL_ENG_20030430_220712.37-E27
E11	CNNHL_ENG_20030430_220712.37-E28
EM1	CNNHL_ENG_20030430_220712.37-E19-1
EM20	CNNHL_ENG_20030430_220712.37-E2-2
EM21	CNNHL_ENG_20030430_220712.37-E3-3
EM22	CNNHL_ENG_20030430_220712.37-E4-4
EM23	CNNHL_ENG_20030430_220712.37-E5-5
EM24	CNNHL_ENG_20030430_220712.37-E4-6
EM25	CNNHL_ENG_20030430_220712.37-E4-7
EM26	CNNHL_ENG_20030430_220712.37-E4-8
EM27	CNNHL_ENG_20030430_220712.37-E4-9
EM28	CNNHL_ENG_20030430_220712.37-E4-10
EM29	CNNHL_ENG_20030430_220712.37-E6-11
EM30	CNNHL_ENG_20030430_220712.37-E4-12
EM31	CNNHL_ENG_20030430_220712.37-E4-13
EM32	CNNHL_ENG_20030430_220712.37-E4-14
EM33	CNNHL_ENG_20030430_220712.37-E7-15
EM34	CNNHL_ENG_20030430_220712.37-E7-16
EM35	CNNHL_ENG_20030430_220712.37-E4-17
EM37	CNNHL_ENG_20030430_220712.37-E4-18
EM38	CNNHL_ENG_20030430_220712.37-E8-19
EM39	CNNHL_ENG_20030430_220712.37-E9-20
EM40	CNNHL_ENG_20030430_220712.37-E9-21
